"","TCSER","hUSI","Group"
"TCGA.CJ.5681.11",-0.622386154352655,0.644479548439995,"KIRC"
"TCGA.CZ.5463.01",-0.15907865107341,0.812726636907226,"KIRC"
"TCGA.BP.4177.01",0.276210682318202,0.7461591181857,"KIRC"
"TCGA.CJ.4889.01",0.327194363731991,0.799198180746795,"KIRC"
"TCGA.BP.4799.01",0.364858068609983,0.893081130984685,"KIRC"
"TCGA.BP.4169.01",-0.431458676458573,0.814216927887494,"KIRC"
"TCGA.A3.3357.01",0.155916064353044,0.88371261958032,"KIRC"
"TCGA.BP.4977.01",0.0584729160651659,0.819845798573968,"KIRC"
"TCGA.A3.3322.01",-0.293547580088208,0.792272529524436,"KIRC"
"TCGA.CJ.4874.01",0.0432171533728509,0.821471877358304,"KIRC"
"TCGA.B0.4841.01",0.0662639174497192,0.715444799108469,"KIRC"
"TCGA.BP.4166.01",-0.0323379539799195,0.760386923441444,"KIRC"
"TCGA.CJ.4871.01",-0.0144571175342636,0.812099909364592,"KIRC"
"TCGA.CZ.5988.01",-0.0613664961231532,0.780976349631147,"KIRC"
"TCGA.CJ.4875.01",-0.251758340992377,0.791466772686614,"KIRC"
"TCGA.B0.5402.11",0.722521127169584,0.825381280512613,"KIRC"
"TCGA.CJ.6032.01",0.305060492068298,0.820425226849798,"KIRC"
"TCGA.CJ.5678.01",-0.254282842847291,0.733831434914418,"KIRC"
"TCGA.CZ.5989.11",0.132682909941706,0.762329240946058,"KIRC"
"TCGA.BP.4987.01",-0.0729448879475209,0.803686262743875,"KIRC"
"TCGA.CW.5580.11",0.195771229140986,0.764276249442935,"KIRC"
"TCGA.B0.5690.11",0.429466453502264,0.734759172103272,"KIRC"
"TCGA.BP.4975.01",0.0494888932486784,0.799780190474991,"KIRC"
"TCGA.CW.5584.11",0.0228925658606286,0.74650078000394,"KIRC"
"TCGA.A3.A8OV.01",-0.086557029328019,0.740616838589934,"KIRC"
"TCGA.CZ.5982.01",-0.0291242071005989,0.772971897361921,"KIRC"
"TCGA.BP.4332.01",-0.39349437270873,0.804760486502645,"KIRC"
"TCGA.CZ.5451.11",0.479346923471702,0.791039893170799,"KIRC"
"TCGA.B8.4146.01",-0.185881553938493,0.932947006876016,"KIRC"
"TCGA.GL.8500.01",0.0586003106257907,0.727471709807999,"KIRP"
"TCGA.B9.A8YH.01",-0.433724955715098,0.725406497776801,"KIRP"
"TCGA.BQ.5880.01",0.24417158464023,0.697912342403633,"KIRP"
"TCGA.5P.A9K4.01",-0.543276197170354,0.702280666637481,"KIRP"
"TCGA.J7.6720.01",-0.0893566514057664,0.698897632355815,"KIRP"
"TCGA.BQ.5888.01",-0.0497165376819692,0.682583233613693,"KIRP"
"TCGA.2Z.A9JK.01",-0.2004845461704,0.762922915745609,"KIRP"
"TCGA.Y8.A894.01",-0.207926028094842,0.670705964017366,"KIRP"
"TCGA.HE.7129.01",0.0523880014933245,0.696416013312947,"KIRP"
"TCGA.SX.A7SM.01",-0.357911765892322,0.664353794799064,"KIRP"
"TCGA.HE.A5NK.01",0.288867087992594,0.835065231216265,"KIRP"
"TCGA.DW.7963.01",0.00685178292352107,0.763216971564178,"KIRP"
"TCGA.DW.7841.01",-0.515950923729265,0.685938385855753,"KIRP"
"TCGA.GL.A9DD.01",0.49695766473123,0.827414621095136,"KIRP"
"TCGA.B9.4116.01",-0.545524306885325,0.763803479092654,"KIRP"
"TCGA.DZ.6132.11",0.132707207899121,0.717454562892476,"KIRP"
"TCGA.A4.7997.01",-0.100623130538202,0.814733026722092,"KIRP"
"TCGA.V9.A7HT.01",0.151713786931743,0.809142192320404,"KIRP"
"TCGA.GL.A9DE.01",0.0673672137591984,0.690082183797945,"KIRP"
"TCGA.Y8.A8RY.11",0.127103193064699,0.722188391309971,"KIRP"
"TCGA.AL.3471.01",-0.0123442139652667,0.755059581470947,"KIRP"
"TCGA.A4.7585.01",0.105983051553953,0.784382085621919,"KIRP"
"TCGA.UZ.A9PV.01",-0.350901456177083,0.66018345634251,"KIRP"
"TCGA.BQ.5877.01",-0.0902547467160518,0.663396732751308,"KIRP"
"TCGA.P4.A5E8.01",-0.0716003067518106,0.669374134417092,"KIRP"
"TCGA.A4.A5Y1.01",-0.207601871848108,0.696482216852008,"KIRP"
"TCGA.G7.6790.01",0.491178758088049,0.701671401312507,"KIRP"
"TCGA.UZ.A9PZ.01",-0.123169890212557,0.672051984780542,"KIRP"
"TCGA.G7.A4TM.01",-0.704863585842059,0.652448851653735,"KIRP"
"TCGA.BQ.7060.01",0.67285459100227,0.741601533813072,"KIRP"
"TCGA.UZ.A9PM.01",0.170669637343247,0.665359742305203,"KIRP"
"TCGA.Y8.A895.01",-0.0281259959412854,0.702594263999745,"KIRP"
"TCGA.B9.4115.11",0.446839470177659,0.746436290903637,"KIRP"
"TCGA.Y8.A8S1.01",0.697895202889653,0.680379507929929,"KIRP"
"TCGA.GL.7966.11",-0.0349793428337716,0.778110439482346,"KIRP"
"TCGA.B3.4104.01",-0.808368261731627,0.526288901750362,"KIRP"
"TCGA.5P.A9K6.01",0.120117530797595,0.721944619196555,"KIRP"
"TCGA.IZ.8195.01",0.29052369712196,0.71316977842667,"KIRP"
"TCGA.B9.4617.01",-0.00757433742146663,0.641529287775593,"KIRP"
"TCGA.MH.A560.01",0.226173960850209,0.684624417661136,"KIRP"
"TCGA.Y8.A8RZ.01",0.0770739787319594,0.671541775610476,"KIRP"
"TCGA.GL.6846.11",0.605124845935046,0.702533329053362,"KIRP"
"TCGA.A4.7288.01",0.0424391838548989,0.698419067944851,"KIRP"
"TCGA.SX.A7SL.01",-0.275332215615291,0.633734149919791,"KIRP"
"TCGA.P4.AAVO.01",-0.0947668410319243,0.628031642113886,"KIRP"
"TCGA.B9.A5W7.01",-0.308697927918392,0.68494775805222,"KIRP"
"TCGA.BQ.7048.01",0.446728177781664,0.745320537230648,"KIRP"
"TCGA.5P.A9K8.01",0.128800995118531,0.718916561666005,"KIRP"
"TCGA.2Z.A9J3.01",-0.741467622866455,0.612277113730613,"KIRP"
"TCGA.A4.A4ZT.11",0.158548538100508,0.709899559638637,"KIRP"
"TCGA.A4.8098.01",-0.192518471036943,0.710603686592287,"KIRP"
"TCGA.BQ.5878.11",0.663763771940499,0.755080757596109,"KIRP"
"TCGA.BQ.7056.01",-0.63880476998857,0.595055603226154,"KIRP"
"TCGA.F9.A4JJ.01",-0.397234390410113,0.656198966398218,"KIRP"
"TCGA.5P.A9JZ.01",-0.0242502892339109,0.685159890903999,"KIRP"
"TCGA.G7.6792.01",-0.0755992745940431,0.734624397478627,"KIRP"
"TCGA.AL.3466.01",-0.601758200839897,0.690068502154064,"KIRP"
"TCGA.BQ.7061.01",-0.236865561131405,0.642235150826362,"KIRP"
"TCGA.G7.6796.01",0.287583056793858,0.693546077922995,"KIRP"
"TCGA.AL.3467.01",-0.324372807789503,0.647595850395059,"KIRP"
"TCGA.BQ.5891.11",0.561447649382598,0.745522344486596,"KIRP"
"TCGA.DZ.6133.11",0.567882370601674,0.716372927713713,"KIRP"
"TCGA.IA.A40Y.01",-0.689650196208532,0.549601283112546,"KIRP"
"TCGA.B1.A657.01",0.123310280200985,0.764701321642403,"KIRP"
"TCGA.F9.A8NY.01",-0.081132545667299,0.682277404947801,"KIRP"
"TCGA.BQ.5890.01",-0.680780406944654,0.538925892740488,"KIRP"
"TCGA.IA.A83T.01",0.257969645816808,0.595839325045587,"KIRP"
"TCGA.G7.6795.01",0.0914945255004126,0.601776055453573,"KIRP"
"TCGA.2Z.A9JO.01",0.427235035340578,0.77699833097353,"KIRP"
"TCGA.DW.7834.01",0.0923572183150093,0.71623249832922,"KIRP"
"TCGA.UZ.A9PP.01",-0.0253273808228425,0.714891196866912,"KIRP"
"TCGA.Y8.A898.01",0.129713038156336,0.734533430579286,"KIRP"
"TCGA.KV.A6GE.01",-0.0708039513709736,0.674734944219769,"KIRP"
"TCGA.A4.A57E.11",0.173864178079966,0.71814145694035,"KIRP"
"TCGA.Y8.A897.01",0.114650656709199,0.763819281335606,"KIRP"
"TCGA.SX.A7SR.01",0.174355068483115,0.756145631796793,"KIRP"
"TCGA.B9.4114.01",0.0853313600898294,0.809547615486817,"KIRP"
"TCGA.MH.A562.01",-0.358944194361687,0.567803151146408,"KIRP"
"TCGA.GL.A9DC.01",-0.0251729860581751,0.748335913693158,"KIRP"
"TCGA.SX.A71V.01",0.317752770250867,0.760188447810933,"KIRP"
"TCGA.4A.A93Y.01",0.322340791387189,0.730051616451922,"KIRP"
"TCGA.BQ.5879.11",0.508537479065356,0.767389717450366,"KIRP"
"TCGA.B1.7332.01",0.483732976040933,0.723893321458041,"KIRP"
"TCGA.MH.A55Z.01",-0.136994772544371,0.647388750171703,"KIRP"
"TCGA.BQ.7046.01",0.489980139238848,0.711852404612007,"KIRP"
"TCGA.Y8.A8S0.01",0.00416757975370835,0.706960796793301,"KIRP"
"TCGA.BQ.5875.11",0.421969373719613,0.749235845711111,"KIRP"
"TCGA.BQ.5878.01",-0.287305193277475,0.622695756860532,"KIRP"
"TCGA.B1.A47O.01",0.135000163038112,0.704819791478887,"KIRP"
"TCGA.EV.5901.01",0.00405337690012353,0.7663759358723,"KIRP"
"TCGA.BQ.5884.01",0.603280089641365,0.854792609441159,"KIRP"
"TCGA.IA.A83V.01",0.536818793760062,0.693871376237428,"KIRP"
"TCGA.BQ.7045.11",0.489325816006762,0.760819001592791,"KIRP"
"TCGA.IZ.A6M8.01",0.0345529121462656,0.613057178818589,"KIRP"
"TCGA.GL.A59R.01",-0.080680854497534,0.713057721338263,"KIRP"
"TCGA.P4.A5EA.01",-0.448799367142255,0.647818016191529,"KIRP"
"TCGA.5P.A9K3.01",-0.746446157787805,0.584076282755213,"KIRP"
"TCGA.DW.7837.01",0.155728960319725,0.762589216992809,"KIRP"
"TCGA.A4.8515.01",-0.135331265770445,0.687657482063169,"KIRP"
"TCGA.P4.A5E6.01",0.2197040673523,0.655668630127216,"KIRP"
"TCGA.2Z.A9JS.01",0.0563311353951173,0.741594079229131,"KIRP"
"TCGA.MH.A857.01",0.0828154860990866,0.754248836819013,"KIRP"
"TCGA.A4.7915.01",-0.218068749626308,0.678077802423319,"KIRP"
"TCGA.HE.A5NH.01",-0.0468040470788214,0.730405054728567,"KIRP"
"TCGA.SX.A7SN.01",-0.488830390439236,0.735058453536335,"KIRP"
"TCGA.MH.A55W.01",0.345844661901655,0.72899784364313,"KIRP"
"TCGA.UZ.A9Q1.01",0.354345125181402,0.732469941737968,"KIRP"
"TCGA.EV.5903.01",0.383819004872411,0.75652773919433,"KIRP"
"TCGA.DZ.6131.01",-0.33301233596103,0.659636446717563,"KIRP"
"TCGA.A4.A5Y0.01",-0.0268385900579964,0.670199914013866,"KIRP"
"TCGA.O9.A75Z.01",-0.203781999002493,0.734777761707639,"KIRP"
"TCGA.2K.A9WE.01",0.363299237579782,0.82002764575587,"KIRP"
"TCGA.J7.8537.01",-0.346611990036379,0.6124281622957,"KIRP"
"TCGA.B3.3926.01",0.035930596302406,0.796170321756086,"KIRP"
"TCGA.G7.7501.01",-0.533101569484768,0.621644767249794,"KIRP"
"TCGA.B9.7268.01",0.0452864266924851,0.638456445950785,"KIRP"
"TCGA.BQ.5886.01",-0.095104468984303,0.648672694987631,"KIRP"
"TCGA.2Z.A9JJ.01",-0.226118068023795,0.72815946951696,"KIRP"
"TCGA.Y8.A896.01",-0.0477017399841581,0.799330279240029,"KIRP"
"TCGA.HE.A5NF.01",0.810803565559386,0.801940643742468,"KIRP"
"TCGA.UZ.A9PJ.01",0.053584260699055,0.73987658787459,"KIRP"
"TCGA.P4.A5ED.11",0.0967765590834081,0.729707403240429,"KIRP"
"TCGA.HE.7128.01",0.575939327153067,0.813132578803723,"KIRP"
"TCGA.F9.A97G.01",0.0703024555059271,0.811336977811494,"KIRP"
"TCGA.SX.A71S.01",-0.00551165628373608,0.735939850908134,"KIRP"
"TCGA.2Z.A9JE.01",-0.80683310558864,0.565669672983865,"KIRP"
"TCGA.2Z.A9JR.01",0.0817525251746357,0.735467077696864,"KIRP"
"TCGA.G7.A8LE.01",0.198706419147926,0.752598648246445,"KIRP"
"TCGA.A4.7287.01",-0.809340717091007,0.434474795824932,"KIRP"
"TCGA.MH.A855.01",0.318211447206649,0.721136926703363,"KIRP"
"TCGA.BQ.7059.11",0.489293066338182,0.764417855286043,"KIRP"
"TCGA.GL.A4EM.01",0.501137304593053,0.717975205621511,"KIRP"
"TCGA.5P.A9KF.01",-0.0723978382698286,0.738169543209398,"KIRP"
"TCGA.A4.7732.01",-0.559676245477119,0.717015803365758,"KIRP"
"TCGA.A4.A48D.01",0.679921061765771,0.759548079989372,"KIRP"
"TCGA.BQ.7044.01",-0.353347373034054,0.660148852413335,"KIRP"
"TCGA.BQ.7051.11",0.481225708922756,0.751149509446548,"KIRP"
"TCGA.WN.AB4C.01",0.146473821156297,0.792731760646481,"KIRP"
"TCGA.BQ.7055.01",0.374837652523072,0.815817471928896,"KIRP"
"TCGA.IA.A40U.01",0.143536914360674,0.702565342398094,"KIRP"
"TCGA.A4.7584.01",-0.235212495196742,0.719142424312967,"KIRP"
"TCGA.G7.A8LB.01",-0.335706984334012,0.57581823025771,"KIRP"
"TCGA.BQ.7062.01",0.60612280565428,0.725266370701743,"KIRP"
"TCGA.2Z.A9JN.01",0.589066375704056,0.793801534416395,"KIRP"
"TCGA.UZ.A9PL.01",-0.258017866455349,0.617021216106484,"KIRP"
"TCGA.5P.A9KE.01",0.195266786829811,0.714490414837194,"KIRP"
"TCGA.AL.3473.01",-0.0928687914642623,0.839398236853881,"KIRP"
"TCGA.DZ.6134.01",0.70186153702722,0.747618230276755,"KIRP"
"TCGA.G7.A8LD.01",-0.675811808865959,0.560790478493754,"KIRP"
"TCGA.A4.A7UZ.01",-0.749669139908714,0.674168195762981,"KIRP"
"TCGA.B9.A69E.01",-0.0802994671522275,0.711563374673984,"KIRP"
"TCGA.5P.A9KC.01",-0.16201592688556,0.744100634424651,"KIRP"
"TCGA.PJ.A5Z9.01",-0.0585912106795539,0.64536147202828,"KIRP"
"TCGA.GL.7773.01",-0.0216730910146544,0.737132433408066,"KIRP"
"TCGA.SX.A71R.01",-0.0479492358829077,0.699095728809315,"KIRP"
"TCGA.2Z.A9JP.01",0.0551720977950114,0.650941487306428,"KIRP"
"TCGA.A4.8517.01",0.225800868633468,0.688855302455937,"KIRP"
"TCGA.A4.7286.01",0.68618040746267,0.715850075820176,"KIRP"
"TCGA.UZ.A9PK.01",0.302209079883293,0.754077753929279,"KIRP"
"TCGA.2Z.A9JL.01",-0.490488527704025,0.726100520028095,"KIRP"
"TCGA.A4.A6HP.01",-0.185573295630873,0.646346696114013,"KIRP"
"TCGA.GL.6846.01",-0.35934611623889,0.61717633973263,"KIRP"
"TCGA.5P.A9JW.01",0.307783057218128,0.731571421159963,"KIRP"
"TCGA.BQ.7049.01",0.282251806277384,0.805896705972983,"KIRP"
"TCGA.2Z.A9J2.01",-0.0395539603485656,0.643380843026836,"KIRP"
"TCGA.2Z.A9J6.01",-0.091808303560004,0.680500226204503,"KIRP"
"TCGA.BQ.5876.01",-0.338170758191642,0.694800784519442,"KIRP"
"TCGA.SX.A71U.01",-0.190775401502736,0.745889035535976,"KIRP"
"TCGA.MH.A854.01",-0.173157954611328,0.648532115600359,"KIRP"
"TCGA.AL.3468.01",-0.149474790290843,0.688614945965553,"KIRP"
"TCGA.F9.A7VF.01",-0.0932463681112982,0.596172140503788,"KIRP"
"TCGA.DZ.6132.01",0.0385989141723482,0.755463786088064,"KIRP"
"TCGA.BQ.7051.01",-0.0132017802358633,0.654607035429456,"KIRP"
"TCGA.BQ.5888.11",0.465375760460583,0.757659148085079,"KIRP"
"TCGA.A4.7734.01",-0.159450724399714,0.733280818124304,"KIRP"
"TCGA.BQ.5883.01",0.620474612546987,0.78769376197632,"KIRP"
"TCGA.B3.A6W5.01",-0.292505862674431,0.695889670234576,"KIRP"
"TCGA.2Z.A9J5.01",0.217021240071634,0.722900178085587,"KIRP"
"TCGA.IA.A40X.01",-0.151599321641524,0.672892518235357,"KIRP"
"TCGA.G7.6789.01",0.244440615578494,0.682428619365197,"KIRP"
"TCGA.MH.A561.01",0.182058155767228,0.681423061065473,"KIRP"
"TCGA.Q2.A5QZ.01",-0.462935618017995,0.480690113597485,"KIRP"
"TCGA.BQ.5892.01",-0.0251473396665894,0.733582902706251,"KIRP"
"TCGA.G7.6797.01",0.0910413243480375,0.713790011915248,"KIRP"
"TCGA.B1.A656.01",0.0805303841491913,0.642252968124561,"KIRP"
"TCGA.BQ.7050.01",0.544585676238331,0.74987638561541,"KIRP"
"TCGA.HE.A5NL.01",0.11572109280262,0.76534516377024,"KIRP"
"TCGA.UZ.A9PR.01",-0.294905050242741,0.705034405263586,"KIRP"
"TCGA.A4.A772.01",-0.25200944686092,0.685505974487309,"KIRP"
"TCGA.DW.7838.01",0.565103057892302,0.860958349441547,"KIRP"
"TCGA.KV.A6GD.01",0.359349217595624,0.760551656833003,"KIRP"
"TCGA.B1.A655.01",0.420612821993055,0.857373468366958,"KIRP"
"TCGA.B3.8121.01",0.0983959727312584,0.833888219227789,"KIRP"
"TCGA.UZ.A9PS.05",-0.00543784505370359,0.78127215299173,"KIRP"
"TCGA.5P.A9K2.01",-0.0326276205690491,0.682712437170366,"KIRP"
"TCGA.B9.4115.01",-0.526770773008037,0.742425267860773,"KIRP"
"TCGA.SX.A7SS.01",-0.0249478217383723,0.715900081214469,"KIRP"
"TCGA.P4.AAVK.01",-0.108176047270139,0.673409972552567,"KIRP"
"TCGA.GL.A9DE.11",0.141290170578205,0.727188818222158,"KIRP"
"TCGA.Y8.A8RY.01",0.0208118710769301,0.729882658803024,"KIRP"
"TCGA.5P.A9K9.01",-0.613482899591877,0.588749223551361,"KIRP"
"TCGA.5P.A9JY.01",-0.352933179813757,0.631664820268504,"KIRP"
"TCGA.BQ.5877.11",0.537036547760436,0.758976507803466,"KIRP"
"TCGA.P4.AAVL.01",-0.412125678058267,0.652812187069424,"KIRP"
"TCGA.A4.8310.01",-0.213939734276223,0.624529187062838,"KIRP"
"TCGA.2Z.A9J8.01",-0.386557286075945,0.640371757445939,"KIRP"
"TCGA.5P.A9JU.01",-0.513205067770785,0.630427064316413,"KIRP"
"TCGA.GL.7966.01",-0.434784348559321,0.628126246518101,"KIRP"
"TCGA.B1.A47N.01",-0.130205271195725,0.647070346018125,"KIRP"
"TCGA.B9.A8YI.01",0.203276073052459,0.714082780957224,"KIRP"
"TCGA.4A.A93W.01",-0.577192309036065,0.644894393181438,"KIRP"
"TCGA.BQ.5894.11",0.565078468920804,0.776168066321387,"KIRP"
"TCGA.J7.A8I2.01",-0.537669969823404,0.477663933096509,"KIRP"
"TCGA.BQ.7061.11",0.238731128167074,0.771688820181576,"KIRP"
"TCGA.G7.7502.01",-0.00829945274674418,0.759716087102336,"KIRP"
"TCGA.F9.A7Q0.01",0.116626310984164,0.703290175661983,"KIRP"
"TCGA.BQ.5885.01",0.0452150515464257,0.650326449663518,"KIRP"
"TCGA.A4.7828.01",0.0504076799982416,0.774667372485261,"KIRP"
"TCGA.BQ.5889.01",-0.290575584083529,0.644803220243203,"KIRP"
"TCGA.B9.A44B.01",-0.211653443078189,0.592185985121289,"KIRP"
"TCGA.A4.8311.01",0.0325005813716968,0.731644990699385,"KIRP"
"TCGA.SX.A7SO.01",0.295971108075938,0.726636162552501,"KIRP"
"TCGA.BQ.5890.11",0.454947509415127,0.773422543646739,"KIRP"
"TCGA.AL.A5DJ.01",-0.881140024161488,0.462655794431893,"KIRP"
"TCGA.DZ.6133.01",-0.0278409926119271,0.669202054302887,"KIRP"
"TCGA.B9.4117.01",0.474182203015935,0.887246116917622,"KIRP"
"TCGA.UZ.A9Q0.01",-0.0309061351814808,0.661260514059574,"KIRP"
"TCGA.MH.A856.01",-0.416831125703465,0.758858946590342,"KIRP"
"TCGA.DW.7842.01",-0.113898367960646,0.718845039527279,"KIRP"
"TCGA.BQ.5882.11",0.605006116154884,0.734819987488559,"KIRP"
"TCGA.5P.A9KH.01",0.098353507546914,0.822954829958925,"KIRP"
"TCGA.A4.7583.01",-0.148438454964036,0.743276521922243,"KIRP"
"TCGA.BQ.5879.01",-0.0249580754833374,0.696770815047912,"KIRP"
"TCGA.A4.A57E.01",-0.917748362818355,0.536625123715682,"KIRP"
"TCGA.2Z.A9JD.01",0.155963316982326,0.711218813893278,"KIRP"
"TCGA.5P.A9K0.01",-0.334888422761925,0.686776783513114,"KIRP"
"TCGA.BQ.5875.01",-0.000408466275288705,0.738646834338109,"KIRP"
"TCGA.AL.7173.01",-0.234162084989192,0.629596477405046,"KIRP"
"TCGA.2Z.A9JG.01",-0.0141249430018763,0.720595234892175,"KIRP"
"TCGA.BQ.5884.11",0.543320474457707,0.704882933870418,"KIRP"
"TCGA.SX.A7SU.01",-0.30506764753937,0.69383352935967,"KIRP"
"TCGA.BQ.7046.11",0.467143528729691,0.733033095606976,"KIRP"
"TCGA.2Z.A9JT.01",0.01737913903967,0.619255271827961,"KIRP"
"TCGA.BQ.5887.11",0.422055172995086,0.718031491042918,"KIRP"
"TCGA.BQ.7053.01",-0.0189163895187552,0.666363362736479,"KIRP"
"TCGA.BQ.7045.01",0.781040008468581,0.809332421518189,"KIRP"
"TCGA.AL.3472.01",0.0175840486807757,0.711772321916197,"KIRP"
"TCGA.GL.A59R.11",0.205722989150298,0.721871297398437,"KIRP"
"TCGA.G7.A8LC.01",0.0618114764995248,0.727550311653924,"KIRP"
"TCGA.2Z.A9J1.01",0.0684816799644049,0.702683442746562,"KIRP"
"TCGA.G7.6793.01",0.0728677207635614,0.698865486474709,"KIRP"
"TCGA.P4.A5E7.01",0.0713444197323682,0.809797971271085,"KIRP"
"TCGA.BQ.7058.01",0.0911861390040723,0.619718271733081,"KIRP"
"TCGA.DW.7840.01",-0.253199687098525,0.619118299761843,"KIRP"
"TCGA.B1.5398.01",0.715081579246595,0.705437219772969,"KIRP"
"TCGA.UZ.A9PN.01",-0.206565170692985,0.68823356934612,"KIRP"
"TCGA.UN.AAZ9.01",0.0602840722238724,0.741363470460784,"KIRP"
"TCGA.B3.4103.01",0.00654647192199842,0.806707025272414,"KIRP"
"TCGA.DZ.6135.01",0.0381224382483266,0.734409958368715,"KIRP"
"TCGA.DZ.6131.11",0.396912811979437,0.686428358287017,"KIRP"
"TCGA.B3.3925.01",0.14987501022007,0.845957003013577,"KIRP"
"TCGA.5P.A9KA.01",0.0159142526637032,0.799321279715509,"KIRP"
"TCGA.IZ.8196.01",-0.130928449404452,0.756092008560871,"KIRP"
"TCGA.AT.A5NU.01",0.336683416419209,0.729147691068376,"KIRP"
"TCGA.PJ.A5Z8.01",-0.0876630839782004,0.79142302893746,"KIRP"
"TCGA.BQ.5891.01",-0.239397063643201,0.595943070601874,"KIRP"
"TCGA.P4.A5EB.01",0.318099431253636,0.710029766442284,"KIRP"
"TCGA.B9.5156.01",-0.0287186508079908,0.651425168249533,"KIRP"
"TCGA.BQ.5887.01",0.551479479397476,0.726192581321555,"KIRP"
"TCGA.UZ.A9PU.01",0.0951119348752866,0.787588002538878,"KIRP"
"TCGA.A4.8516.01",-0.312502390119017,0.707926655501413,"KIRP"
"TCGA.2Z.A9JI.01",-0.511902014870561,0.662669630412999,"KIRP"
"TCGA.UZ.A9PQ.01",-0.415701202130466,0.660122215217882,"KIRP"
"TCGA.WN.A9G9.01",-0.322806688117301,0.66969892431879,"KIRP"
"TCGA.2Z.A9JM.01",-0.466119457729998,0.678184922828706,"KIRP"
"TCGA.P4.A5E8.11",0.234314079816771,0.670432825988527,"KIRP"
"TCGA.SX.A7SP.01",0.385787476476914,0.783594691529598,"KIRP"
"TCGA.B9.A5W8.01",0.38917951224183,0.750353474521151,"KIRP"
"TCGA.KV.A74V.01",-0.0517040571114064,0.646144621577772,"KIRP"
"TCGA.DW.5560.01",-0.104396777905571,0.616077232783722,"KIRP"
"TCGA.A4.A4ZT.01",0.382537223384979,0.749845861524192,"KIRP"
"TCGA.B9.5155.01",0.0835947081348941,0.705945841282971,"KIRP"
"TCGA.SX.A71W.01",-0.304068028282754,0.701946811624749,"KIRP"
"TCGA.4A.A93X.01",-0.459862490759614,0.604284068750581,"KIRP"
"TCGA.UZ.A9PO.01",0.522374389804389,0.78047325978736,"KIRP"
"TCGA.A4.8630.01",0.52432617681572,0.789914545948869,"KIRP"
"TCGA.5P.A9JV.01",-0.0570577399735747,0.784901969950795,"KIRP"
"TCGA.BQ.7059.01",0.58664518587763,0.71879013275405,"KIRP"
"TCGA.IA.A83S.01",0.0485183202742509,0.722182917790359,"KIRP"
"TCGA.BQ.5881.01",0.121345059689523,0.665729771485579,"KIRP"
"TCGA.B1.A47M.01",-0.478711221348136,0.597343617156189,"KIRP"
"TCGA.2Z.A9J7.01",-0.428353909244685,0.601365554470936,"KIRP"
"TCGA.P4.A5ED.01",0.0168595945990654,0.654669163310451,"KIRP"
"TCGA.B1.A654.01",-0.445486001140611,0.554081358292435,"KIRP"
"TCGA.UZ.A9PX.01",-0.0436084085733406,0.703394412686434,"KIRP"
"TCGA.IZ.A6M9.01",0.157995183954284,0.691297860420914,"KIRP"
"TCGA.IA.A83W.01",-0.216243500846719,0.793187992704002,"KIRP"
"TCGA.B9.A5W9.01",-0.00813634825165971,0.659691601015924,"KIRP"
"TCGA.HE.7130.01",-0.459109131204936,0.543458789726045,"KIRP"
"TCGA.DW.7839.01",-0.25465924432378,0.677757493956275,"KIRP"
"TCGA.GL.A59T.01",0.182784489209851,0.698777697106718,"KIRP"
"TCGA.UZ.A9PS.01",-0.0448097484477677,0.799474094315797,"KIRP"
"TCGA.BQ.5882.01",-0.196910674755407,0.64025477963588,"KIRP"
"TCGA.HE.A5NI.01",0.0239345945039553,0.732854023919222,"KIRP"
"TCGA.DW.7836.01",-0.0442710463190907,0.675869977701131,"KIRP"
"TCGA.SX.A7SQ.01",-0.198921250327478,0.74131224102632,"KIRP"
"TCGA.DW.5561.01",-0.292265540709583,0.659077922243566,"KIRP"
"TCGA.2Z.A9JQ.01",-0.133844269448745,0.609296473881829,"KIRP"
"TCGA.BQ.7044.11",0.241116346302518,0.746022757609529,"KIRP"
"TCGA.BQ.7055.11",0.396637173285291,0.764131184664474,"KIRP"
"TCGA.B9.4113.01",0.216372249270926,0.80516702511698,"KIRP"
"TCGA.A4.A5DU.01",-0.281571459166304,0.649598223642903,"KIRP"
"TCGA.A4.8312.01",0.373429110348197,0.725821980452329,"KIRP"
"TCGA.HE.A5NJ.01",-0.510841336124394,0.680303456020635,"KIRP"
"TCGA.P4.AAVM.01",0.180417117951912,0.70121978358053,"KIRP"
"TCGA.BQ.5893.01",-0.395313974304575,0.557487948464867,"KIRP"
"TCGA.2Z.A9J9.01",0.00793809703773385,0.801907390514112,"KIRP"
"TCGA.DZ.6134.11",0.683798855294035,0.714895649102976,"KIRP"
"TCGA.EV.5902.01",-0.0395019493483141,0.660464431712046,"KIRP"
"TCGA.A4.A5XZ.01",0.557690725962572,0.771078796209822,"KIRP"
"TCGA.BQ.5894.01",-0.490529661482779,0.530008063641922,"KIRP"
"TCGA.AB.2863.03",-0.443356685458729,0.402816882108022,"LAML"
"TCGA.AB.2914.03",-0.500642930936217,0.39906240483169,"LAML"
"TCGA.AB.2967.03",0.297616907981153,0.451417040863223,"LAML"
"TCGA.AB.2892.03",-0.0788692319355649,0.417294177225534,"LAML"
"TCGA.AB.2862.03",-0.0741413432668973,0.336888516679031,"LAML"
"TCGA.AB.2976.03",-0.651487489462331,0.406926249323409,"LAML"
"TCGA.AB.2877.03",-0.440064478595025,0.368926371533813,"LAML"
"TCGA.AB.2869.03",-0.399277727328563,0.411590987144359,"LAML"
