"","orig.ident","nCount_RNA","nFeature_RNA","celltype","hUSI","subtype","TSNE_1","TSNE_2"
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.D09.S45.comb","SeuratProject",12051.2282261,4352,"Tumor",0.734722740856598,"Senescent",-12.8495573842604,-25.4329297588519
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.H01.S181.comb","SeuratProject",15288.914935,5891,"Tumor",0.769734925470228,"Senescent",-22.04286661628,-32.9976046476201
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.A04.S4.comb","SeuratProject",13924.443116,5890,"Tumor",0.83230473857716,"Senescent",-20.2217434927189,-32.8104771395331
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.B08.S20.comb","SeuratProject",15447.524057,5962,"Tumor",0.810780547763123,"Senescent",-23.4558038961677,-34.2388033882273
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.D11.S335.comb","SeuratProject",12232.9479637,5362,"Tumor",0.688769498471671,"Transitional",-24.516047397371,-24.1401664905364
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.D10.S334.comb","SeuratProject",8886.77101999999,3086,"Tumor",0.745096265993169,"Senescent",-10.9473262998098,-21.1455316384882
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.H01.S373.comb","SeuratProject",9141.94417300001,3607,"Tumor",0.625525501242385,"Transitional",-11.0630988021467,-20.3903503454085
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.F03.S159.comb","SeuratProject",14851.3662725,5530,"Tumor",0.780707306592988,"Senescent",-21.1863345679647,-33.5546694185229
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.E08.S56.comb","SeuratProject",16321.879515,7184,"Tumor",0.772335293995152,"Senescent",-26.740728623182,-32.7640990313928
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.A07.S7.comb","SeuratProject",13432.7469599,5685,"Tumor",0.813867910557647,"Senescent",-18.0519618764643,-34.6574512067707
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.B11.S119.comb","SeuratProject",12395.0235843,3794,"Tumor",0.694509638241184,"Transitional",-22.618358135835,-22.499459779778
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.G02.S170.comb","SeuratProject",14425.1196175,5500,"Tumor",0.814312697979947,"Senescent",-21.2529405177892,-32.7638079734428
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.H03.S375.comb","SeuratProject",12205.37013,4872,"Tumor",0.805740510129838,"Senescent",-21.1617983429191,-21.8587650980025
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.F11.S167.comb","SeuratProject",10952.2264117,4347,"Tumor",0.758575418296895,"Senescent",-10.1889718382189,-24.1805618757735
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.C04.S316.comb","SeuratProject",13214.983267,5285,"Tumor",0.677563815947561,"Transitional",-24.4487753286336,-21.5774261668674
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.F06.S162.comb","SeuratProject",15352.0496556,5418,"Tumor",0.736902738602524,"Senescent",-17.4679059794587,-31.902569914985
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.A12.S108.comb","SeuratProject",11496.7803883,3712,"Tumor",0.751893782309755,"Senescent",-13.8340950792258,-25.4428939339523
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.B04.S304.comb","SeuratProject",12590.0125783,5062,"Tumor",0.748648833243304,"Senescent",-21.0415709186396,-22.2003754591943
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.F04.S160.comb","SeuratProject",14105.748279,5036,"Tumor",0.789342802098387,"Senescent",-18.7499973456978,-31.5631612701415
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.C08.S128.comb","SeuratProject",14623.0641209,5286,"Tumor",0.829203501506178,"Senescent",-21.4526969680226,-32.1940331589351
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.F03.S63.comb","SeuratProject",14799.1312934999,5269,"Tumor",0.768932007388045,"Senescent",-22.8779821484721,-33.6741667101716
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.H07.S187.comb","SeuratProject",12719.6026055,3885,"Tumor",0.774328915783452,"Senescent",-17.8684180375951,-28.7334539343343
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.B07.S115.comb","SeuratProject",16147.401694,6455,"Tumor",0.812479171347864,"Senescent",-24.9032370319267,-34.2046980693307
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.G04.S172.comb","SeuratProject",13757.353741,4893,"Tumor",0.783762817610047,"Senescent",-18.5746187020006,-30.6624415111198
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.G07.S79.comb","SeuratProject",15722.8755013,7356,"Tumor",0.744611849218021,"Senescent",-25.5834423067644,-32.293269677621
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.G12.S180.comb","SeuratProject",9856.58801999998,2207,"Tumor",0.526076248348045,"Cycling",-24.4168448012507,-18.0333491681759
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.B10.S310.comb","SeuratProject",9913.43813399999,3096,"Tumor",0.70533792433177,"Transitional",-13.08163033081,-19.6156099014007
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.G03.S75.comb","SeuratProject",15939.5841671,6305,"Tumor",0.813619102751488,"Senescent",-23.8315811658252,-34.6110954243193
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.G09.S81.comb","SeuratProject",14765.571961,5582,"Tumor",0.858368129493507,"Senescent",-23.716515420341,-33.1005746100882
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.B04.S112.comb","SeuratProject",14807.5427014999,5177,"Tumor",0.7180810848021,"Senescent",-20.4973425178141,-34.9273727111783
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.C10.S34.comb","SeuratProject",15422.666507,6095,"Tumor",0.777272466676396,"Senescent",-22.3889274662954,-32.9958763880951
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.E11.S59.comb","SeuratProject",16239.3109355,6594,"Tumor",0.831440695008355,"Senescent",-24.9014803500503,-34.4499724995768
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.C07.S127.comb","SeuratProject",14543.610849,5457,"Tumor",0.815938339983271,"Senescent",-22.7264564153589,-31.2973330930199
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.D10.S46.comb","SeuratProject",16728.9343825,6651,"Tumor",0.783089317687068,"Senescent",-24.8005404445195,-35.152731865569
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.G06.S78.comb","SeuratProject",16753.6080395,6764,"Tumor",0.827586368087634,"Senescent",-24.4467412126075,-35.1492128538092
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.H02.S374.comb","SeuratProject",14319.3039275,6041,"Tumor",0.775558567065789,"Senescent",-23.7044508685029,-30.6578304988316
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.B09.S117.comb","SeuratProject",14737.6440605,5491,"Tumor",0.759874873812601,"Senescent",-21.6050198387124,-31.8470215182153
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.H09.S189.comb","SeuratProject",13863.482371,5169,"Tumor",0.884395482219557,"Senescent",-19.8181986529168,-32.1835941411782
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.B06.S306.comb","SeuratProject",13441.2125798,5031,"Tumor",0.747239069069261,"Senescent",-25.1754521639052,-26.7369327406659
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.C05.S317.comb","SeuratProject",12347.6537238,4967,"Tumor",0.768035589359329,"Senescent",-17.1457895863048,-26.995183110626
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.D07.S331.comb","SeuratProject",10331.6441005,2968,"Tumor",0.722291380458985,"Senescent",-12.5011814797867,-19.472008054491
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.A10.S106.comb","SeuratProject",15114.501317,5490,"Tumor",0.702441531780136,"Transitional",-17.917805719873,-31.8068533200011
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.G08.S80.comb","SeuratProject",13036.990031,4435,"Tumor",0.801120545805309,"Senescent",-18.2219199792417,-34.4967842142824
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.E04.S52.comb","SeuratProject",14649.956312,5400,"Tumor",0.665394637787408,"Transitional",-22.5973238194011,-32.5819177017374
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.E11.S347.comb","SeuratProject",15392.8900043,6629,"Tumor",0.744082281600257,"Senescent",-25.0385029627529,-32.5177233684043
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.B04.S16.comb","SeuratProject",14148.0916135,5696,"Tumor",0.846969402353006,"Senescent",-20.1813256547637,-34.3321524694396
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.D08.S332.comb","SeuratProject",9564.1593343,3811,"Tumor",0.545862005434422,"Cycling",-9.27150827834381,-23.3274715248868
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.F03.S351.comb","SeuratProject",13751.9059943,5324,"Tumor",0.762565822389912,"Senescent",-23.6692240165611,-27.6078051306346
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.C05.S125.comb","SeuratProject",13410.7516669,5040,"Tumor",0.80900081163592,"Senescent",-19.8326122193107,-32.0485079797655
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.E05.S53.comb","SeuratProject",14414.0410695,6292,"Tumor",0.788705311200415,"Senescent",-26.4594358100872,-29.2716849005444
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.E01.S145.comb","SeuratProject",11021.1199766,2897,"Tumor",0.758554057484706,"Senescent",-16.1948099015922,-18.8790997961485
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.A11.S11.comb","SeuratProject",12924.234827,5048,"Tumor",0.811760575497372,"Senescent",-16.1010150875487,-28.1957604551574
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.G05.S77.comb","SeuratProject",17067.003151,7032,"Tumor",0.793681688622773,"Senescent",-24.533730510105,-35.1257634183588
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.G11.S83.comb","SeuratProject",11767.3011705,3947,"Tumor",0.839130709958866,"Senescent",-16.3711532831616,-26.2320757440413
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.G06.S366.comb","SeuratProject",13353.151308,4521,"Tumor",0.801933228093598,"Senescent",-22.8492995304717,-26.6682992327825
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.G01.S361.comb","SeuratProject",8219.49764449999,2234,"Tumor",0.839025084648534,"Senescent",-10.7435697890472,-20.8113856269764
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.F10.S70.comb","SeuratProject",15052.8132546,5449,"Tumor",0.729508975629494,"Senescent",-20.7101999054647,-35.1173424886649
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.F02.S62.comb","SeuratProject",14936.0697973,5805,"Tumor",0.679922942078872,"Transitional",-21.2811113762696,-34.3773441211118
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.E02.S50.comb","SeuratProject",15299.6546143,5991,"Tumor",0.800058512582637,"Senescent",-23.5337305275326,-32.8155965351708
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.C12.S132.comb","SeuratProject",13424.643241,4487,"Tumor",0.744739792604416,"Senescent",-19.4446882856533,-34.2596094964419
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.A06.S6.comb","SeuratProject",13677.6299535,5717,"Tumor",0.802047806015073,"Senescent",-24.960591849561,-27.0453084335936
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.B05.S113.comb","SeuratProject",13768.0440041,5365,"Tumor",0.802448836212478,"Senescent",-19.8863935286921,-32.6030086603515
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.A02.S98.comb","SeuratProject",16401.4926376,8202,"Tumor",0.824861675366472,"Senescent",-26.1040308424422,-32.7837779880627
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.G09.S177.comb","SeuratProject",15408.1262845,6536,"Tumor",0.772958932986221,"Senescent",-24.7197077823859,-32.8047050570964
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.D02.S326.comb","SeuratProject",11691.1799255,4425,"Tumor",0.723668538579296,"Senescent",-16.6271421231322,-24.2658655968949
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.C04.S124.comb","SeuratProject",13176.204358,4893,"Tumor",0.706662144454547,"Transitional",-18.7427210208338,-29.8740692077148
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.B03.S111.comb","SeuratProject",12544.655146,3501,"Tumor",0.658282905675067,"Transitional",-24.9569172748096,-19.7544512045675
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.E03.S339.comb","SeuratProject",12646.5630671,4756,"Tumor",0.788490946357121,"Senescent",-18.6422373216847,-26.1953033906348
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.C06.S126.comb","SeuratProject",14371.148436,5458,"Tumor",0.792275267132624,"Senescent",-21.950105482785,-31.3142513062456
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.C09.S129.comb","SeuratProject",16096.4818219999,6249,"Tumor",0.791431775519914,"Senescent",-23.9204066598497,-34.4926113107163
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.C12.S324.comb","SeuratProject",11995.132233,4057,"Tumor",0.655913408368102,"Transitional",-20.9464684178874,-21.6608537678983
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.A08.S104.comb","SeuratProject",14238.655464,5009,"Tumor",0.849788108238451,"Senescent",-20.3447216420688,-32.6391077379357
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.G02.S74.comb","SeuratProject",13469.381637,4428,"Tumor",0.779534283564082,"Senescent",-18.5388888616447,-34.0823480166222
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.D03.S327.comb","SeuratProject",11188.3073079,4821,"Tumor",0.796677705443961,"Senescent",-15.2670213093734,-24.1934205079195
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.G07.S175.comb","SeuratProject",14741.1554633,5187,"Tumor",0.745879344354743,"Senescent",-22.5750678193752,-31.7161752083962
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.B12.S312.comb","SeuratProject",12871.9750926,5235,"Tumor",0.721479975696016,"Senescent",-24.5978181189105,-24.2329078605175
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.G11.S371.comb","SeuratProject",9543.4347585,3816,"Tumor",0.742121814615375,"Senescent",-11.0163740319813,-22.2131888085732
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.F08.S356.comb","SeuratProject",11446.547344,4006,"Tumor",0.661133478567224,"Transitional",-15.0382050170659,-24.9579300848967
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.G03.S363.comb","SeuratProject",12259.639792,4883,"Tumor",0.688318709668605,"Transitional",-21.7927194675611,-20.8086610661922
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.F08.S164.comb","SeuratProject",14936.6847469999,5523,"Tumor",0.780567699336489,"Senescent",-22.3191726978881,-33.4839870994456
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.H04.S184.comb","SeuratProject",10067.59027,2325,"Tumor",0.534116000615741,"Cycling",-24.4694074461345,-18.1562289715461
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.C09.S321.comb","SeuratProject",14069.3774446,5518,"Tumor",0.764134306907795,"Senescent",-16.1325748350071,-35.0946236665687
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.C03.S123.comb","SeuratProject",13781.4232209999,4869,"Tumor",0.734531527995633,"Senescent",-19.6144898227706,-30.9869455964703
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.F12.S168.comb","SeuratProject",13707.6147239999,5051,"Tumor",0.854954791473875,"Senescent",-19.5881093305001,-31.8681511386697
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.B01.S109.comb","SeuratProject",13978.7470115,4703,"Tumor",0.774581411468259,"Senescent",-19.9755361292211,-33.5212297783933
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.D08.S140.comb","SeuratProject",11300.061801,3549,"Tumor",0.733268785180929,"Senescent",-10.6439720805635,-24.8205561246632
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.D10.S142.comb","SeuratProject",14908.6971762,5233,"Tumor",0.725821873356089,"Senescent",-20.7222422262463,-31.705755938343
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.B06.S114.comb","SeuratProject",15443.653571,6126,"Tumor",0.789387426684158,"Senescent",-23.5309764485345,-34.2949432395727
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.G10.S370.comb","SeuratProject",10491.02112,3345,"Tumor",0.747580525496906,"Senescent",-12.4908029870432,-22.8921482984906
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.B06.S18.comb","SeuratProject",15285.895937,6181,"Tumor",0.796044957947594,"Senescent",-23.957910379442,-33.3306417219809
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.C08.S320.comb","SeuratProject",12083.596207,5100,"Tumor",0.747518592629152,"Senescent",-16.0533862530484,-27.9377426358453
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.F09.S357.comb","SeuratProject",12871.4151685,4342,"Tumor",0.769382713766569,"Senescent",-20.0873837251932,-26.1975952854276
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.G12.S84.comb","SeuratProject",17048.8501671,7725,"Tumor",0.828662076493965,"Senescent",-17.5995995224971,-32.1690773233762
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.E12.S348.comb","SeuratProject",11480.574563,4385,"Tumor",0.828090384149758,"Senescent",-17.3066677167675,-22.3374250427704
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.D07.S43.comb","SeuratProject",14796.318213,6094,"Tumor",0.768835732361119,"Senescent",-22.1284323198389,-35.0207557335872
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.C10.S322.comb","SeuratProject",12133.320596,4777,"Tumor",0.805145910599225,"Senescent",-19.6443823815131,-24.045407747217
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.D11.S47.comb","SeuratProject",14639.8250085,5729,"Tumor",0.809189350983826,"Senescent",-21.0281033644806,-34.1783822318925
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.H06.S378.comb","SeuratProject",11529.414099,3563,"Tumor",0.79144547400467,"Senescent",-16.9663159604251,-22.4946494733558
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.G01.S169.comb","SeuratProject",14261.6548306,4779,"Tumor",0.845869944075582,"Senescent",-19.610442579402,-34.7995794886607
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.A09.S105.comb","SeuratProject",15081.8166525,5386,"Tumor",0.822673288012812,"Senescent",-22.7503369495978,-33.1947932295046
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.C11.S131.comb","SeuratProject",13505.5616918,4848,"Tumor",0.787374265273861,"Senescent",-19.6010734678054,-33.4695238183038
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.E06.S54.comb","SeuratProject",15621.0531299,6340,"Tumor",0.773143055587929,"Senescent",-23.6369435388139,-34.4880743267704
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.E06.S342.comb","SeuratProject",12307.9529505,5065,"Tumor",0.84677975471526,"Senescent",-18.3481882333434,-25.4795111417113
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.A08.S8.comb","SeuratProject",14575.9189721,6478,"Tumor",0.721533239039,"Senescent",-26.7743086630834,-29.903114196858
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.A03.S3.comb","SeuratProject",15736.0311915,7385,"Tumor",0.702597410200575,"Transitional",-26.0974033637748,-31.940312638229
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.H12.S192.comb","SeuratProject",17830.0100555,9652,"Tumor",0.819000396355738,"Senescent",-17.5349539119961,-32.1626678924441
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.H06.S186.comb","SeuratProject",14492.7092325,5359,"Tumor",0.821050501607491,"Senescent",-21.3615597533243,-34.9780872289676
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.A03.S291.comb","SeuratProject",13413.125115,4541,"Tumor",0.708504712564423,"Transitional",-23.0604376362427,-26.6024268894924
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.C09.S33.comb","SeuratProject",15435.727048,6477,"Tumor",0.730633750624679,"Senescent",-25.4837978228645,-32.4135625390209
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.E02.S338.comb","SeuratProject",13523.2751132,5704,"Tumor",0.703505230504789,"Transitional",-24.9636608316977,-22.6510580581428
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.H08.S188.comb","SeuratProject",11335.3836845,4345,"Tumor",0.7086258005869,"Transitional",-23.7720771395111,-20.7663942711946
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.A04.S100.comb","SeuratProject",12414.635669,4184,"Tumor",0.795376197494502,"Senescent",-17.4957266134135,-29.222613030001
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.D01.S37.comb","SeuratProject",12261.2479218,5298,"Tumor",0.710453362096402,"Transitional",-23.0718429004212,-21.4849903588636
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.C07.S31.comb","SeuratProject",14104.6960263,5870,"Tumor",0.782741158267466,"Senescent",-26.5662280991212,-28.7319454775775
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.C02.S314.comb","SeuratProject",10796.2164503,4012,"Tumor",0.724210573382739,"Senescent",-12.6175220796341,-22.9355445961487
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.G12.S372.comb","SeuratProject",15406.0050528,6943,"Tumor",0.836975801930012,"Senescent",-25.7542870646794,-30.7569726784406
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.F12.S360.comb","SeuratProject",12526.7729273,4360,"Tumor",0.759636774866988,"Senescent",-19.582256690687,-25.3020568423132
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.E10.S346.comb","SeuratProject",14438.7381125,5819,"Tumor",0.871078813533522,"Senescent",-24.2025338794599,-28.98815769572
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.H10.S190.comb","SeuratProject",14499.6993745001,5541,"Tumor",0.772153956634793,"Senescent",-21.3260054481082,-31.5498191650446
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.G10.S178.comb","SeuratProject",14347.249303,5023,"Tumor",0.781186185679588,"Senescent",-20.1023089888419,-34.7609485059937
"cy79.p3.CD45.neg.PD1.pos.AS.C3.R1.A02.S290.comb","SeuratProject",9124.91088160001,3767,"Tumor",0.711726259659025,"Transitional",-10.2184026801847,-22.4914257343446
"cy79.p1.CD45.neg.PDL1.neg.AS.C4.R1.G03.S171.comb","SeuratProject",13698.871276,4670,"Tumor",0.875400280926042,"Senescent",-19.6490842065617,-33.8126343333421
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.E03.S51.comb","SeuratProject",13291.005188,5019,"Tumor",0.864925390735498,"Senescent",-19.5343365926076,-27.1619298952964
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.G04.S76.comb","SeuratProject",14099.732054,4862,"Tumor",0.849565844109222,"Senescent",-20.2721447626016,-32.9969427001189
"cy79.p1.CD45.neg.PDL1.pos.AS.C1.R1.B01.S13.comb","SeuratProject",14622.9854353,5734,"Tumor",0.815122604445616,"Senescent",-21.2376894326053,-35.2321344335394
