"","weight","set"
"HTR2B",-0.0067700901314049,"Other"
"HTR7",0.00231961224645112,"Other"
"HTRA1",0.0020717841237472,"Other"
"HTRA2",0.000113111629924691,"Other"
"HTRA3",0.0046252009598141,"Other"
"HTT",0.000341050599542689,"Other"
"HUNK",-0.00470498251318481,"Other"
"HUS1",-0.000155109856761914,"Other"
"HUWE1",6.08038478627186e-05,"Other"
"HVCN1",-0.00128612151606295,"Other"
"HYAL1",0.00058542022748828,"Other"
"HYAL2",0.000626781740962905,"Other"
"HYAL3",-0.000436665254927829,"Other"
"HYI",6.17953234676392e-05,"Other"
"HYKK",-0.000181544427471123,"Other"
"HYLS1",-0.00183571524937239,"Other"
"HYOU1",-0.000920452021762736,"Other"
"HYPK",-0.000497964927082602,"Other"
"IAH1",-2.64244259199098e-05,"Other"
"IARS",0.000381617064149158,"Other"
"IARS2",0.000412063241293314,"Other"
"IBA57",-0.00130585729052946,"Other"
"IBTK",-0.000422641764973109,"Other"
"ICA1",0.00746625473665632,"Other"
"ICA1L",-0.00219791739537651,"Other"
"ICAM1",0.000943446133821609,"SenMayo"
"ICAM2",0.00688616848443461,"Other"
"ICAM3",0.000139654447495706,"SenMayo"
"ICAM4",-0.00190046362423355,"Other"
"ICAM5",0.000506281346686933,"Other"
"ICE1",-0.000896897286673864,"Other"
"ICE2",0.00030251202954164,"Other"
"ICK",-0.00138001437744247,"Other"
"ICMT",0.000284791456159875,"Other"
"ID1",0.00111491168775757,"Other"
"ID2",-0.000206478501138217,"Other"
"ID3",-0.00109815520972425,"Other"
"ID4",-0.0029001353054168,"Other"
"IDE",-0.000363501472883971,"Other"
"IDH1",-0.00203387889525596,"Other"
"IDH2",-0.00143503601692544,"Other"
"IDH3A",0.000367047870973527,"Other"
"IDH3B",-0.00042121683181404,"Other"
"IDH3G",-0.000447920912763408,"Other"
"IDI1",-0.00194302408418822,"Other"
"IDNK",0.000214384052294981,"Other"
"IDS",0.00183554512659192,"Other"
"IDUA",0.00232279328056442,"Other"
"IER2",-0.000417355309107775,"Other"
"IER3",-0.000159674644303192,"Other"
"IER3IP1",0.00149771682414448,"Other"
"IER5",0.000803204976519079,"Other"
"IER5L",-0.000257924971485598,"Other"
"IFFO1",0.0019455160424867,"Other"
"IFFO2",-0.00021025917810345,"Other"
"IFI16",-0.00126810683959046,"Other"
"IFI27",0.0134669836921112,"Other"
"IFI27L1",0.00120412167070917,"Other"
"IFI27L2",0.0010712676802489,"Other"
"IFI30",-0.00598269247392773,"Other"
"IFI35",-0.000557954275061666,"Other"
"IFI44",-0.00120814314151073,"Other"
"IFI44L",0.00370637760761556,"Other"
"IFI6",0.00429519538866401,"Other"
"IFIH1",-0.00308679914031136,"Other"
"IFIT1",-9.43883141671903e-05,"Other"
"IFIT2",9.40777161322926e-05,"Other"
"IFIT3",0.000187866771308309,"Other"
"IFIT5",-0.000241670864479281,"Other"
"IFITM1",0.00248666812403695,"Other"
"IFITM10",0.00365892493332432,"Other"
"IFITM2",-0.00113088177023134,"Other"
"IFITM3",-2.03109912097489e-05,"Other"
"IFNAR1",0.00159302456045609,"Other"
"IFNAR2",0.00187382526455848,"Other"
"IFNE",0.0021967763436105,"Other"
"IFNGR1",0.00216789269221044,"Other"
"IFNGR2",0.00137988753415175,"Other"
"IFNK",0.00162918872515139,"Other"
"IFNLR1",0.00867512519237593,"Other"
"IFRD1",0.00139153928585772,"Other"
"IFRD2",-0.000501788543534558,"Other"
"IFT122",-0.000176018575541116,"Other"
"IFT140",9.49841643406337e-05,"Other"
"IFT172",0.000894918851076082,"Other"
"IFT20",0.00146956079690029,"Other"
"IFT22",-9.0757139899768e-05,"Other"
"IFT27",0.000504303815112058,"Other"
"IFT43",-0.000418830305520009,"Other"
"IFT46",-7.3917752008001e-07,"Other"
"IFT52",-2.32978954538666e-05,"Other"
"IFT57",-0.000351313308723228,"Other"
"IFT74",-7.70224490603373e-06,"Other"
"IFT80",0.000538381083383252,"Other"
"IFT81",-0.00106118630751861,"Other"
"IFT88",0.000409507167676868,"Other"
"IGBP1",-0.000207176951237659,"Other"
"IGDCC4",0.00259790260551198,"Other"
"IGF1",0.000535036382172008,"SenMayo"
"IGF1R",-0.00102510753651325,"Other"
"IGF2",-0.00307310144163332,"Other"
"IGF2BP1",0.000407962792716422,"Other"
"IGF2BP2",-0.000183671854648118,"Other"
"IGF2BP3",-0.00424181891315303,"Other"
"IGF2R",0.000713456991467711,"Other"
"IGFBP1",0.00120063686121526,"SenMayo"
"IGFBP2",0.008913096159459,"SenMayo"
"IGFBP3",0.00421966698519002,"SenMayo"
"IGFBP4",0.00163392816871162,"SenMayo"
"IGFBP5",0.00384589459655413,"SenMayo"
"IGFBP6",0.0005499145446144,"SenMayo"
"IGFBP7",0.002276842953317,"SenMayo"
"IGFBPL1",0.00763050697696187,"Other"
"IGFL1",-0.00310096226655992,"Other"
"IGFL2",0.00195596425300891,"Other"
"IGFL3",-0.00753570661341286,"Other"
"IGFLR1",0.00627932839752214,"Other"
"IGFN1",0.00350923003416955,"Other"
"IGHMBP2",0.000159122189292305,"Other"
"IGIP",0.00446537587571548,"Other"
"IGSF10",-0.00916072184979773,"Other"
"IGSF11",0.00878697031645605,"Other"
"IGSF22",-0.003111776422515,"Other"
"IGSF23",-0.00038682416210404,"Other"
"IGSF3",0.00524726316189929,"Other"
"IGSF8",0.00112148836195898,"Other"
"IGSF9",-0.0117938844560214,"Other"
"IGSF9B",-0.00107685746411866,"Other"
"IK",-0.000542368376104358,"Other"
"IKBIP",0.00154624865914402,"Other"
"IKBKB",0.000663471301045149,"Other"
"IKBKE",-0.000535367457455455,"Other"
"IKBKG",-0.000805010999797743,"Other"
"IKZF2",0.00148630136461725,"Other"
"IKZF4",-0.00306802272818891,"Other"
"IKZF5",-0.000346454523641378,"Other"
"IL10RB",0.000481764202710749,"Other"
"IL11",0.000844666593853097,"Other"
"IL11RA",7.45242957048256e-05,"Other"
"IL12A",-0.000313033447859048,"Other"
"IL12RB1",-0.012313620067166,"Other"
"IL12RB2",-0.00118269509595362,"Other"
"IL13RA1",0.00123010487284614,"Other"
"IL13RA2",-0.00735326389935327,"Other"
"IL15",0.000539850089301117,"SenMayo"
"IL15RA",0.00223716508140917,"Other"
"IL16",-0.00173610555962081,"Other"
"IL17D",0.00461485445175725,"Other"
"IL17RA",0.000454830992150261,"Other"
"IL17RB",0.000371925708611384,"Other"
"IL17RC",-0.000235112336967227,"Other"
"IL17RD",-0.00380665721519225,"Other"
"IL17RE",-0.00188552471754799,"Other"
"IL18",-0.00131860813247935,"SenMayo"
"IL18BP",-0.000824404366902173,"Other"
"IL18R1",-0.00857263845905289,"Other"
"IL1A",0.00357569094404355,"SenMayo"
"IL1B",-0.00324479445004529,"SenMayo"
"IL1R1",-0.000768364164611093,"Other"
"IL1R2",-0.0107271654735011,"Other"
"IL1RAP",0.000670966619571065,"Other"
"IL1RAPL1",-0.00403596295067842,"Other"
"IL1RL1",0.00581659882664243,"Other"
"IL1RN",0.00284937069489844,"Other"
"IL20RB",0.00237560659377956,"Other"
"IL21R",-0.0124164693784842,"Other"
"IL22RA1",-0.0040424466564115,"Other"
"IL23A",0.00382564527082004,"Other"
"IL24",0.014736150083905,"Other"
"IL27RA",-0.00213661579856838,"Other"
"IL31RA",0.00078053321139633,"Other"
"IL32",0.00993600980667953,"SenMayo"
"IL33",0.0061406631691776,"Other"
"IL34",0.00467366266702439,"Other"
"IL36RN",0.00195786314886207,"Other"
"IL4I1",0.00426526689708824,"Other"
"IL4R",0.000912673292032502,"Other"
"IL6",-0.000746054071556665,"SenMayo"
"IL6R",-0.000492945429259557,"Other"
"IL6ST",0.00117446167768861,"SenMayo"
"IL7",0.000944346048550307,"SenMayo"
"IL7R",0.000682556351170405,"Other"
"ILDR2",-0.00314265071199901,"Other"
"ILF2",-0.00118036735020372,"Other"
"ILF3",-0.00167220008953314,"Other"
"ILK",-0.000222136785621477,"Other"
"ILKAP",-0.00043099046273541,"Other"
"ILRUN",-0.00011548019301075,"Other"
"ILVBL",0.000254182733614434,"Other"
"IMMP1L",-0.00126365445896911,"Other"
"IMMP2L",0.00141441818132237,"Other"
"IMMT",-0.00116602237761721,"Other"
"IMP3",0.000645942886366481,"Other"
"IMP4",-0.000807510413410004,"Other"
"IMPA1",0.000286625274090124,"Other"
"IMPA2",-0.00162673546148821,"Other"
"IMPACT",0.000388577194282629,"Other"
"IMPAD1",0.00136123940866832,"Other"
"IMPDH1",-0.000798611985397743,"Other"
"IMPDH2",2.76688242154475e-05,"Other"
"INA",0.00159598991889439,"Other"
"INAFM1",-0.000999667873384239,"Other"
"INAFM2",0.00171694513707422,"Other"
"INAVA",-0.0106072500288631,"Other"
"INCA1",0.000351962339873243,"Other"
"INCENP",-0.00162444652051046,"Other"
"INF2",-0.00040721409993529,"Other"
"ING1",-0.00111113279343704,"Other"
"ING2",-0.000821714893496394,"Other"
"ING3",-0.000615703997070994,"Other"
"ING4",0.00069840192616908,"Other"
"ING5",-0.000302110213331158,"Other"
"INHA",0.000126393441906332,"SenMayo"
"INHBA",-0.00114219035886922,"Other"
"INHBB",0.0116513325636486,"Other"
"INHBE",-0.00952433008376854,"Other"
"INIP",0.000307962834429052,"Other"
"INKA1",-0.000258880176232097,"Other"
"INKA2",-0.000752563462666076,"Other"
"INMT",0.00386463001674364,"Other"
"INMT-MINDY4",0.0100005743946721,"Other"
"INO80",-0.00119404287576719,"Other"
"INO80B",0.000545393521068965,"Other"
"INO80B-WBP1",-0.00496617386289116,"Other"
"INO80C",-0.00149645874980796,"Other"
"INO80D",-8.18433484755898e-05,"Other"
"INO80E",0.000163574467913908,"Other"
"INPP1",0.000860732445003314,"Other"
"INPP4A",0.000189446249183296,"Other"
"INPP4B",0.00157628656870323,"Other"
"INPP5A",-0.000452985487932397,"Other"
"INPP5B",-3.89466684536796e-05,"Other"
"INPP5D",0.00190887955418123,"Other"
"INPP5E",-0.000637618770449672,"Other"
"INPP5F",-0.000691441045830015,"Other"
"INPP5J",-0.00419411317930533,"Other"
"INPP5K",0.000700975700323592,"Other"
"INPPL1",0.000665039991726694,"Other"
"INSC",-0.00236972022481636,"Other"
"INSIG1",-0.00431013057474781,"Other"
"INSIG2",0.00103675236135422,"Other"
"INSL3",-0.00382699038119432,"Other"
"INSR",-0.000662678594951824,"Other"
"INSYN1",0.000340249198194546,"Other"
"INSYN2B",0.00103682236974695,"Other"
"INTS1",-0.00063360137730186,"Other"
"INTS10",0.000286940219727341,"Other"
"INTS11",0.000273630027687302,"Other"
"INTS12",-0.000601560431101067,"Other"
"INTS13",-0.000335665718336689,"Other"
"INTS14",-0.000341762827020611,"Other"
"INTS2",-0.00012557852858345,"Other"
"INTS3",0.000240081864834028,"Other"
"INTS4",-0.00105524150631856,"Other"
"INTS5",-0.000348046416350122,"Other"
"INTS6",0.000417824250839855,"Other"
"INTS6L",-0.00130132654416347,"Other"
"INTS7",-0.0024269496985763,"Other"
"INTS8",0.000171378565581084,"Other"
"INTS9",-0.000651644218214986,"Other"
"INTU",-0.000331910174385195,"Other"
"INVS",-0.000727194572176089,"Other"
"IP6K1",-0.000490148430609666,"Other"
"IP6K2",0.000556516974857261,"Other"
"IP6K3",-0.0105059192862667,"Other"
"IPMK",0.00201296359843415,"Other"
"IPO11",-0.000136022349721962,"Other"
"IPO13",0.000826644726336553,"Other"
"IPO4",-0.000255362649070968,"Other"
"IPO5",-0.00045478514398187,"Other"
"IPO7",0.000518170724309487,"Other"
"IPO8",-0.000271304184890054,"Other"
"IPO9",-0.00110156110258433,"Other"
"IPP",0.00125393576338109,"Other"
"IPPK",0.000520636859750394,"Other"
"IQANK1",-0.00162836377234172,"Other"
"IQCA1",0.0084721312009125,"Other"
"IQCB1",-4.11389389792251e-05,"Other"
"IQCC",-0.00137519168306127,"Other"
"IQCD",0.00107889518259794,"Other"
"IQCE",0.000634616074950805,"Other"
"IQCG",-0.000224356097872957,"Other"
"IQCH",0.00157809472521478,"Other"
"IQCJ-SCHIP1",-0.000883447080078401,"Other"
"IQCK",-0.000433845523939875,"Other"
"IQCN",-1.19577226391007e-05,"Other"
"IQGAP1",5.99189429562696e-05,"Other"
"IQGAP2",-0.0066337892811291,"SenMayo"
"IQGAP3",-0.00263542755487733,"Other"
"IQSEC1",0.000326179461143489,"Other"
"IQSEC2",-0.000237122657594562,"Other"
"IRAK1",0.000266887345952484,"Other"
"IRAK1BP1",-0.00142866239727385,"Other"
"IRAK2",0.0023971774523035,"Other"
"IRAK3",0.00169531361905822,"Other"
"IRAK4",0.000556996245012528,"Other"
"IREB2",-0.000320698440081503,"Other"
"IRF1",2.56705961732235e-05,"Other"
"IRF2",-0.00075821078346672,"Other"
"IRF2BP1",-0.000434247239480036,"Other"
"IRF2BP2",0.000448273635133069,"Other"
"IRF2BPL",-0.000650876746022251,"Other"
"IRF3",0.000548656811139312,"Other"
"IRF4",0.00598479735529337,"Other"
"IRF5",0.0069462202812276,"Other"
"IRF6",-0.00865891101044189,"Other"
"IRF7",-0.00232362296255048,"Other"
"IRF9",0.00122897016965326,"Other"
"IRGQ",0.00165785074239226,"Other"
"IRS1",-0.00335259473624362,"Other"
"IRS2",0.00128250447272353,"Other"
"IRX1",-0.00624494756862148,"Other"
"IRX2",-0.00636313917574643,"Other"
"IRX3",-0.00107108692040219,"Other"
"IRX4",0.00702826409082104,"Other"
"IRX5",0.00282035780221771,"Other"
"IRX6",-0.00634889025545871,"Other"
"ISCA1",0.000627947304515901,"Other"
"ISCA2",-0.00111809593473204,"Other"
"ISCU",0.00239071131193912,"Other"
"ISG15",0.0021800262574701,"Other"
"ISG20",-0.00149544316626887,"Other"
"ISG20L2",-0.000790430365537825,"Other"
"ISL1",-0.00585361773134309,"Other"
"ISL2",-0.0279195910823416,"Other"
"ISLR",-0.00870773690929442,"Other"
"ISLR2",0.0143366335228498,"Other"
"ISM1",-0.00297607380880427,"Other"
"ISOC1",-0.00174653479942819,"Other"
"ISOC2",1.4057515361183e-05,"Other"
"IST1",2.13920873554494e-05,"Other"
"ISY1",-0.00165300918109062,"Other"
"ISY1-RAB43",0.00714890548222235,"Other"
"ISYNA1",-0.000249272029681599,"Other"
"ITCH",0.000146251274439163,"Other"
"ITFG1",0.00250695933064664,"Other"
"ITFG2",-0.000731614050307793,"Other"
"ITGA1",0.000291824259549074,"Other"
"ITGA10",-0.00431210872133007,"Other"
"ITGA11",0.00482164535184237,"Other"
"ITGA2",0.00234874083048362,"SenMayo"
"ITGA3",0.00100810385193237,"Other"
"ITGA4",-0.00103011796968281,"Other"
"ITGA5",0.000938759662588527,"Other"
"ITGA6",0.000700846294521422,"Other"
"ITGA7",0.00358275114250318,"Other"
"ITGA8",-0.00297020064654735,"Other"
"ITGA9",-0.00321640497830704,"Other"
"ITGAE",-0.000495565202088614,"Other"
"ITGAV",0.000938920889541613,"Other"
"ITGAX",0.00451456420918154,"Other"
"ITGB1",0.00210287947013489,"Other"
"ITGB1BP1",0.00136347894472847,"Other"
"ITGB2",-0.00595463966143441,"Other"
"ITGB3",0.0049321360933869,"Other"
"ITGB3BP",-0.000258178448562236,"Other"
"ITGB4",-0.00596592846270849,"Other"
"ITGB5",0.00192825364404016,"Other"
"ITGB6",0.00439166191817637,"Other"
"ITGB8",-0.000791830884942993,"Other"
"ITGBL1",-0.00239527308473404,"Other"
"ITIH3",-0.0123263249605682,"Other"
"ITIH4",0.00323052684010607,"Other"
"ITIH5",0.0162069904484228,"Other"
"ITM2A",-0.00083450928746005,"Other"
"ITM2B",0.0027031444817744,"Other"
"ITM2C",-7.99482744505539e-05,"Other"
"ITPA",0.000473925420216015,"Other"
"ITPK1",-0.00155882810824451,"Other"
"ITPKA",-0.00904786540552694,"SenMayo"
"ITPKB",-5.79933963408104e-05,"Other"
"ITPKC",0.000536108652789289,"Other"
"ITPR1",0.00242049266521379,"Other"
"ITPR2",1.87926885791173e-06,"Other"
"ITPR3",-0.00154615778930697,"Other"
"ITPRID2",-1.07940000224516e-06,"Other"
"ITPRIP",-0.00203782913216758,"Other"
"ITPRIPL1",-0.00636793365771379,"Other"
"ITPRIPL2",0.00182436249446377,"Other"
"ITSN1",-0.000458078074448166,"Other"
"ITSN2",0.000166737135961568,"Other"
"IVD",0.000108541282792839,"Other"
"IVL",0.00524678861419473,"Other"
"IVNS1ABP",0.00182490369265166,"Other"
"IWS1",-0.000565100586103833,"Other"
"IZUMO4",0.00139000719589982,"Other"
"JADE1",-0.00184931678123093,"Other"
"JADE2",0.0001020947576336,"Other"
"JADE3",-0.00143352827452429,"Other"
"JAG1",-0.00295340149725103,"Other"
"JAG2",0.0101112862443157,"Other"
"JAGN1",-0.000508413916621121,"Other"
"JAK1",5.67614280951939e-05,"Other"
"JAK2",0.000404681775421669,"Other"
"JAK3",-0.000273942599637767,"Other"
"JAKMIP2",-0.00759443479363478,"Other"
"JAM2",0.000257486354358622,"Other"
"JAM3",0.00174233802877356,"Other"
"JARID2",-0.00114370608794846,"Other"
"JAZF1",-0.000283410150065528,"Other"
"JCAD",0.00777210411932639,"Other"
"JCHAIN",0.0105229371038725,"Other"
"JDP2",-0.00136458394963042,"Other"
"JHY",-0.00155643389906336,"Other"
"JKAMP",0.00113541503374822,"Other"
"JMJD1C",0.000671914645615993,"Other"
"JMJD4",0.000101500140514252,"Other"
"JMJD6",-0.00067190215641699,"Other"
"JMJD7",-0.00398469235798371,"Other"
"JMJD7-PLA2G4B",8.66685377384253e-05,"Other"
"JMJD8",0.000524811346880632,"Other"
"JMY",0.00114236435240502,"Other"
"JOSD1",-0.00041824523207175,"Other"
"JOSD2",0.000938026611573367,"Other"
"JPH1",-0.00549853486592638,"Other"
"JPH2",-0.00679743815014217,"Other"
"JPT1",-0.000736609649052183,"Other"
"JPT2",-0.00111320706722585,"Other"
"JRK",-0.00262210216816189,"Other"
"JRKL",0.000432826735528679,"Other"
"JTB",-0.000473665220859506,"Other"
"JUN",0.00251863022568802,"SenMayo"
"JUNB",-0.00140802466447721,"Other"
"JUND",0.000231500773997811,"Other"
"JUP",0.00183509861756875,"Other"
"KALRN",0.00106870164786537,"Other"
"KANK1",-0.000822053115262713,"Other"
"KANK2",-0.000324849576537262,"Other"
"KANK3",-0.000848246767320732,"Other"
"KANK4",-0.0103879010912471,"Other"
"KANSL1",-0.000844612927529929,"Other"
"KANSL1L",0.000858532841966607,"Other"
"KANSL2",-0.000532568822251076,"Other"
"KANSL3",-0.000478831790731125,"Other"
"KANTR",0.000983660529414692,"Other"
"KARS",-0.000319399763968787,"Other"
"KAT14",-0.000810791670631927,"Other"
"KAT2A",0.000289956155589791,"Other"
"KAT2B",0.00121482906724204,"Other"
"KAT5",-0.000571669554056715,"Other"
"KAT6A",-0.000714231306652208,"Other"
"KAT6B",-0.0010167194945677,"Other"
"KAT7",-0.000684248811928108,"Other"
"KAT8",8.49620955853915e-05,"Other"
"KATNA1",-0.000176165300856018,"Other"
"KATNAL1",0.000860814263119615,"Other"
"KATNAL2",0.00197050146118127,"Other"
"KATNB1",-8.16322884928201e-05,"Other"
"KATNBL1",0.00140286752577873,"Other"
"KAZALD1",-0.00301630239805553,"Other"
"KAZN",-0.00404059287351417,"Other"
"KBTBD11",0.00143443365100119,"Other"
"KBTBD2",-0.000251372661146221,"Other"
"KBTBD3",0.00186026277572228,"Other"
"KBTBD4",-0.00070902496454293,"Other"
"KBTBD6",-1.04678391941089e-05,"Other"
"KBTBD7",-5.07537507756801e-05,"Other"
"KBTBD8",0.00187180359059096,"Other"
"KCMF1",-0.000279835146723711,"Other"
"KCNA3",0.00189757767532057,"Other"
"KCNA4",0.00843868746000014,"Other"
"KCNA7",-0.00259919950434891,"Other"
"KCNAB1",0.00116302432445053,"Other"
"KCNAB2",0.00132253057067112,"Other"
"KCNAB3",-0.0070738294614224,"Other"
"KCNB1",0.00818380534152689,"Other"
"KCNB2",0.0050905163671236,"Other"
"KCNC4",0.00269791629348399,"Other"
"KCND1",-0.00143134721832829,"Other"
"KCND2",0.00423380911636347,"Other"
"KCND3",0.00404931676622987,"Other"
"KCNE4",-0.0042692573710918,"Other"
"KCNF1",0.00876561316795505,"Other"
"KCNG1",-0.00061549991537015,"Other"
"KCNH1",-0.00827603425834431,"Other"
"KCNH2",-0.00197525370199144,"Other"
"KCNH6",0.00886384714100587,"Other"
"KCNIP1",0.00287237252635783,"Other"
"KCNIP2",-0.000958032390948105,"Other"
"KCNIP3",0.000134872270534263,"Other"
"KCNJ13",0.00510713920161814,"Other"
"KCNJ15",0.0106175985088294,"Other"
"KCNJ2",0.00495717802610514,"Other"
"KCNJ3",-0.0076569132697329,"Other"
"KCNJ5",0.00980014440598893,"Other"
"KCNJ6",0.0203465999931515,"Other"
"KCNJ8",0.000314024056707274,"Other"
"KCNK1",0.000367935706798521,"Other"
"KCNK15",0.00372529468060674,"Other"
"KCNK2",-0.00844041127749672,"Other"
"KCNK6",9.92294176761335e-05,"Other"
"KCNMA1",-0.00159042331403182,"Other"
"KCNMB2",-0.00132504588417056,"Other"
"KCNMB4",0.00118323166863265,"Other"
"KCNN2",-0.00718167173639464,"Other"
"KCNN4",-0.00309207140641253,"Other"
"KCNQ5",-0.00245128191259483,"Other"
"KCNS1",-0.00423585555541104,"Other"
"KCNS2",-0.00208518119774838,"Other"
"KCNS3",0.000403402824722911,"Other"
"KCNT2",-0.00308893430690793,"Other"
"KCP",0.00958568196297607,"Other"
"KCTD1",-0.00122654590262605,"Other"
"KCTD10",-0.000563161152690464,"Other"
"KCTD11",-0.000181572126294096,"Other"
"KCTD12",-0.000866917716876456,"Other"
"KCTD13",0.000439926565453494,"Other"
"KCTD14",-0.00650383335648667,"Other"
"KCTD15",-0.00250619165659671,"Other"
"KCTD16",-0.00700545489445316,"Other"
"KCTD17",0.000816881884191167,"Other"
"KCTD18",4.92906364477879e-05,"Other"
"KCTD2",-0.000163886878099372,"Other"
"KCTD20",-0.000202109318831673,"Other"
"KCTD21",-0.00051157827247121,"Other"
"KCTD3",-0.00163490464566659,"Other"
"KCTD4",0.0167420698028568,"Other"
"KCTD5",-0.000140130793232058,"Other"
"KCTD6",-0.000710667571852231,"Other"
"KCTD7",0.000853968115420618,"Other"
"KCTD9",-3.74804325020376e-05,"Other"
"KDELR1",6.74447192391544e-05,"Other"
"KDELR2",0.000392681312384753,"Other"
"KDELR3",0.000649206288464954,"Other"
"KDF1",-0.00832104261412674,"Other"
"KDM1A",-0.000615422418196586,"Other"
"KDM1B",-0.000538833478262073,"Other"
"KDM2A",-0.000328480856516444,"Other"
"KDM2B",-0.00142527973696555,"Other"
"KDM3A",1.72523960521823e-06,"Other"
"KDM3B",-0.000790171321345902,"Other"
"KDM4A",-0.000424669008906957,"Other"
"KDM4B",0.000342534589994865,"Other"
"KDM4C",0.000378108786916245,"Other"
"KDM4D",-0.00295100199238581,"Other"
"KDM5A",-3.08772107489523e-06,"Other"
"KDM5B",0.000247045011006695,"Other"
"KDM5C",-0.000495841628386535,"Other"
"KDM5D",-0.00125002216696847,"Other"
"KDM6A",0.000176636562066933,"Other"
"KDM6B",-0.000979611058756163,"Other"
"KDM7A",-3.70635255861103e-05,"Other"
"KDM8",-0.001242037387589,"Other"
"KDR",0.0122026748257349,"Other"
"KDSR",0.000887585011972157,"Other"
"KEAP1",-0.000530865672382544,"Other"
"KHDC1",-0.00182666813439648,"Other"
"KHDC4",0.000936282935335415,"Other"
"KHDRBS1",-0.00129575623105255,"Other"
"KHDRBS3",0.000601592232310366,"Other"
"KHK",-0.0101394745772914,"Other"
"KHNYN",0.000223879624085568,"Other"
"KHSRP",-0.0016133640613968,"Other"
"KIAA0040",0.00645133567360988,"Other"
"KIAA0100",0.000658684818075713,"Other"
"KIAA0232",0.000304108084355573,"Other"
"KIAA0319L",0.00127336692286411,"Other"
"KIAA0355",-0.00166414781389177,"Other"
"KIAA0391",0.000138283004519576,"Other"
"KIAA0408",0.0109726973888099,"Other"
"KIAA0513",-2.5311494985894e-05,"Other"
"KIAA0556",0.000287781757891559,"Other"
"KIAA0586",-0.00109112008173342,"Other"
"KIAA0753",0.000541373786273731,"Other"
"KIAA0825",0.000401828906354843,"Other"
"KIAA0895",-0.0031147345846464,"Other"
"KIAA0895L",-0.000560485938214152,"Other"
"KIAA0930",0.000213121078550055,"Other"
"KIAA1109",0.000819317308786887,"Other"
"KIAA1143",0.000178595318617485,"Other"
"KIAA1147",-0.000130961672359493,"Other"
"KIAA1191",0.00199428697520926,"Other"
"KIAA1211",0.00220554788830051,"Other"
"KIAA1211L",0.00737729728390537,"Other"
"KIAA1217",0.00103554467583677,"Other"
"KIAA1324",0.00428915232333381,"Other"
"KIAA1324L",-0.00640862355856694,"Other"
"KIAA1328",-5.3163067604862e-05,"Other"
"KIAA1522",-0.00150341360399095,"Other"
"KIAA1549",0.00107888282500588,"Other"
"KIAA1549L",-0.000964730386892529,"Other"
"KIAA1586",0.000656833547779439,"Other"
"KIAA1614",-0.000932429538382393,"Other"
"KIAA1671",0.00654879849254819,"Other"
"KIAA1755",-0.000672399581004646,"Other"
"KIAA1841",-0.000541798862241749,"Other"
"KIAA1958",0.000134316147629527,"Other"
"KIAA2013",0.000794327880795036,"Other"
"KIAA2026",-8.39911060769197e-05,"Other"
"KIDINS220",-0.000156657972168825,"Other"
"KIF11",-0.0045032280747624,"Other"
"KIF12",0.00223336729670034,"Other"
"KIF13A",-0.000636179104190635,"Other"
"KIF13B",0.000562180669148099,"Other"
"KIF14",-0.00348015931044771,"Other"
"KIF15",-0.00604305230564098,"Other"
"KIF16B",-0.000201583711139651,"Other"
"KIF17",-0.00600742529297208,"Other"
"KIF18A",-0.00270341132462191,"Other"
"KIF18B",-0.00707919342751911,"Other"
"KIF1A",0.0161861306843053,"Other"
"KIF1B",0.000434453808520696,"Other"
"KIF1BP",-0.000221252664015079,"Other"
"KIF1C",0.00186838205909394,"Other"
"KIF20A",-0.0040620400272065,"Other"
"KIF20B",-0.00220753265810225,"Other"
"KIF21A",-0.000689192898235646,"Other"
"KIF22",-0.00282628370703836,"Other"
"KIF24",-0.0030514048787236,"Other"
"KIF26B",-0.00368524927736952,"Other"
"KIF27",0.000611596928273218,"Other"
"KIF2A",-0.000653367398294719,"Other"
"KIF2C",-0.00565113587011748,"Other"
"KIF3A",0.00138490818213023,"Other"
"KIF3B",0.000229992278148059,"Other"
"KIF3C",-0.000595069667659776,"Other"
"KIF4A",-0.00465344219384816,"Other"
"KIF5A",-0.00640125987225638,"Other"
"KIF5B",0.000806536426821613,"Other"
"KIF5C",-0.00314492318004387,"Other"
"KIF6",0.00563292602991653,"Other"
"KIF7",-2.35850497823194e-05,"Other"
"KIF9",0.000626244214098688,"Other"
"KIFAP3",0.000691909207895586,"Other"
"KIFC1",-0.00359227843765931,"Other"
"KIFC2",-0.000151207216129608,"Other"
"KIFC3",-0.000384271349053496,"Other"
"KIN",-0.000538651192898237,"Other"
"KIRREL1",-0.000501587806846183,"Other"
"KIRREL3",-0.00394811289979324,"Other"
"KISS1",0.00507676054364585,"Other"
"KIT",0.00619810389206766,"Other"
"KITLG",-0.0011574006821962,"SenMayo"
"KIZ",8.7983938297718e-05,"Other"
"KLC1",0.00147197475209867,"Other"
"KLC2",-0.000366289930962112,"Other"
"KLC3",-0.0140560430574006,"Other"
"KLC4",2.2183073864753e-05,"Other"
"KLF10",-0.000527426245719849,"Other"
"KLF11",0.000228380541226852,"Other"
"KLF12",-0.00144995228983863,"Other"
"KLF13",-0.00109252205387688,"Other"
"KLF14",0.010137023259058,"Other"
"KLF15",0.00276701970254895,"Other"
"KLF16",-0.000874235618323535,"Other"
"KLF2",0.000102220952187835,"Other"
"KLF3",-0.000212437569955914,"Other"
"KLF4",-0.00100546219369043,"Other"
