"","method.DAS","method.mSS","method.DAS_mSS","method.lassoCS","method.CSS","marker.GLB1","marker.TP53","marker.CDKN1A","marker.CDKN2A","marker.LMNB1","marker.IL1A","marker.RB1","marker.CDK1","marker.CDK4","marker.MKI67","marker.CDKN2B","ssgsea.SenMayo","ssgsea.CellAge","ssgsea.GenAge","ssgsea.ASIG","ssgsea.SASP","ssgsea.AgingAtlas","ssgsea.SenUp","ssgsea.SigRS","hUSI","Condition"
"Hs_EMR4_2.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.116751530925791,0.0970121043199083,0.890057649942041,0.0558361580562405,2.13350537449837,0.364457101475515,0,0.019237608366248,0.328865987800964,0.0728699761236135,1.25200641187723,0.00158814199630777,0.34650318250842,1.65381337474298,5.0625714119854,6.37974834025307,6.18719318661674,5.29296774584072,5.09393118822446,5.43997028627781,5.31907604215931,0.0984653175284352,"Senescence"
"Hs_EMR4_2.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.121788664256198,0.0997607112217198,0.752903329407377,0.0602787144492639,2.02709662333043,0.41712047094866,0,0.0385260656746503,0.168120281208142,0.210403857223312,1.15775989610258,0.00616284499138454,0.339965665968553,1.73191577971787,5.1891638097477,6.53962613930566,6.24159837400845,5.3777596974823,5.17799293974245,5.59928492862652,5.39201488964185,0.0877311216630696,"Senescence"
"Hs_EMR4_2.Rep3",0.833333333333333,0.625,0.714285714285714,-0.074832531152644,0.102193450017112,0.796289810930412,0.0557840543599297,2.01702841765679,0.30263837896848,0,0,0.243893965885711,0.0743418319595813,1.12448899074979,0.00620059551495383,0.284898937272948,1.61789412865501,4.77343208901637,6.40899536467788,5.96241791892265,5.06329669459779,5.06624069277083,5.46541752827201,5.16882516528678,0.0982410136856523,"Senescence"
"Hs_EMR4_3.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.07040320588277,0.119947573659128,0.647469923696663,0.0746102001350326,2.14053991196938,0.351815271789495,0,0.121146454984927,0.17209738017166,0.0879563217251696,1.11635719435518,0.00151842734190739,0.174393995803418,1.89257644011719,5.04847839130377,6.37706524869852,6.14648887733088,5.45543372743512,5.12594005558705,5.36233326600815,5.14146376950037,0.1027225802026,"Senescence"
"Hs_EMR4_3.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.156691639234674,0.105970276369398,0.574412446467176,0.0470328629875315,2.17680763200409,0.338387464581146,0,0.0255747787872914,0.382604674418902,0.0823387431149787,1.19467005269556,0.00358060245245468,0.390483042891915,1.84019924753659,5.22996158702526,6.38483312804967,6.25002878587328,5.24827472428254,5.17760044399538,5.47292223570508,5.26197286292918,0.0964206268598736,"Senescence"
"Hs_EMR4_3.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.137547379061994,0.115477853529065,0.642186679670391,0.0413569886679023,2.16773745379086,0.388813385655922,0,0.0677185706520827,0.283860143868079,0.134160650339693,1.12769343055303,0.00106140853991862,0.272374845594265,1.82831670059968,5.16391070443624,6.63766952193603,6.35612127697812,5.35603867690297,5.32120080060547,5.52947827844541,5.38708345158345,0.0967837692098957,"Senescence"
"Hs_ERCC3_1.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.120569531721192,0.123269661464408,0.668723153024128,0.0700668541888351,1.79901005274662,0.321958336852488,0,0.0876399107848444,0.392432788995323,0.142513962583387,1.10587803242074,0.00258848363452115,0.30138481481525,1.76256423980972,4.92132094508877,6.31044563484765,6.10829960700462,5.2031543047124,5.07301106536926,5.41844946236936,5.24676889392978,0.100552426961893,"Senescence"
"Hs_ERCC3_1.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.102953043022984,0.127461624393636,0.74327688132377,0.034166510253112,1.98617541963922,0.390478516461831,0,0.0703705332816881,0.274916610900449,0.0524901407275001,1.27353139689053,0,0.238724014308282,1.860638543067,4.91195004074592,6.27541052293611,6.07908662670879,5.30028939096945,5.15470767887767,5.4852803332608,5.2251511590925,0.0971279774662982,"Senescence"
"Hs_ERCC3_1.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.0775153135093425,0.126159933413396,0.655752375368086,0.0550758549433791,1.77486233130037,0.399729860952372,0,0.105052411220794,0.144001084799221,0.162278793702434,1.13634776731558,0,0.226885199839945,1.85772017401053,5.0596474619596,6.4045107287417,6.2238600048764,5.48081277372027,5.20475768089434,5.52754529722748,5.36852928934518,0.0940566049778271,"Senescence"
"Hs_ERCC3_4.Rep1",0.833333333333333,0.625,0.714285714285714,-0.107416600999372,0.153969182381923,0.708956564550846,0.0497119712238714,2.46852102363984,0.300646542787323,0,0.106170710020993,0.0633501659763003,0.00830035858062666,1.25861599541175,0,0.208260986432886,1.81459505652447,4.5714263467797,5.91934270307627,5.78564812595381,4.88222092496723,4.79116112671749,5.27631365548641,4.89409072482316,0.105852595666002,"Senescence"
"Hs_ERCC3_4.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.0499479536696764,0.151577690397471,0.473834516714316,0.0458164659239939,2.34634377803179,0.380486345018981,0,0.109169073538173,0.153947453244255,0.033806351587638,1.18482152746814,0,0.216818820390419,1.76470743154348,4.88322979633094,6.35775988919743,6.03825068760724,5.07217200319862,5.02909839071205,5.28471460558151,5.04710228454193,0.104172466983527,"Senescence"
"Hs_ERCC3_4.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.12052909870406,0.146473151808068,0.789003471291194,0.0346549805129516,2.47148896071714,0.282609369627855,0,0.0764933517192086,0.11330241735295,0.0527244516656667,1.04696531402605,0.00204316389203431,0.189844035888454,1.83180385644968,4.92225095509414,6.09099293418827,6.00211898389999,5.05489013280441,4.90900794107139,5.29347878018026,5.08271506132524,0.103526946860281,"Senescence"
"Hs_GPRC5D_5.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.0179557657661492,0.139762240415247,0.657097698475811,0.0591195297908455,2.38786920658269,0.380526797888978,0,0.107546754063041,0.127149036407921,0.0678280455863603,1.29569873472165,0.0040882426805059,0.260135235418198,1.85016901523434,4.956592517644,6.39628465989065,6.11653785842991,5.23269423418331,5.21149878970316,5.36379394647544,5.18664313174253,0.095691351396299,"Senescence"
"Hs_GPRC5D_5.Rep2",0.916666666666667,0.6875,0.785714285714286,0.0556109997787161,0.153430599822449,0.50919493098026,0.072698263434836,2.51450337549395,0.578699410791295,0,0.103508161487894,0.0606680029678012,0.0893934915148105,1.34255511857158,0.00623972134880989,0.340351595313162,1.9067614189664,5.05484400343624,6.34753304653188,6.15937839681033,5.46355049837818,5.1352883372537,5.40024485312503,5.18481301323147,0.082477182627711,"Senescence"
"Hs_GPRC5D_5.Rep3",0.916666666666667,0.6875,0.785714285714286,0.00118007430072267,0.169889403581005,0.620522826083482,0.086025357070347,2.41513989329573,0.461280058559365,0,0.179701248620782,0.0509731302305911,0.0438987397118603,1.1663943367641,0.00568014566604423,0.305813063906046,1.8381191370749,4.48984527157051,5.96308974163647,5.71740468751444,5.23547260904385,4.85760599599358,5.27306012383214,4.76611047668936,0.0975724794764942,"Senescence"
"Hs_GPRC5D_6.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.0281542381537638,0.119560637300617,0.79539689480713,0.0456042201803569,1.90351247554411,0.378827017988589,0,0.0120781176633575,0.0730572619765446,0.114267434556539,1.29653552841342,0.00249573206959933,0.143132902374348,1.83384256506756,4.80661823569969,6.30768506630532,5.99573445111306,5.18220333872419,5.02915684307266,5.37627962250277,5.07786447227209,0.0875602498880379,"Senescence"
"Hs_GPRC5D_6.Rep2",0.916666666666667,0.625,0.75,-0.0254719478536211,0.127863108815978,0.75517865009983,0.106497737375344,1.82796009455442,0.444080005924083,0,0.0298608053979996,0.0998066896114772,0.0518159510265504,0.877647196303617,0.00396194815255467,0.27034792645582,1.75133760047077,4.93643998751124,6.29552269340151,6.03918640750916,5.26838791848571,5.03281292944208,5.25856707578821,5.02391170734715,0.0873555447200972,"Senescence"
"Hs_GPRC5D_6.Rep3",0.916666666666667,0.6875,0.785714285714286,0.0646158267544906,0.126721606249236,0.73227440357002,0.0778598418780589,1.84751295119902,0.508470859702832,0,0.0230956459438729,0.098465656371915,0.0712603912877999,0.895966371202225,0.00466276018162045,0.201430530506745,1.6621462608473,4.79042085945142,6.15528232904777,5.83056367597072,5.2088466545055,4.90775425963169,5.11810489222308,4.86315650512955,0.0909657831113136,"Senescence"
"Hs_HSPC182_2.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.0555388148585334,0.152724165754432,0.503955589731392,0.0438761327952549,2.09563603698109,0.456297206013413,0,0.110218696541825,0.110244655316307,0.155828453422336,1.32366081391246,0.00254135844437627,0.269230536463917,1.90749805805485,5.12106811516678,6.35637035485555,6.15025156435121,5.50991770768973,5.07326205116318,5.45329416926322,5.25389449068986,0.0896186830098558,"Senescence"
"Hs_HSPC182_2.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.0775558820607333,0.116405697504813,0.577107124788411,0.0684243676933865,1.87408036429435,0.418361544441099,0,0.106344441194418,0.198597906013258,0.197898967522018,0.914705410057777,0.00425932050879244,0.2329377437558,1.84614815706645,4.93963622876467,6.52768238176481,6.17852691777031,5.36772141618878,5.26660602257974,5.49378507864104,5.25022298241003,0.100064552252974,"Senescence"
"Hs_HSPC182_2.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.0548169715083682,0.130919643518785,0.745412500658908,0.0533422312981275,2.0246746866381,0.405275896157586,0,0.152535561441277,0.181685200927445,0.0629690221297639,1.24659775991741,0,0.393316229763079,1.80489863680063,4.96953434753511,6.35231215101084,6.09502561077467,5.24043515938874,5.00864271346927,5.38574385237814,5.12881084834721,0.107523328035603,"Senescence"
"Hs_HSPC182_4.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.0917056756011801,0.124620361027641,0.912043592655082,0.0293575474565844,1.81664442834436,0.282758473657436,0,0.0303797664466751,0.211839197185149,0.0448443930367964,1.26019480987472,0.00186236419545112,0.263957182513787,1.64727321019335,4.66983740512606,6.02458334653171,5.81226037155322,5.08504156615057,4.6770090825493,5.1365570566174,4.94545621188056,0.0981359640467492,"Senescence"
"Hs_HSPC182_4.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.125795501713083,0.144729045284617,0.712857181459649,0.0306328079986161,1.87397395149973,0.500253846901412,0,0.0443706874148545,0.114858589520094,0.0327001695078507,1.23257632708597,0.00114924472311053,0.364797916619359,1.81477692765426,4.92804943884192,6.42565625081569,6.14166922951729,5.37079843300029,5.13760913423466,5.42383961669863,5.16726396939507,0.087610451884277,"Senescence"
"Hs_HSPC182_4.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.0693042736206309,0.134728177470128,0.69864448549148,0.0477922204780296,1.95925615900382,0.416963629391194,0,0.0458181827551751,0.115489875171731,0.0643065127450909,1.19519506323507,0.00327783347771923,0.281344946512362,1.69468997717046,4.85012657710981,6.31653734845494,5.99641932432303,5.49909048717198,5.04560887045998,5.42371514220288,5.23640220378109,0.0853769956654698,"Senescence"
"Hs_IFNA17_6.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.0632550689971675,0.137388744215628,0.512849820880566,0.0382540047063613,2.0185597478795,0.39248878773562,0,0.142158508896347,0.247598027069263,0.203264394276995,1.02622653217008,0.00150623931639825,0.130603898135106,1.87306146490043,5.00762446028185,6.40454343448374,6.21417459696909,5.37113027653484,5.135018715333,5.53927800782185,5.2951725584494,0.103344065092157,"Senescence"
"Hs_IFNA17_6.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.133990243428186,0.111070217439633,0.479331111773302,0.0239371043578607,2.00526292509297,0.269941044363895,0,0.0698114287139408,0.441120921887655,0.123438515709937,1.03620818820467,0.000550562089107367,0.238445906705351,1.86043168717044,5.02238225136764,6.32112143739981,6.15985921992232,5.27135132070683,5.06816812269126,5.5373817282215,5.29005646986191,0.106193452141698,"Senescence"
"Hs_IFNA17_6.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.179100034260669,0.113856042984193,0.53634668582485,0.0296798513847847,1.84845541003157,0.278586834260151,0,0.115210866890476,0.652556207030415,0.24581872617132,0.985833633182447,0.00156083550511767,0.33225005673115,1.94177246215676,5.11886556340896,6.36097505537035,6.22687534765605,5.26033268163879,5.17235731983203,5.62953310558759,5.33819808953678,0.111627863068029,"Senescence"
"Hs_IFNA17_9.Rep1",0.833333333333333,0.625,0.714285714285714,-0.136042989266455,0.132402286258544,0.554588000871042,0.0319296878545787,1.40299628601086,0.226450124786355,0,0.0579428384419279,0.519466708710591,0.108369376190123,0.70830369997334,0.00134464766959222,0.084870592779607,1.5888778530789,4.63812989257422,6.24826636181945,5.79606252571389,4.76779131573551,4.86411746976445,5.32251306883735,5.04382163246642,0.110012015607361,"Senescence"
"Hs_IFNA17_9.Rep2",0.833333333333333,0.6875,0.75,-0.0418869624990472,0.143754012370262,0.498507262229702,0.0528811658490491,1.7078394625018,0.408813282127674,0,0.0435532004409805,0.165738197485518,0.105501307833086,0.825603309068522,0.000886786648422394,0.105064949213443,1.82694130133343,5.02977467019623,6.42169616866041,6.14627365724435,5.30265415062305,5.13002646772026,5.4536999274902,5.38152168624773,0.102577372516426,"Senescence"
"Hs_IFNA17_9.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.0276524496127644,0.122306745502481,0.481430098208346,0.0563185710931489,1.60093390230771,0.244549454623415,0,0.0346317471201112,0.422435210112812,0.170462829778309,0.68918549184242,0.00374482317892378,0.145445567546733,1.79399729497083,5.00308244251047,6.42626217376,6.1597303611879,5.25235955842608,5.11431682759384,5.4806617715762,5.37405423837887,0.104284358676218,"Senescence"
"Hs_IL15_2.Rep1",0.916666666666667,0.625,0.75,-0.139249916379273,0.127191872906037,0.643120028728361,0.065449450344813,2.36184988790789,0.336392549602607,0,0.212777756361799,0.218593086160525,0.131568686299418,1.22258486879471,0.00238023359362095,0.228788976024679,1.8643414189142,4.90336351015624,6.41740246072106,6.1198379266069,5.25373309900585,5.17780576588508,5.41610133585407,5.31168708278951,0.0933009921688497,"Senescence"
"Hs_IL15_2.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.153439386485056,0.109199891379027,0.565632203937188,0.0314043586329474,2.30868439730698,0.245898297938964,0,0.0990069343355109,0.453571685115179,0.127058235668638,0.817103083894756,0,0.3033450150733,1.92732136512718,5.22738518612275,6.38117373402367,6.27981701895177,5.31071393593746,5.2148411224288,5.63556833151223,5.41648538215327,0.104357293472931,"Senescence"
"Hs_IL15_2.Rep3",0.833333333333333,0.6875,0.75,-0.235040588692114,0.104472819529946,0.688539040800852,0.0233521974953072,2.15519853785112,0.284286990417958,0,0.0996038210244161,0.537166377817733,0.337720969600698,0.993018897693519,0.00757551831111439,0.120819695855434,1.8528406962036,5.04307574327276,6.30754161760944,6.18116493232372,5.507225785168,5.11414476134203,5.51104799493215,5.27736074536375,0.102096431214931,"Senescence"
"Hs_IL15_3.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.13920280643382,0.0994454919615208,0.615328177529547,0.045669745098779,2.10123707118571,0.324165569614871,0,0.0201130280578164,0.390591841700771,0.0538687529327623,1.05096135946269,0.00106323959140021,0.160208243299567,1.80118576894013,4.85650840492367,6.16867052199701,5.9960914960093,5.14548456006656,5.04447963043415,5.36269125911173,5.12618541008766,0.108692792640369,"Senescence"
"Hs_IL15_3.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.132115681024462,0.120852673340765,0.781737578504877,0.022934194380246,2.22998593874555,0.479982694326248,0,0.0769271110413741,0.168199041217668,0.0838328718939969,1.18459322743273,0,0.234351401920029,1.80078782980513,4.90364514071161,6.24258060861873,6.08042186820018,5.41458395628987,5.02892437353665,5.4788770743301,5.32280351650836,0.102149292539107,"Senescence"
"Hs_IL15_3.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.112975986837922,0.0848915165652888,0.651473310673076,0.0349347569268461,2.02094689078512,0.284352467771977,0,0.0147263712344656,0.387043917508198,0.211425174099337,1.02499422865607,0.00244402238386633,0.192509779094695,1.81304502739794,4.97102471914757,6.50966075400691,6.13487011267661,5.12434392112349,5.24016192314377,5.50436059390731,5.27544141337663,0.105566785050905,"Senescence"
"Hs_IL17RE_1.Rep1",0.833333333333333,0.6875,0.75,0.0130172539498304,0.12432740467408,0.568685649107497,0.0810761914611016,2.29793510320665,0.446348326454523,0,0.0619542102104535,0.0858729259393063,0.137528581617831,1.40778266004051,0.00192749177468404,0.283597036248058,1.85157629563097,4.86184751559976,6.1858770938697,6.00314107671047,5.35472558774685,4.96651871543049,5.32445719946602,5.01878297586474,0.0930444421439344,"Senescence"
"Hs_IL17RE_1.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.00243131551410105,0.0802509866884783,0.414752993318315,0.0827971048807676,2.07451360662888,0.226110788835305,0,0.0518569548679291,0.427425443143759,0.254673915287285,0.968334845334302,0.000930454305807872,0.453980408019809,1.90720252574625,5.10617135552165,6.57706208954371,6.31572582099875,5.50200931983385,5.2757151485508,5.51123128944333,5.25540032624378,0.0970089895660486,"Senescence"
"Hs_IL17RE_1.Rep3",0.916666666666667,0.6875,0.785714285714286,0.211907334074602,0.140278507972886,0.768137697657061,0.0594811339397056,2.13200327904815,0.429233358690028,0,0.063592426159459,0.380033212447191,0.182504508928919,0.988337944432073,0.000952281042350224,0.542240062147995,1.83507918942886,4.95665678941964,6.42110446610876,6.24473668913435,5.42663652505468,5.14558742307757,5.60065218621517,5.26542651634761,0.104670321579498,"Senescence"
"Hs_IL17RE_9.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.161205408978968,0.104916021492719,0.481563034282985,0.0302601729823452,1.69589401189664,0.293016720825149,0,0.110709216741773,0.450249222433782,0.0492493528715226,0.877421246427269,0.000611126726837912,0.422726783003726,1.84590580366495,5.03690300118571,6.33341781093475,6.15248727341295,5.35912435481576,5.077295538947,5.54909919539679,5.31437102169547,0.111618377428911,"Senescence"
"Hs_IL17RE_9.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.0544166771738033,0.118099945347672,0.551093857504404,0.0766891196056319,1.76019566364703,0.464718039078942,0,0.0944355035146544,0.148303222042703,0.035512684077006,1.10896458737983,0,0.346046245599527,1.89434070906638,4.93851138134092,6.38396194864316,6.13125998634738,5.36466713094983,5.15049132090502,5.50589055458514,5.29348561981227,0.100847169559859,"Senescence"
"Hs_IL17RE_9.Rep3",0.833333333333333,0.6875,0.75,-0.108879820341112,0.111999640932182,0.613103977452943,0.0554980714988,1.80013353954067,0.396474006926256,0,0.0403709399557978,0.402542649222276,0.0603507837322265,0.88841103818101,0.00219117461354362,0.296228639889415,1.90695326206307,5.05580305539901,6.42679504086027,6.19144155432209,5.24571639543308,5.20002393948944,5.67755996512879,5.35793638498433,0.103734897894784,"Senescence"
"Hs_ITCH_3.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.175614453836644,0.0531401525259991,0.531785832440572,0.0607544298165318,1.70672611378584,0.17826794651506,0,0.0835288364799357,0.65564440207976,0.72941885158535,0.821114878584829,0.0131375226199258,0.564853093202081,1.78591851119485,5.24110470792809,6.52059030343387,6.28632537229841,5.42997756774248,5.16994321559105,5.55228755469072,5.29986305890852,0.0934952615387708,"Senescence"
"Hs_ITCH_3.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.00366362769315625,0.0950300490995623,0.771024334589297,0.0776734145714993,2.07552617277034,0.37304529510308,0,0.0593871282534806,0.26859154663565,0.203894258263833,1.08162745469765,0.083804256979027,0.353240970345698,1.77440265067412,5.08820472218119,6.58017746557626,6.24425669475522,5.51515124100408,5.20697611089719,5.51033031472319,5.37020680933046,0.0916628856770644,"Senescence"
"Hs_ITCH_3.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.0942493371169536,0.0790438914365751,0.669854409760547,0.0709864437203414,1.94087199953007,0.272970896079205,0,0.0363261630354631,0.183066133775983,0.21408826329494,0.920654765115922,0.00680894622767778,0.250427205956377,1.76657586102258,5.25405763048231,6.52638727228179,6.32100749268073,5.3497307072327,5.26528129279722,5.65660187189963,5.36779726976811,0.101921013426311,"Senescence"
"Hs_ITCH_5.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.151729083131423,0.151465410939591,0.550713401702814,0.0497958998530262,2.29897749165905,0.416738240754106,0,0.119505880526605,0.128040387678208,0.0713706218997894,0.969330062059991,0,0.152712439748727,1.88638739654585,4.55591008019546,6.08000649245419,5.88873599266127,5.35374023914025,4.95016848274122,5.32202330015132,5.0781111478975,0.100738517740366,"Senescence"
"Hs_ITCH_5.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.188070923314839,0.159840133375889,0.627692284416471,0.0474528179991699,2.60961625152211,0.298458357414189,0,0.0728792296473035,0.140961294330345,0.035777744487748,1.04052252515919,0.000806035702198991,0.116684884485488,1.95148454736325,5.05911126441298,6.16956671363222,6.06019211175584,5.32794307241351,5.05068646784219,5.55749846654638,5.16190581013844,0.102182022264506,"Senescence"
"Hs_ITCH_5.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.201265049446824,0.121378814938366,0.420105170576745,0.0283389380477649,2.18666701901572,0.252915026358808,0,0.167941252974564,0.306410239885045,0.165607725587067,0.806907824918999,0.00276672798464869,0.251594506890787,1.87812607858616,4.99332302969159,6.42432037187328,6.16569803169681,5.36271922961116,5.12849093517897,5.45655570841587,5.25911923077792,0.104691297773251,"Senescence"
"Hs_KCNA5_5.Rep1",0.916666666666667,0.625,0.75,-0.0301521167012669,0.137008661219185,0.838199623730742,0.0398473883689017,2.24211558984807,0.314608690319074,0,0,0.0699883937255606,0.0613876232284939,1.09488913808129,0.00691070586033637,0.231039661893756,1.59493757777883,5.05577240058429,6.51973586856493,6.10666431881453,5.19913164018291,4.97374337441021,5.51025949627338,5.1366211635677,0.0918336476060166,"Senescence"
"Hs_KCNA5_5.Rep2",0.916666666666667,0.625,0.75,-0.146083280732442,0.106641734327536,0.783588088626136,0.167685903732251,2.55077069112766,0.264235696944946,0,0,0.334785888857391,0.0716353148921722,1.07769327081533,0.00339227894088664,0.261691907772973,1.75194342048804,5.05552928796289,6.58846107467176,6.30545407099918,5.37182785551545,5.18626462952434,5.64234286325226,5.38504635718093,0.0971517821443624,"Senescence"
"Hs_KCNA5_5.Rep3",0.916666666666667,0.625,0.75,-0.0577357194470435,0.137865102706278,0.792591270511672,0.0813455930156065,2.24837664274818,0.277769526057715,0,0.00654966969780131,0.184809040028745,0.0146646612983964,0.888347103315079,0.00282481760438442,0.267308519670596,1.69071824172586,5.15566279989499,6.2834458105544,6.14954611223366,5.19078546433016,5.08883755492031,5.61411937806087,5.18169161851262,0.105532698274053,"Senescence"
"Hs_KCNA5_6.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.0631873339059026,0.137629112442747,0.799252633831036,0.0464771495835058,2.07717587317644,0.50483329212047,0,0.0497697280445783,0.164768618081224,0.115560368004622,1.10865523524945,0.0078335355155025,0.23622971542695,1.80115264424883,5.08769592994081,6.61573136009196,6.28947643238731,5.47549663712572,5.2771598665802,5.47985398077317,5.36564633447777,0.0857582878814723,"Senescence"
"Hs_KCNA5_6.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.102636666957283,0.150467385067951,0.695557518202541,0.0607291888017622,2.21903525271447,0.319389610359923,0,0.00944695505897138,0.204451781695342,0.102287636074215,1.12014214637027,0.00628200238429332,0.25487226241952,1.73677051221608,5.18108478187248,6.43333046999866,6.22596416608984,5.36926761831509,5.1815706305235,5.53974791840894,5.44304171926119,0.0919930147984245,"Senescence"
