"","expression","weight","gene","threshold"
"ACKR4",0.0543916891008626,0.00402344734743595,"ACKR4","Positive"
"ACLY",-0.0124649134407841,-0.0016242981041606,"ACLY","Negative"
"ACO1",0.026185497337268,0.00136250370428056,"ACO1","Positive"
"ACO2",0.00728521793283321,-9.6275166644141e-05,"ACO2","Negative"
"ACOT1",-0.022056385060935,-0.00139455650331649,"ACOT1","Negative"
"ACOT11",-0.050288949302024,-0.00288033263427117,"ACOT11","Negative"
"ACOT12",0.119458999229447,0.000433217261192285,"ACOT12","Positive"
"ACOT13",0.011287726044349,-0.000112771102258943,"ACOT13","Negative"
"ACOT2",-0.0227607387528177,-0.00126832536074238,"ACOT2","Negative"
"ACOT4",-0.0296274603701109,-0.00197794198167998,"ACOT4","Negative"
"ACOT7",-0.0130543100348629,-0.000545454757828852,"ACOT7","Negative"
"ACOT8",0.00791370154595515,0.000501543372834528,"ACOT8","Positive"
"ACOT9",0.00429595727764364,0.000729559065579933,"ACOT9","Positive"
"ACOX1",0.0221678751555369,0.00106684978075542,"ACOX1","Positive"
"ACOX2",-0.0924553759203743,-0.00454701925926657,"ACOX2","Negative"
"ACOX3",-0.0139278100701931,-0.000619496567151054,"ACOX3","Negative"
"ACP1",0.00426697518474633,0.000240316181265215,"ACP1","Positive"
"ACP2",-0.00273697091324395,0.00035628424180873,"ACP2","Positive"
"ACP5",-0.0450218533092998,-0.00202246114108581,"ACP5","Negative"
"ACP6",-0.00255999632921146,-0.000459786090085609,"ACP6","Negative"
"ACP7",0.0810505894214198,0.00064360845789338,"ACP7","Positive"
"ACPP",0.20241419382859,0.00345016270332734,"ACPP","Positive"
"ACSF2",0.0174836790414118,0.000203182770655814,"ACSF2","Positive"
"ACSF3",-0.0202036993371757,-0.000812217579114716,"ACSF3","Negative"
"ACSL1",0.00289799460296933,-0.00070550094285507,"ACSL1","Negative"
"ACSL3",0.0101973134134948,-0.000306080689047561,"ACSL3","Negative"
"ACSL4",0.0155134867925277,0.00010563701018976,"ACSL4","Positive"
"ACSL5",0.0828515151768585,0.00562469531228936,"ACSL5","Positive"
"ACSS1",-0.100538750436596,-0.00350688063143748,"ACSS1","Negative"
"ACSS2",-0.00577944259876874,-0.00157988470663956,"ACSS2","Negative"
"ACSS3",0.00318282552489295,0.0022269005381419,"ACSS3","Positive"
"ACTA1",-0.0987972223166318,0.00191714808242769,"ACTA1","Positive"
"ACTA2",-0.0332268738286053,-0.00199860075572346,"ACTA2","Negative"
"ACTB",-0.00695842747049275,6.15743534310581e-05,"ACTB","Positive"
"ACTC1",-0.14591343779632,0.00154573264677735,"ACTC1","Positive"
"ACTG1",-0.019329802972971,-0.000371347598859791,"ACTG1","Negative"
"ACTG2",-0.174965906897789,-0.0149977101843202,"ACTG2","Negative"
"ACTL10",-0.0282816027719807,-0.00121052243477863,"ACTL10","Negative"
"ACTL6A",-0.021305723694308,-0.000975667961852039,"ACTL6A","Negative"
"ACTN1",-0.00721896290778874,-0.000348798993383539,"ACTN1","Negative"
"ACTN4",-0.0340185206086106,-0.00164007758603498,"ACTN4","Negative"
"ACTR10",0.0188384318682127,0.00133523261489677,"ACTR10","Positive"
"ACTR1A",0.0091615136211104,0.000397742204923446,"ACTR1A","Positive"
"ACTR1B",-0.00606182182810325,-0.000121652910269255,"ACTR1B","Negative"
"ACTR2",-0.00348150682403029,-0.000742040838048536,"ACTR2","Negative"
"ACTR3",0.00687949983021205,0.000296020509765252,"ACTR3","Positive"
"ACTR3B",-0.0191587444264563,-0.00109376736429118,"ACTR3B","Negative"
"ACTR3C",-0.0512524666704425,-0.00186620831263072,"ACTR3C","Negative"
"ACTR5",-0.0351784241084675,-0.00175341034735409,"ACTR5","Negative"
"ACTR6",0.0106004327915135,0.000999576557834357,"ACTR6","Positive"
"ACTR8",0.00533106253787144,0.000252991044821348,"ACTR8","Positive"
"ACTRT3",0.00469547836149178,-0.000441201409050463,"ACTRT3","Negative"
"ACVR1",0.00959458829302602,-0.000359807388690384,"ACVR1","Negative"
"ACVR1B",0.014703536595151,-0.000105909192762627,"ACVR1B","Negative"
"ACVR2A",0.0231909493761987,0.00126939853655623,"ACVR2A","Positive"
"ACVR2B",-0.0224454065710176,-0.00145359733689182,"ACVR2B","Negative"
"ACVRL1",0.0420135072476291,0.00592380403013035,"ACVRL1","Positive"
"ACY1",0.000975210446992528,0.000226983620213638,"ACY1","Positive"
"ACYP1",-0.00833628252897662,9.17418531219766e-05,"ACYP1","Positive"
"ACYP2",0.0441720200746084,0.00233922692819045,"ACYP2","Positive"
"AD000671.1",0.0938442001960191,0.00301429760495632,"AD000671.1","Positive"
"ADA",-0.00307670635479742,0.000745103701950876,"ADA","Positive"
"ADA2",-0.048433283222143,0.000721150971567809,"ADA2","Positive"
"ADAL",-0.0248841426050272,-0.0011637546519416,"ADAL","Negative"
"ADAM10",0.0179757592536454,0.00110587397621218,"ADAM10","Positive"
"ADAM12",0.0102281536447387,0.0023773608311551,"ADAM12","Positive"
"ADAM15",0.0228369597269671,0.00188764130053931,"ADAM15","Positive"
"ADAM17",0.0133341606556707,0.000547885835460084,"ADAM17","Positive"
"ADAM19",0.00315450440640404,-0.000303722291474413,"ADAM19","Negative"
"ADAM23",0.0780454706355479,0.00552769362665757,"ADAM23","Positive"
"ADAM28",0.116779675038867,-0.000226664873222409,"ADAM28","Negative"
"ADAM32",0.0346975849056095,-0.000570620909508731,"ADAM32","Negative"
"ADAM33",-0.026205710086986,-2.13351579424235e-05,"ADAM33","Negative"
"ADAM8",-0.0149466735945691,-0.00117002120661598,"ADAM8","Negative"
"ADAM9",0.0177073698285439,0.000789203301371093,"ADAM9","Positive"
"ADAMTS1",-0.00112395528411312,-0.00133849595554349,"ADAMTS1","Negative"
"ADAMTS10",0.0959072567363947,0.00884668074859641,"ADAMTS10","Positive"
"ADAMTS12",0.0152584906133189,0.000906171291780616,"ADAMTS12","Positive"
"ADAMTS13",0.0289774463573768,0.00402443729727261,"ADAMTS13","Positive"
"ADAMTS14",0.0290869113627301,0.00277490181900124,"ADAMTS14","Positive"
"ADAMTS15",-0.145126144507942,-0.00960801430194676,"ADAMTS15","Negative"
"ADAMTS16",0.100791362293816,0.0077985817003595,"ADAMTS16","Positive"
"ADAMTS17",0.0232621388286924,-0.000711433837958063,"ADAMTS17","Negative"
"ADAMTS18",0.0554855222091893,0.00539172446288271,"ADAMTS18","Positive"
"ADAMTS19",0.0761770706491345,-0.00264073100186355,"ADAMTS19","Negative"
"ADAMTS2",-0.0314844986078511,0.000751182090907295,"ADAMTS2","Positive"
"ADAMTS3",0.0316549756557417,0.00209639437808392,"ADAMTS3","Positive"
"ADAMTS4",-0.104539493989149,-0.0058464888738876,"ADAMTS4","Negative"
"ADAMTS5",0.0599551142349911,0.00535306719046154,"ADAMTS5","Positive"
"ADAMTS6",-0.0584139788938514,-1.69290757652231e-05,"ADAMTS6","Negative"
"ADAMTS7",-0.0149227590366449,0.00058488911624818,"ADAMTS7","Positive"
"ADAMTS8",0.182367667385707,0.00549403777634826,"ADAMTS8","Positive"
"ADAMTS9",0.0278898477016721,0.00148611717363633,"ADAMTS9","Positive"
"ADAMTSL1",-0.0627872546147052,-0.00446529210254388,"ADAMTSL1","Negative"
"ADAMTSL4",0.0181515926169185,0.00284562431156147,"ADAMTSL4","Positive"
"ADAMTSL5",0.0151169188657407,0.00123786201917281,"ADAMTSL5","Positive"
"ADAP1",-0.042067385940719,-0.00259296371693476,"ADAP1","Negative"
"ADAP2",0.0737128664367466,0.0014819637848233,"ADAP2","Positive"
"ADAR",0.0119857559064372,-7.94785511747211e-05,"ADAR","Negative"
"ADARB1",-0.0394780126083956,-0.00188853361117939,"ADARB1","Negative"
"ADARB2",0.026066243759429,-0.00327191552608895,"ADARB2","Negative"
"ADAT1",0.00266835512683871,0.000295558762021308,"ADAT1","Positive"
"ADAT2",-0.00608888424394922,0.000427800911200947,"ADAT2","Positive"
"ADAT3",-0.0642343374063975,-0.00264224393404713,"ADAT3","Negative"
"ADCK1",-0.0126378789317467,-0.000701533056528154,"ADCK1","Negative"
"ADCK2",0.0110766492152692,0.000774781906295123,"ADCK2","Positive"
"ADCK5",-0.0633898694181029,-0.00266547268845311,"ADCK5","Negative"
"ADCY1",0.0667820686154178,0.00329485048763368,"ADCY1","Positive"
"ADCY2",0.0407738511246203,0.00584838693642641,"ADCY2","Positive"
"ADCY3",-0.0464622715011169,-0.00169045620686816,"ADCY3","Negative"
"ADCY4",0.0204098115362525,0.00227338983160401,"ADCY4","Positive"
"ADCY5",0.0460768862676309,0.00252528379380567,"ADCY5","Positive"
"ADCY6",0.0203639736565512,0.00101389031098445,"ADCY6","Positive"
"ADCY7",-0.0228401746858375,0.000121520758169631,"ADCY7","Positive"
"ADCY9",0.00759594792684221,0.000270227103967193,"ADCY9","Positive"
"ADD1",0.00471237482511077,-0.000220200149561667,"ADD1","Negative"
"ADD2",-0.00369551027083945,0.00123163502315015,"ADD2","Positive"
"ADD3",0.0262098962258776,0.000790714386997854,"ADD3","Positive"
"ADGRA2",-0.0519301576140158,-0.000653211101761091,"ADGRA2","Negative"
"ADGRA3",0.00808598816911074,-1.28375921171416e-05,"ADGRA3","Negative"
"ADGRB2",0.0249118774652672,0.00118459364453816,"ADGRB2","Positive"
"ADGRD1",-0.0363422281078815,0.00131120874606821,"ADGRD1","Positive"
"ADGRE2",0.0199097035109493,-0.000243168704231367,"ADGRE2","Negative"
"ADGRE5",0.000927765376180174,-0.000395825900134096,"ADGRE5","Negative"
"ADGRF1",0.0353330003363118,-0.0046826825651798,"ADGRF1","Negative"
"ADGRF4",0.263339734871027,0.00405225715959123,"ADGRF4","Positive"
"ADGRF5",0.0705064604978312,0.00924589578330157,"ADGRF5","Positive"
"ADGRG1",-0.0472107667737143,-0.00213349412622887,"ADGRG1","Negative"
"ADGRG6",-0.119044329731784,-0.00442256025430627,"ADGRG6","Negative"
"ADGRL1",-0.0119362130129307,-0.000316243061119471,"ADGRL1","Negative"
"ADGRL2",-0.0361608852155719,-0.0046403688235537,"ADGRL2","Negative"
"ADGRL3",0.0656836198257739,-0.00462821691316953,"ADGRL3","Negative"
"ADGRL4",0.0438063404430199,0.00517093330822925,"ADGRL4","Positive"
"ADH1A",0.0546977110608177,0.00189735934677762,"ADH1A","Positive"
"ADH1B",0.0783407806880072,0.00157885793851384,"ADH1B","Positive"
"ADH1C",-0.0102410901059603,-0.00498566824457509,"ADH1C","Negative"
"ADH5",0.00184216502387778,-0.00100392589833594,"ADH5","Negative"
"ADHFE1",0.0102781980291621,0.00174020177862144,"ADHFE1","Positive"
"ADI1",0.0056588294625998,0.00108378456185629,"ADI1","Positive"
"ADIPOR1",0.0268784738234236,0.000905991288922641,"ADIPOR1","Positive"
"ADIPOR2",-0.00537363099204671,-0.000898018629228287,"ADIPOR2","Negative"
"ADIRF",-0.0591818979940084,-0.000772397966523012,"ADIRF","Negative"
"ADK",-0.0107764051059258,-0.000262747265362278,"ADK","Negative"
"ADM",0.0311759361682946,0.00166030535203961,"ADM","Positive"
"ADM2",-0.0831090602291953,-0.00558911415848967,"ADM2","Negative"
"ADNP",-0.00774199008964546,-0.000160298586345945,"ADNP","Negative"
"ADNP2",-0.0155560638750906,-0.000667655610949859,"ADNP2","Negative"
"ADO",0.0145798281804252,0.000902168479591751,"ADO","Positive"
"ADORA1",-0.0263735245198234,-6.1211686396403e-05,"ADORA1","Negative"
"ADORA2A",0.0340577004416748,0.00853916122578621,"ADORA2A","Positive"
"ADORA2B",-0.0119828178102903,-0.0010200173880044,"ADORA2B","Negative"
"ADPGK",0.0153354143466104,0.000707353919400198,"ADPGK","Positive"
"ADPRH",-0.0187588809729296,-0.000471658967253182,"ADPRH","Negative"
"ADPRHL1",-0.0051880714322638,0.00036930620327454,"ADPRHL1","Positive"
"ADPRHL2",-0.00212507541561795,-0.000274700382685235,"ADPRHL2","Negative"
"ADPRM",0.0128401007835965,-0.000167385675326187,"ADPRM","Negative"
"ADRA1B",-0.0617997460962426,-0.000807412440959222,"ADRA1B","Negative"
"ADRA1D",-0.0805913489878749,-0.00607981439655203,"ADRA1D","Negative"
"ADRA2A",0.0735434239356768,0.00668420660004289,"ADRA2A","Positive"
"ADRA2C",0.0172636081593072,0.00193303814562131,"ADRA2C","Positive"
"ADRB2",0.0215493711680236,0.000274979274385869,"ADRB2","Positive"
"ADRM1",-0.00243290581777256,-8.12477039590637e-05,"ADRM1","Negative"
"ADSL",-0.0195645409278653,-0.000920707381719331,"ADSL","Negative"
"ADSS",0.00936326521905761,0.000699447001149636,"ADSS","Positive"
"ADSSL1",0.0523655717506094,0.00394871116568448,"ADSSL1","Positive"
"ADTRP",0.080028270097738,0.00426683948197221,"ADTRP","Positive"
"AEBP1",-0.0562841062817068,-0.00224029581586406,"AEBP1","Negative"
"AEBP2",0.00515106837066129,0.000343601054097897,"AEBP2","Positive"
"AEN",0.004504030718265,0.000467242592389075,"AEN","Positive"
"AFAP1",-0.00591888747931882,-0.000265534373204014,"AFAP1","Negative"
"AFAP1L1",-0.0227040588608242,-0.00125694772924309,"AFAP1L1","Negative"
"AFAP1L2",0.0344126464764161,-0.00484411942631033,"AFAP1L2","Negative"
"AFDN",-0.00925708048613032,-0.000159081175121325,"AFDN","Negative"
"AFF1",0.0114097762316014,-0.000658318648808149,"AFF1","Negative"
"AFF2",-0.076856035098305,-0.00542422211027263,"AFF2","Negative"
"AFF3",0.0420531374064512,0.00407871375905421,"AFF3","Positive"
"AFF4",0.0141389907644084,3.8067817874885e-05,"AFF4","Positive"
"AFG1L",-0.0238244373493158,-0.00130695570388029,"AFG1L","Negative"
"AFG3L2",-0.00653808710715195,-0.00067605290914423,"AFG3L2","Negative"
"AFMID",0.00336578804966248,-9.98189487264997e-05,"AFMID","Negative"
"AFP",-0.114980008140516,-0.00592404166467434,"AFP","Negative"
"AFTPH",0.00967777951459625,-0.000217591974553754,"AFTPH","Negative"
"AGA",0.0104143935579168,0.001159233007223,"AGA","Positive"
"AGAP1",0.00645039518207358,-0.000413730490350267,"AGAP1","Negative"
"AGAP3",0.00345278680242366,0.000278008255520159,"AGAP3","Positive"
"AGAP4",-0.00182744843111688,0.000308994030200098,"AGAP4","Positive"
"AGAP5",-0.011423836120535,0.000741540351884285,"AGAP5","Positive"
"AGAP6",0.00685310457450264,0.00129178582094393,"AGAP6","Positive"
"AGAP9",-0.0114836107910654,0.000452172285702177,"AGAP9","Positive"
"AGBL3",0.0381329605319652,0.00321889795368967,"AGBL3","Positive"
"AGBL5",0.00125599905994441,-0.000240313162393432,"AGBL5","Negative"
"AGER",-0.0455062050340372,-0.00120198562374688,"AGER","Negative"
"AGFG1",-0.00544353238971755,-0.000119134285008223,"AGFG1","Negative"
"AGFG2",-0.0231835694675976,-0.000963723464223317,"AGFG2","Negative"
"AGGF1",0.00491133600379033,4.65935231447787e-05,"AGGF1","Positive"
"AGK",-0.0195453751649102,-0.00087746834694399,"AGK","Negative"
"AGL",0.0113503909583412,0.000568891565980536,"AGL","Positive"
"AGMAT",-0.0151587935714156,0.000242672555589695,"AGMAT","Positive"
"AGO1",-0.00439324108002349,-0.000447470001304415,"AGO1","Negative"
"AGO2",-9.28501951891137e-05,-0.0010484491584679,"AGO2","Negative"
"AGO3",-0.00218347717750079,-0.00034982166784039,"AGO3","Negative"
"AGO4",-0.00803234628429918,0.000285468242939891,"AGO4","Positive"
"AGPAT1",0.017133163422646,0.000274276858027651,"AGPAT1","Positive"
"AGPAT2",0.00744521348977219,0.000702427705958448,"AGPAT2","Positive"
"AGPAT3",-0.0148859909704013,-0.000820204644692556,"AGPAT3","Negative"
"AGPAT4",-0.0246632947456014,-0.00138659454896368,"AGPAT4","Negative"
"AGPAT5",-0.0279784613238216,-0.00121208134334084,"AGPAT5","Negative"
"AGPS",0.000977786552067973,0.000296184397296488,"AGPS","Positive"
"AGR2",0.0087936445617472,-0.000139991959357171,"AGR2","Negative"
"AGRN",0.0114274523589278,0.00119645304736348,"AGRN","Positive"
"AGT",0.152094499122493,0.00840019446970421,"AGT","Positive"
"AGTPBP1",-0.0104946070721448,0.000298815266624628,"AGTPBP1","Positive"
"AGTR1",-0.017151071486929,-0.0048651160610689,"AGTR1","Negative"
"AGTRAP",0.0103930384426149,0.000638518455560458,"AGTRAP","Positive"
"AHCTF1",-0.00211416007613945,-0.000398899376410969,"AHCTF1","Negative"
"AHCY",-0.000131612702721047,-0.000270555355115789,"AHCY","Negative"
"AHCYL1",0.0158072953266536,0.000139900478527871,"AHCYL1","Positive"
"AHCYL2",0.0231490552573307,0.000161633471417176,"AHCYL2","Positive"
"AHDC1",-0.0240699465109553,-0.000704210164045802,"AHDC1","Negative"
"AHI1",0.00830683768227241,0.000275057227434206,"AHI1","Positive"
"AHNAK",0.00387153230396056,-0.000457088543552454,"AHNAK","Negative"
"AHNAK2",0.0238355304118358,0.00115327896101516,"AHNAK2","Positive"
"AHR",0.0266501954575523,0.000985565041865648,"AHR","Positive"
"AHRR",0.0142116155358207,0.00119834683716925,"AHRR","Positive"
"AHSA1",0.00841024680842934,0.000236882302215894,"AHSA1","Positive"
"AIDA",0.00972841394698042,1.01338082735867e-05,"AIDA","Positive"
"AIF1L",0.0439755166167811,0.00103886999099725,"AIF1L","Positive"
"AIFM1",0.00158410374449841,-0.000677222961540342,"AIFM1","Negative"
"AIFM2",-0.0215829272734624,-0.00178048069819263,"AIFM2","Negative"
"AIFM3",0.02933567036506,-0.00409318350765405,"AIFM3","Negative"
"AIG1",0.0189387272155496,0.000646911337415678,"AIG1","Positive"
"AIMP1",0.0048005223819254,0.000199407383322141,"AIMP1","Positive"
"AIMP2",-0.0228033381726188,-0.00104653777895047,"AIMP2","Negative"
"AIP",-0.00951309555459279,-0.000250494094507872,"AIP","Negative"
"AJAP1",-0.246745405465504,-0.0116071351152919,"AJAP1","Negative"
"AJM1",0.00225419970423013,0.00214156618552504,"AJM1","Positive"
"AJUBA",-0.0148632360484042,-0.00154088575573276,"AJUBA","Negative"
"AK1",0.0111873092757381,0.0012082106049029,"AK1","Positive"
"AK2",-0.00151668489303745,-0.00036743556724712,"AK2","Negative"
"AK3",0.0420304606427528,0.0018829200579784,"AK3","Positive"
"AK4",0.0531290182428337,0.00452463493494505,"AK4","Positive"
"AK5",0.0213490306735134,0.00199641098313196,"AK5","Positive"
"AK6",-0.00311779927256477,0.000251107693021456,"AK6","Positive"
"AK7",-0.0860513363161381,-0.00852305235706404,"AK7","Negative"
"AK9",0.00213658412710739,-0.00030121129324512,"AK9","Negative"
"AKAP1",-0.011549765740583,-0.00062492130727822,"AKAP1","Negative"
"AKAP10",0.0047284799104121,-9.49433501514611e-06,"AKAP10","Negative"
"AKAP11",0.019783424699169,0.000149830592132007,"AKAP11","Positive"
"AKAP12",0.0238693822211615,0.000945945268931016,"AKAP12","Positive"
"AKAP13",0.00336831070327321,-4.26767158276258e-05,"AKAP13","Negative"
"AKAP17A",0.00162436314291634,0.000524133298511671,"AKAP17A","Positive"
"AKAP2",0.0391942554642337,0.00203821156535209,"AKAP2","Positive"
"AKAP6",0.00834355051920984,-0.000915347295371248,"AKAP6","Negative"
"AKAP7",-0.0432766983426694,-0.000888613350797946,"AKAP7","Negative"
"AKAP8",-0.00718587095779004,-0.000599991002927554,"AKAP8","Negative"
"AKAP8L",0.0145759213488685,0.000870191839502137,"AKAP8L","Positive"
"AKAP9",0.0114277474736506,0.000679513337322263,"AKAP9","Positive"
"AKIP1",0.0112051489487643,0.000795540003518475,"AKIP1","Positive"
"AKIRIN1",0.031179575779766,0.0012033347094823,"AKIRIN1","Positive"
"AKIRIN2",-0.00189404597049535,-0.000338028190381718,"AKIRIN2","Negative"
"AKNA",-0.0370008587511479,-0.00189426883769668,"AKNA","Negative"
"AKNAD1",0.0309760500692153,-0.00296846790467185,"AKNAD1","Negative"
"AKR1A1",0.00143318940256181,-0.00042531461603499,"AKR1A1","Negative"
"AKR1B1",0.057906664973959,0.000966371053246678,"AKR1B1","Positive"
"AKR1B10",0.22329873928892,0.00834080487879096,"AKR1B10","Positive"
"AKR1C1",0.0432169794839056,-0.00051138878691244,"AKR1C1","Negative"
"AKR1C2",0.033754448987327,-0.00108929486956264,"AKR1C2","Negative"
"AKR1C3",0.0398310297757211,-0.0036471935440334,"AKR1C3","Negative"
"AKR1E2",-0.081957833577689,-6.67894883036869e-05,"AKR1E2","Negative"
"AKR7A2",0.00182297538993556,0.000324619227376481,"AKR7A2","Positive"
"AKT1",-0.0150193522837844,-0.000395394536924902,"AKT1","Negative"
"AKT1S1",-0.00381421912940872,-0.000500828148877708,"AKT1S1","Negative"
"AKT2",-0.000949364012041177,-0.000246423878839747,"AKT2","Negative"
"AKT3",-0.00213324698098157,-4.02174887480603e-05,"AKT3","Negative"
"AKTIP",0.0105367672964157,0.000936424504900028,"AKTIP","Positive"
"AL020996.2",0.0838264027606271,0.0061856843381079,"AL020996.2","Positive"
"AL021546.1",0.0731159022358441,0.00450436680193053,"AL021546.1","Positive"
