"","w"
"MARCH9",-0.000110985685889206
"MARCKS",-0.000482934275528226
"MARCKSL1",-0.00172834124967075
"MARF1",-0.000216083026930117
"MARK1",-0.00152314992076767
"MARK2",-0.00154571650774175
"MARK3",0.000239621609776816
"MARK4",0.000257293979565535
"MARS",-0.000556178987871301
"MARS2",9.58331723359329e-05
"MARVELD1",-0.000453887164170393
"MARVELD2",0.00589528161090996
"MARVELD3",0.00201153815463151
"MASP1",-0.00107190998603743
"MASP2",0.000847817511870948
"MAST1",0.00416666311339807
"MAST2",7.56005740471535e-05
"MAST3",-0.000435256167067684
"MAST4",0.00147233428120374
"MASTL",-0.00126837988360122
"MAT2A",-0.00158176100469749
"MAT2B",0.000135984924858786
"MATN2",-0.00315241291448799
"MATN3",-0.000222055382777725
"MATR3",-0.00192221758911767
"MAU2",0.000122025202297014
"MAVS",-0.00016685568850607
"MAX",0.000408852688127832
"MAZ",-0.000724059688900561
"MB21D2",-0.00153703206291838
"MBD1",8.18678448577253e-05
"MBD2",-0.000186040800894082
"MBD3",-0.000715187211566873
"MBD4",-0.000145780763478498
"MBD5",0.000635702790176957
"MBD6",-0.00143084837237811
"MBIP",-0.000370818617248876
"MBLAC1",-0.00342466868047236
"MBLAC2",0.00048665411483975
"MBNL1",-6.21576077206671e-05
"MBNL2",0.00019737840528029
"MBNL3",-0.00324923957311941
"MBOAT1",-0.00543754101904665
"MBOAT2",9.92671903011417e-06
"MBOAT7",0.000585261346779221
"MBP",-0.00484462758124817
"MBTD1",-0.000687800246332838
"MBTPS1",0.000472215055207514
"MBTPS2",0.000545725930607414
"MC1R",0.000688202600906058
"MC4R",-0.00283011982068654
"MCAT",-0.000636376055959691
"MCC",0.000821628219202983
"MCCC1",-8.20846245903989e-05
"MCCC2",-0.000807239485946269
"MCEE",0.000490140430833302
"MCF2",-1.30684536853983e-05
"MCF2L",-0.00617226891426182
"MCF2L2",0.00463543150402379
"MCFD2",0.0020643465831245
"MCHR1",-0.00119969902906891
"MCL1",0.000877481516936086
"MCM10",-0.00509065260126421
"MCM2",-0.00272732064205251
"MCM3",-0.00228922727614675
"MCM3AP",-0.000237953818359667
"MCM4",-0.00080427709539467
"MCM5",-0.00282883134192969
"MCM6",-0.00248945469759825
"MCM7",-0.00223421172189485
"MCM8",-0.000956030261920313
"MCM9",-0.000142956030750732
"MCMBP",-0.000593825196386268
"MCOLN1",0.000710618032126941
"MCOLN2",-0.008153427794181
"MCOLN3",0.00193974067378881
"MCPH1",-0.00134270501204006
"MCRIP1",0.000538348604835446
"MCRIP2",0.00140673227620899
"MCRS1",-0.00086502889920009
"MCTP1",0.0111144104177492
"MCTP2",-0.00200161200113688
"MCTS1",0.000529500849993311
"MCTS2P",-0.00198334151691558
"MCU",-0.0010442774270087
"MCUB",-0.00190212792323722
"MCUR1",-0.00104217739406013
"MDC1",-0.00152426497242337
"MDFI",0.00439047294645199
"MDFIC",0.000927200910860086
"MDGA1",-0.000329569414231878
"MDGA2",0.00449698681361067
"MDH1",0.000329510917221277
"MDH2",-0.000417115148242836
"MDK",-0.00262941981865215
"MDM1",-0.000124874680962606
"MDM2",0.0032449596225611
"MDM4",-0.000513498069832975
"MDN1",-0.000754550763038408
"MDP1",-0.00087352587135769
"ME1",-0.0018635295642065
"ME2",9.06319368902219e-05
"ME3",-0.000313474338870537
"MEA1",-8.50528842719533e-05
"MEAF6",0.000672820840721655
"MEAK7",0.000292590480441947
"MECOM",-0.0106811343755612
"MECP2",-0.000381703346121012
"MECR",2.11955959105223e-05
"MED1",-0.00167057283683552
"MED10",-0.000324478281367774
"MED11",-0.000141796335422609
"MED12",-0.000776883856703071
"MED12L",-0.0019887700789004
"MED13",-0.000688285380082416
"MED13L",-0.000919391330648989
"MED14",-0.000178408174238043
"MED15",0.00065602879704237
"MED16",-0.00172625800384701
"MED17",0.000248948434178985
"MED18",-5.64459731610405e-05
"MED19",0.000320454586373566
"MED20",-0.00109857608735738
"MED21",-0.000899640848848792
"MED22",-0.000216303444229459
"MED23",-0.00013051762152548
"MED24",-0.000261911034809427
"MED25",-0.000368083788814237
"MED26",-0.00198157250252433
"MED27",-0.00169637966783509
"MED28",-0.000191730775744104
"MED29",-0.000926528835226174
"MED30",-0.000893242992079373
"MED31",-4.26717819167558e-05
"MED4",-0.000102285951204101
"MED6",-0.0010299868528992
"MED7",0.000255963933737784
"MED8",-0.000775502195215257
"MED9",-0.000300447132218784
"MEDAG",0.00306932859538851
"MEF2A",0.000780214219713069
"MEF2B",-0.0146275726796649
"MEF2C",-0.00216744678284226
"MEF2D",-5.29618749949947e-05
"MEGF10",0.0155490663090353
"MEGF6",0.00345549748425615
"MEGF8",0.00103480144141908
"MEGF9",-0.000210977427046973
"MEI1",0.00475782350310184
"MEIS1",-0.0029599406379407
"MEIS2",0.000301660776211879
"MEIS3",-0.000831001657471799
"MELK",-0.00329827955215566
"MELTF",-0.000847595020860445
"MEMO1",-0.000522382226236677
"MEN1",-0.000637564586406767
"MEOX2",-0.0130313400089977
"MEPCE",-0.000426427055616074
"MERTK",-0.000112096122687052
"MESD",-0.000414464384342606
"MEST",-0.00122727974385698
"MET",0.0010711215445729
"METAP1",-0.00159631819242204
"METAP1D",-0.00176823809912056
"METAP2",-0.000772746919989469
"METRN",0.000930481985377775
"METRNL",0.00109805586508705
"METTL1",-0.00107312325360497
"METTL14",-7.35204450147193e-05
"METTL15",1.88902927113158e-05
"METTL16",3.16392152420056e-05
"METTL17",-0.000670834336210426
"METTL18",-0.000823030398494944
"METTL21A",-0.0010758947926078
"METTL22",0.000521554178805428
"METTL23",-0.000488490749675212
"METTL24",-0.00111624253382294
"METTL25",-0.000358269462889514
"METTL26",0.00100633195337112
"METTL27",0.00214890173497022
"METTL2A",-0.000472917235813032
"METTL2B",6.68882507005831e-05
"METTL3",0.000408347725992333
"METTL4",-0.00134280654301135
"METTL5",-0.000314994980774893
"METTL6",0.000343432897254737
"METTL7A",0.000229345297785555
"METTL7B",0.00620447447507427
"METTL8",0.000928518452323669
"METTL9",0.00048336918372053
"MEX3A",-0.00349369750564202
"MEX3B",-0.00158355546123596
"MEX3C",0.000495947811583292
"MEX3D",0.000511820596432678
"MFAP1",-0.000504426678665824
"MFAP2",-0.00154050795176749
"MFAP3",0.000915906607467531
"MFAP3L",0.00199349889377193
"MFAP4",-0.000382768749774288
"MFAP5",0.00726933875083499
"MFF",-0.000366410226591244
"MFGE8",-0.000307074848559166
"MFHAS1",-0.00117031717626797
"MFN1",0.000597882801802386
"MFN2",3.40955155073804e-05
"MFNG",-0.00192016927137219
"MFRP",-0.00199279503316117
"MFSD1",0.00227300855980093
"MFSD10",0.00105519991397741
"MFSD11",0.000527656881358305
"MFSD12",0.00118251284767651
"MFSD13A",0.000642264634908502
"MFSD14A",0.000115197174274607
"MFSD14B",0.000420403800735472
"MFSD14C",8.99839820690363e-06
"MFSD2A",-0.000424023133457323
"MFSD2B",0.000875541686474904
"MFSD3",0.00186180808185888
"MFSD4B",0.000427578987816215
"MFSD5",0.000128548423680468
"MFSD6",-7.30254724325545e-06
"MFSD8",0.000140401258774322
"MFSD9",-0.00102378031951845
"MGA",-0.000354140002643347
"MGARP",0.00242444519694591
"MGAT1",0.000762033111061846
"MGAT2",0.000579238516615581
"MGAT3",0.000550011986811309
"MGAT4A",0.00693467177523964
"MGAT4B",0.00130287730147569
"MGAT5",0.000736824703858463
"MGAT5B",-0.0046542114468542
"MGLL",0.000864706544768878
"MGME1",-0.00129110938583872
"MGMT",-6.7854418890336e-05
"MGP",-0.00392030330756605
"MGRN1",-7.61293187278336e-05
"MGST1",-0.000286888217018899
"MGST2",0.00129952230766092
"MGST3",0.000209570543214334
"MIA",-0.00304798132146841
"MIA-RAB4B",-0.00390431478897022
"MIA2",-0.000225641854674716
"MIA3",0.000200297094281207
"MIB1",0.000276274296046915
"MIB2",0.00143749074779895
"MICA",0.00194780080059795
"MICAL1",-0.000342760011419692
"MICAL2",0.000914348658879964
"MICAL3",-0.000252214113286289
"MICALL1",-0.000418728479757157
"MICALL2",0.000729672857920946
"MICB",-0.0015035347259395
"MICOS10",-0.000838365385741256
"MICOS10-NBL1",0.00720560233078223
"MICOS13",0.000250043078615607
"MICU1",6.02358026625568e-05
"MICU2",0.000946567279427664
"MICU3",-0.000190333626745173
"MID1",-0.000720944398882275
"MID1IP1",-0.00112032326233898
"MID2",-2.74719967423256e-05
"MIDN",-0.0014540305187502
"MIEF1",-0.000315044047961683
"MIEF2",0.0014422251943713
"MIEN1",0.000134963677548823
"MIER1",0.00025863352832298
"MIER2",-0.00111960223584699
"MIER3",0.000612417975450975
"MIF",0.00145024342182666
"MIF4GD",0.000403196436654996
"MIGA1",0.00141032096159555
"MIGA2",0.000489458154711786
"MIIP",-0.000517570310095582
"MILR1",0.00429024652138675
"MINDY1",-0.000135872073217044
"MINDY2",-2.55218325521847e-05
"MINDY3",0.000749728651376849
"MINDY4",-0.00501310364161874
"MINK1",0.000107526962416827
"MINPP1",0.0015531420365765
"MIOS",-0.0013357322577501
"MIPEP",-0.000516046377282993
"MIPOL1",-5.47112923392947e-05
"MIR1915HG",-0.000597340646141226
"MIS12",-0.000473938195356739
"MIS18A",-0.00204805328132534
"MIS18BP1",-0.00153227818947161
"MISP",-0.016011716042332
"MISP3",0.00338305289198893
"MITD1",0.000252974497363204
"MITF",-0.000916529049828031
"MKI67",-0.00534534020100015
"MKKS",-0.000483203061379568
"MKLN1",0.000107421432026543
"MKNK1",8.16878360892887e-05
"MKNK2",0.00119542263818622
"MKRN1",-0.00024037568870586
"MKRN2",-0.000328043270856328
"MKS1",-0.00105362836780539
"MKX",-0.00677577759430762
"MLANA",0.00183935905864547
"MLC1",-0.00138094286500981
"MLEC",0.0010199569817713
"MLF1",-0.000107887924322699
"MLF2",-0.000173285797724661
"MLH1",-0.000497178322840127
"MLH3",0.00112862076354359
"MLIP",0.00983864882916902
"MLKL",-2.32797571066583e-05
"MLLT1",-0.00218399438995592
"MLLT10",-0.00102827851407718
"MLLT11",-0.000646105609729089
"MLLT3",-0.000231038896131788
"MLLT6",-0.000174006340860524
"MLPH",-0.00223775244026772
"MLST8",-0.00108797117680328
"MLX",-0.00110151383058082
"MLXIP",-9.861373890502e-05
"MLXIPL",-0.00876907436796349
"MLYCD",0.000818167746785277
"MMAA",-0.0012312514761161
"MMAB",-0.00208366211677791
"MMACHC",-0.000101787975408324
"MMADHC",0.000300336880082995
"MMD",0.00101809760746331
"MME",0.000804531926423704
"MMGT1",0.000436739306734456
"MMP1",0.00747684056282115
"MMP10",0.00472604687525221
"MMP11",-0.00708590497476123
"MMP12",0.0194114261866674
"MMP14",0.00163911678080236
"MMP15",0.00224742613518901
"MMP16",-0.00127436587941244
"MMP17",-0.00287762158369679
"MMP19",-3.32895727767484e-05
"MMP2",0.00172115216892888
"MMP23B",0.00364282047811811
"MMP24",0.00195219403629251
"MMP24OS",0.000731726559446885
"MMP25",-0.000648564962545087
"MMP28",-0.00429150426253033
"MMP3",0.00443650545646736
"MMP7",0.00709363534570613
"MMP8",0.00440709850965713
"MMP9",0.00648322040104437
"MMRN1",0.0116621620301263
"MMRN2",0.000420575425125962
"MMS19",-8.34561508034478e-05
"MMS22L",-0.00142819983346241
"MMUT",-0.000895282064825886
"MN1",-0.003690975384802
"MNAT1",-0.000675291753417911
"MND1",-0.00428218175556977
"MNS1",-0.00591846643304493
"MNT",-0.000182196433110767
"MOAP1",0.000849752251327208
"MOB1A",0.000721171274288941
"MOB1B",0.000870033553873217
"MOB2",0.00092554849042513
"MOB3A",-0.000200068051062732
"MOB3B",-0.00667982367573781
"MOB3C",0.000215451902218228
"MOB4",0.000173118348144936
"MOCOS",-0.00164859444606765
"MOCS1",-0.000936919084378994
"MOCS2",0.000277407561866329
"MOCS3",-0.000440088470876932
"MOGS",0.000551915197813147
"MOK",0.000437736004931595
"MON1A",-0.000475609169768577
"MON1B",-0.000967716699075609
"MON2",0.000287676726393831
"MORC2",-0.000549593781232338
"MORC3",0.000495314538871861
"MORC4",-0.000224781376132598
"MORF4L1",7.45967199846324e-06
"MORF4L2",0.000191034485088406
"MORN1",-9.17327370748519e-06
"MORN2",-6.58540684928228e-05
"MORN4",0.000119156460361426
"MOSMO",0.000886778997117617
"MOSPD1",0.000455637994219152
"MOSPD2",0.0013318033681864
"MOSPD3",-0.000891907893839868
"MOV10",-0.000602228801676616
"MOV10L1",0.00689787568276628
"MOXD1",0.000105310772968963
"MPC1",-0.000389830197002112
"MPC2",0.00167187712476978
"MPDU1",-0.000138938312139141
"MPDZ",-0.000133986107479511
"MPG",0.00031676513878948
"MPHOSPH10",-0.000475432153121219
"MPHOSPH6",0.000115008716763947
"MPHOSPH8",0.000173625725181132
"MPHOSPH9",-0.000397129373964136
"MPI",0.000251470673342959
"MPLKIP",-0.000478171473634356
"MPND",-0.000935439139795746
"MPP1",-0.000617678898191305
"MPP2",0.00176313888432219
"MPP3",-8.57761801636583e-05
"MPP4",0.00526514823335963
"MPP5",0.000121622892273606
"MPP6",-0.00102921775764065
"MPP7",0.00162567782638717
"MPPE1",0.00132414513955636
"MPPED2",-0.00189920782824477
"MPRIP",0.000156657197912813
"MPST",-0.000310584972605735
"MPV17",5.27491065942007e-05
"MPV17L2",-0.000529398739228815
"MPZ",0.000416539329607388
"MPZL1",0.000995288035595353
"MPZL2",-0.00150698148695502
"MPZL3",-0.00172205013602132
"MR1",-0.000529490452737515
"MRAP2",-0.00157151420194006
"MRAS",0.000425155981151885
"MRE11",0.000633552217702795
"MREG",0.000951517490801544
"MRFAP1",0.000285726824378341
"MRFAP1L1",-0.000485379392969149
"MRGBP",-0.000624282146548842
"MRGPRF",-0.00580648815852684
"MRGPRX3",0.0195158963863318
"MRGPRX4",0.0147071429070458
"MRI1",0.00128456819073238
"MRM1",-0.000230216499773625
"MRM2",-0.00242462986234498
"MRM3",-0.000896241002284932
"MRNIP",0.00204188764168625
"MROH1",0.000537832580532206
"MROH6",-0.0045971237018882
"MROH8",0.00105849067027787
"MRPL1",-0.00100715858700298
"MRPL10",-0.00111142281598373
"MRPL11",-0.00125711600152009
"MRPL12",-0.00131967596712089
"MRPL13",-0.000545148075113396
"MRPL14",-0.000491440651102914
"MRPL15",-0.000699864101813039
"MRPL16",-0.000577072649620602
"MRPL17",0.000702138129527281
"MRPL18",-0.000504682769516803
"MRPL19",-6.13440390300184e-05
"MRPL2",-0.000562362165138673
"MRPL20",-8.85071482535049e-05
"MRPL21",-0.000700056030944985
"MRPL22",-0.000921858071854752
"MRPL23",-0.00124396912254681
"MRPL24",-6.32063045844865e-05
"MRPL27",-0.00169999765963489
"MRPL28",-0.000431163569116138
"MRPL3",-0.000409183401297023
"MRPL30",-0.000443628981051223
"MRPL32",0.000501865936923149
"MRPL33",0.000857347257457655
"MRPL34",-0.00120443904334304
"MRPL35",-0.000505972339221559
"MRPL36",2.13128271289528e-05
"MRPL37",-0.000710105588498851
"MRPL38",-0.000309589162657147
"MRPL39",-0.000271434561628495
"MRPL4",-0.00080449823657051
"MRPL40",-0.0010692988608976
"MRPL41",0.00108774076623212
"MRPL42",-0.000409078862110781
"MRPL43",-0.000181373331791457
"MRPL44",-4.01740550381077e-05
"MRPL45",-0.000805350008370991
"MRPL46",-0.00134906051078732
"MRPL47",-0.0007332494238554
"MRPL48",-0.00206205089472907
"MRPL49",-8.62877722000011e-06
"MRPL50",0.000591566365218209
"MRPL51",-0.000359371303136639
"MRPL52",-0.000172299198893844
"MRPL53",-0.000373874480926338
"MRPL54",-0.000218106095052131
"MRPL55",0.000258193269457155
"MRPL57",0.000185289886149359
"MRPL58",-0.000865707588390511
"MRPL9",-0.00111743539186667
"MRPS10",0.000374955229803608
"MRPS11",-0.000484750344592337
"MRPS12",-0.000607816326455006
"MRPS14",0.000173113098368051
"MRPS15",-0.000868196512086881
"MRPS16",-0.000755317429586173
"MRPS17",-0.00349524696955635
"MRPS18A",-0.000743163537324289
"MRPS18B",-0.000318019174207367
"MRPS18C",-0.000507851045907585
"MRPS2",-0.00199150837392628
"MRPS21",3.85673576957024e-05
"MRPS22",-0.000318592415497714
"MRPS23",-0.000489610084796809
"MRPS24",-0.000948529537451989
"MRPS25",0.000381095408425647
"MRPS26",-0.000506190707348063
"MRPS27",-0.000131562786026203
"MRPS28",-7.89063427808565e-05
"MRPS30",2.4803258775777e-05
"MRPS31",-0.000578275635434864
"MRPS33",-0.00147885115135056
"MRPS34",-0.000207649163599245
"MRPS35",-4.9452124628548e-05
"MRPS36",0.00072691461256642
"MRPS5",0.000862909949879556
"MRPS6",-0.000648780751200318
"MRPS7",-0.000971100759434277
"MRPS9",-0.0012578461210309
"MRRF",-0.000992349912529068
"MRS2",0.000791607613403109
"MRTFA",-0.00124237183745758
"MRTFB",-0.00187676924956827
"MRTO4",-0.00120071969693822
"MRVI1",0.00302038141391238
"MS4A7",0.00245387729865821
"MSANTD2",0.000467609440136462
"MSANTD3",-0.00051431613698351
"MSANTD3-TMEFF1",-0.00119357142619747
"MSANTD4",0.000249711548380661
"MSC",0.000907655980934663
"MSH2",-0.00162004486151328
"MSH3",-0.000522844335192066
"MSH5",0.000218784232760485
"MSH5-SAPCD1",-0.00199876902631919
"MSH6",-0.00126300290275872
"MSI1",-0.0033787109936345
"MSI2",0.00111598347555523
"MSL1",-5.04578949069454e-06
"MSL2",-0.00133361655648382
"MSL3",-0.000310205852343833
"MSLN",-0.00526549597845241
"MSMO1",-0.00110970881120464
"MSMP",-3.61879298325564e-05
"MSN",-0.000117313331213193
"MSR1",0.0052331334465026
"MSRA",-0.00110275690657092
"MSRB1",-0.0020635530747737
"MSRB2",0.0003910023208845
"MSRB3",0.000141226931735778
"MSS51",0.00139712489723925
"MST1",0.000236987500133943
"MST1R",-0.000398208961299804
"MSTN",0.00647599126666426
"MSTO1",-0.000248273834684099
"MSX1",0.00744274751309642
"MSX2",0.000677118725416741
"MT-ATP6",0.00164842670615556
"MT-ATP8",0.00103412966311604
"MT-CO1",0.00217065312952186
"MT-CO2",0.00130110921910336
"MT-CO3",0.00150965314166303
"MT-CYB",0.00222359013382839
"MT-ND1",0.00171846946107313
"MT-ND2",0.00144274141071003
"MT-ND3",0.0020301815122089
"MT-ND4",0.00258300103190106
"MT-ND4L",0.00242031088338244
"MT-ND5",0.00267458267566223
"MT-ND6",0.00265008952338512
"MT1A",-0.0092568962548096
"MT1E",-0.000543400140370004
"MT1F",-0.00350762587619264
"MT1G",0.00568451229306007
"MT1M",-0.00385098043010806
"MT1X",-0.000406972629548012
"MT2A",0.000464009694432538
"MT3",0.0125399569979293
"MTA1",-9.94517379807008e-06
"MTA2",-0.000544661418041786
"MTA3",-0.0006799669668805
"MTAP",-0.00133408813214999
"MTBP",-0.00167349428437627
"MTCH1",0.000650519874213833
"MTCH2",-0.000352418200529742
"MTCL1",-0.000471072049286797
"MTCP1",0.000863896813154425
"MTDH",0.000568296591164639
"MTERF1",-0.00113848354637768
"MTERF2",0.000671281595234412
"MTERF3",8.04876666786219e-05
"MTERF4",-0.000490841082041356
"MTF1",-0.000848851956987871
"MTF2",-0.000301087414676418
"MTFMT",-0.000810066152355144
"MTFP1",-0.00510777784165684
"MTFR1",-0.00022715630598393
"MTFR1L",0.000385857403969777
"MTFR2",-0.00512011611643895
"MTG1",-0.000425520558697824
"MTG2",-0.000211840686542224
"MTHFD1",-0.00196674556563175
"MTHFD1L",-0.00042857963097465
"MTHFD2",-0.00220220026352368
"MTHFD2L",-0.000529574367630004
"MTHFR",-0.000807390999223376
"MTHFS",-0.00142758531758449
"MTHFSD",-6.45842970413269e-05
"MTIF2",-0.000536026555321488
"MTIF3",0.00052952773017551
"MTLN",0.00156879513589116
"MTM1",0.000212213327898969
"MTMR1",-0.000652943808540514
"MTMR10",-0.000201413270470189
"MTMR11",0.00072266809265327
"MTMR12",0.000189202988701522
"MTMR14",-0.000513416640702858
"MTMR2",-0.000923416273038967
"MTMR3",0.000196974359398218
"MTMR4",-0.00200817403408326
"MTMR6",0.000672070309116247
"MTMR7",0.00194412755803104
"MTMR9",0.000127871803464875
"MTO1",-0.000765141187159745
"MTOR",0.000262210710964204
"MTPAP",-0.000176043098640353
"MTPN",0.00109103933070952
"MTR",0.000587709601737581
"MTREX",0.000290022714117402
"MTRF1",0.000544907120390847
"MTRF1L",0.000322718581779687
"MTRNR2L1",0.00559394931521768
"MTRNR2L10",0.00592470545283186
"MTRNR2L12",0.00185138197709281
"MTRNR2L3",0.0132202886089011
"MTRNR2L6",0.0025071028081052
"MTRNR2L8",0.00325251895168671
"MTRR",-0.00052776379116918
"MTSS1",0.0022855319894008
"MTSS2",-0.00172855512873857
"MTURN",0.00170621717398102
"MTUS1",-0.00376257826512555
"MTX1",0.000340227652379676
"MTX2",-0.000294601978570711
"MTX3",-0.000203608974839574
"MUC1",-0.00153620712961662
"MUC12",-0.00605615250540671
"MUC13",0.00456402618029822
"MUC19",0.00375247406911454
"MUC20",-0.000152572727014737
"MUC3A",-0.00385593803863848
"MUL1",-0.000342270139174356
"MUS81",-0.000566643333282603
"MUSK",-0.00643672786132451
"MUTYH",-0.000503627141770357
"MVB12A",-0.000641051866333857
"MVB12B",-0.000171352120480716
"MVD",-0.00363393998260112
"MVK",-0.00320122301096066
"MVP",0.00160554430913686
"MX1",0.00546009627935101
"MX2",0.0022789554169283
"MXD1",0.00143496091674692
"MXD3",-0.00246508481563213
"MXD4",0.00180205381003567
"MXI1",0.00214265061261742
"MXRA5",-0.00223584391634789
"MXRA7",0.00128472480982702
"MXRA8",2.42976337069703e-06
"MYADM",-0.00116700128932746
"MYBBP1A",0.000154769739350123
"MYBL1",0.000234943616849047
"MYBL2",-0.00764175747574206
"MYBPH",-0.00155940871750448
"MYBPHL",0.00308239403537902
"MYC",-0.000416359378944479
"MYCBP",0.00124163261352382
"MYCBP2",8.31197994662542e-05
"MYCBPAP",-0.00344550781527343
"MYCL",-0.0175757762522438
"MYCT1",-0.00732585025353945
"MYD88",-0.000890427079493291
"MYDGF",0.00117313767950722
"MYEF2",-0.00153295471130273
"MYEOV",0.00299718411825218
"MYH1",-0.000970798060960605
"MYH10",-0.000968226947401068
"MYH11",-0.00151306359658622
"MYH15",-0.0128062133231796
"MYH2",0.00294397292054324
"MYH3",-0.00637161864022767
"MYH9",-0.000563860611671174
"MYL12A",0.00175637593686364
"MYL12B",0.0011513665413058
"MYL3",0.00510642226166111
"MYL5",0.000969599230504927
"MYL6",-0.000189973633061057
"MYL6B",-0.000427417448475835
"MYL9",-0.000927057727621414
"MYLIP",-0.00169851558681791
"MYLK",-0.000638291052948581
"MYLPF",0.0158588502791737
"MYNN",-0.000754500205802981
"MYO10",-0.000992406976768563
"MYO15B",-0.00206016838282946
"MYO18A",-0.000953034354956831
"MYO19",-0.00113093720130291
"MYO1B",-8.5011324469682e-05
"MYO1C",-0.000331521405264073
"MYO1D",0.0031292349033656
"MYO1E",0.000624511584586045
"MYO1F",-0.000616088682614012
"MYO3B",0.00817925874143821
"MYO5A",0.000988365074848028
"MYO5B",-0.00166899274301813
"MYO6",0.00150656169723916
"MYO7A",-0.00147363212319339
"MYO7B",-0.00277230242868038
"MYO9A",-1.37826732160775e-05
"MYO9B",0.000401018325543341
"MYOCD",-0.0282235959665081
"MYOF",-0.000718231578188526
"MYOM2",0.00623063953754381
"MYOM3",0.0118524632605858
"MYORG",5.60925764038216e-05
"MYOZ1",-0.0130721229932771
"MYOZ2",0.0253104571789863
"MYOZ3",-0.000232266386433628
"MYPN",-0.00238775169229763
"MYPOP",-0.000508541148638131
"MYRF",-0.00811834444105116
"MYRIP",0.0127563089748928
"MYSM1",-0.000191536879194124
"MYZAP",0.00435843201803275
"MZF1",0.00145012189444436
"MZT1",0.000777298208844223
"MZT2A",-0.00066689898687659
"MZT2B",-0.000537610224937362
"N4BP2",-0.00225994728561344
"N4BP2L1",0.00138067694329602
"N4BP2L2",0.00186149889108802
"N4BP3",0.00222305023657052
"N6AMT1",0.000507841433667999
"NAA10",0.000687906962280504
"NAA15",-0.00050756209270006
"NAA16",-0.000436388920636879
"NAA20",0.000555878783965765
"NAA25",-0.000256396624876949
"NAA30",0.00164477588784632
"NAA35",4.73322099497421e-05
"NAA38",0.000372903414633085
"NAA40",-0.00125257736439316
"NAA50",-0.000277501367181485
"NAA60",-0.000350178225948862
"NAA80",-0.000805965679803975
"NAAA",0.00164567751076848
"NAALAD2",0.0032936538757651
"NAALADL1",-0.00379873975331692
"NAALADL2",0.00345451558667422
"NAB1",0.000953931320345153
"NAB2",-0.000719682474276855
"NABP1",0.00311032162270247
"NABP2",-0.000852988310010815
"NACA",-9.02578009207394e-05
"NACA2",0.00249853102960529
"NACAD",-0.00165853040518126
"NACC1",-0.00123764475537717
"NACC2",-0.000471294507382076
"NADK",0.00127164057924601
"NADK2",-5.64206230983084e-05
"NADSYN1",0.00143040146469417
"NAE1",0.000892134523462514
"NAF1",-0.000973957243561297
"NAGA",-6.94182575738591e-05
"NAGK",0.000529292426345338
"NAGLU",0.00149943020947737
"NAGPA",8.02200486865808e-05
"NAGS",-0.000521979176008285
"NAIF1",-0.000215239647946553
"NAIP",-0.000131150980686612
"NALCN",-0.00341721944289157
"NAMPT",0.00131146271794067
"NANOS1",0.00112004825836273
"NANOS3",0.00289672168715944
"NANP",-0.00118398317833964
"NANS",-0.000440293949666734
"NAP1L1",0.000274905524772353
"NAP1L2",0.00771536154979017
"NAP1L3",0.00714210699219974
"NAP1L4",0.000821998458280925
"NAP1L5",0.000440540135041542
"NAPA",0.000351632341251327
"NAPB",0.0015715753714629
"NAPEPLD",-0.000300116175019815
"NAPG",0.000632251905099252
"NAPRT",-0.000378186693312381
"NARF",0.000599027288756063
"NARS",0.000232486734817842
"NARS2",-0.000958596995454669
"NASP",-0.00152413242647378
"NAT1",-0.000396757459573135
"NAT10",-0.000857395655943755
"NAT14",0.000874915254491967
"NAT8L",0.0104949291099935
"NAT9",0.000933468408416186
"NATD1",-0.000394918875182077
"NAV1",-0.00132978505659859
"NAV2",-0.00286656042124976
"NAV3",-0.000424735607675365
"NAXD",0.00017184168461124
"NAXE",0.000289608507932564
"NBAS",0.000174967985682688
"NBDY",-0.00087085475092514
"NBEA",0.00127295603358809
"NBEAL1",0.000400355405441707
"NBEAL2",-0.000902136234016498
"NBL1",0.00211772890909388
"NBN",-0.000187385946141668
"NBPF1",-0.000883642684021605
"NBPF10",-0.000314363240419063
"NBPF11",9.18368311283303e-05
"NBPF12",-0.000184404372474387
"NBPF14",-0.000260087322591592
"NBPF15",-0.000161888099610491
"NBPF19",0.000132238242778047
"NBPF20",0.000203379326688224
"NBPF26",-0.00119185174882239
"NBPF3",-0.00147762032229105
"NBPF9",-0.000197740285551942
"NBR1",0.000275050056674763
"NCALD",-0.00214628435382754
"NCAM1",0.00336618619382342
"NCAM2",-0.00115349933386585
"NCAPD2",-0.00198863474768866
"NCAPD3",-0.000804068441053824
"NCAPG",-0.00394014392349524
"NCAPG2",-0.00280847039675611
"NCAPH",-0.00742909728294123
"NCAPH2",-0.00162875974395955
"NCBP1",-0.000259652757265707
"NCBP2",0.00145118067528434
"NCBP2AS2",0.000113356671278841
"NCBP3",-9.89730204315214e-05
"NCCRP1",-0.00665133387104239
"NCDN",-0.000333853569765071
"NCEH1",-0.000347572280463598
"NCF2",0.00640253585054603
"NCK1",0.000713645924214127
"NCK2",-0.000113553548547961
"NCKAP1",0.000680723798428001
"NCKAP5",-0.00200269066966893
"NCKAP5L",-0.000547886227482922
"NCKIPSD",-0.000548828378676615
"NCL",-0.000481677026478774
"NCLN",0.00112639190816502
"NCOA1",-0.000541882038454587
"NCOA2",-0.000999543275730373
"NCOA3",-0.000341603951875152
"NCOA4",0.000877354507272598
