"","TCSER","hUSI","Group"
"GTEX-11O72-2926-SM-5BC4V",0.292355004,0.845669538166448,"Brain"
"GTEX-P4PQ-0326-SM-2HMJ8",0.483736693,0.78538354094531,"Heart"
"GTEX-12WSH-0011-R10a-SM-5LZUS",0.285594224,0.805019411007228,"Brain"
"GTEX-13FXS-0011-R6b-SM-5L3F7",0.215719703,0.833769250929961,"Brain"
"GTEX-1313W-0011-R4b-SM-5KLZV",0.29314994,0.784382007846225,"Brain"
"GTEX-1477Z-2826-SM-5SI9J",0.12352831,0.78653278289211,"Pituitary"
"GTEX-13OW7-0826-SM-5L3EL",0.072798816,0.783552220025316,"Thyroid"
"GTEX-Y8DK-0011-R6A-SM-4V6EG",0.223838443,0.767760022375904,"Brain"
"GTEX-ZYW4-2126-SM-59HJ9",0.075854736,0.806297189700204,"Pancreas"
"GTEX-P4PP-1626-SM-2HMJF",-0.004196495,0.633147072743512,"Muscle"
"GTEX-ZU9S-0226-SM-5E441",-0.60861902,0.516992109222345,"Skin"
"GTEX-11P7K-1826-SM-5HL5A",0.288105176,0.664047436078681,"Colon"
"GTEX-13113-2026-SM-5LZU3",0.188736285,0.856365141235347,"Nerve"
"GTEX-X5EB-0526-SM-46MVP",0.074203376,0.727977687974217,"Pancreas"
"GTEX-11DXY-1626-SM-5H12L",0.113405685,0.762828706308913,"Adrenal Gland"
"GTEX-ZF29-1626-SM-4WKFJ",-0.342996651,0.683110224560887,"Small Intestine"
"GTEX-11O72-2726-SM-5HL6K",0.175211409,0.799725027640729,"Prostate"
"GTEX-13FTW-1526-SM-5LZXC",0.355456916,0.688838181710263,"Esophagus"
"GTEX-R55E-0011-R7A-SM-2TC5Z",0.291657589,0.764137386074043,"Brain"
"GTEX-11O72-0326-SM-5986D",0.042823821,0.680290090752096,"Muscle"
"GTEX-13VXT-0126-SM-5LU4I",-0.084700337,0.70948818940334,"Skin"
"GTEX-14C38-0826-SM-5S2U8",0.102336084,0.799587555668551,"Thyroid"
"GTEX-11P82-0826-SM-5P9GU",-0.824634704,0.53761548434872,"Small Intestine"
"GTEX-11EMC-0006-SM-5O9DN",-0.00854145,0.470288400542477,"Blood"
"GTEX-13FTW-0626-SM-5IFEX",-0.167067045,0.656941862231206,"Thyroid"
"GTEX-131YS-0011-R1a-SM-5DUXC",0.297949993,0.824597065295304,"Brain"
"GTEX-QESD-0826-SM-47J4G",-0.66926625,0.392701290597618,"Esophagus"
"GTEX-WFON-2226-SM-3TW8W",0.049708818,0.79923873464255,"Adipose Tissue"
"GTEX-13RTK-1826-SM-5S2P3",0.246974065,0.72400010269983,"Blood Vessel"
"GTEX-YF7O-1326-SM-4W1ZR",0.077595088,0.751273908180524,"Pancreas"
"GTEX-OIZI-0005-SM-2XCED",-0.24106119,0.60078846466975,"Blood"
"GTEX-13OW6-0011-R7b-SM-5L3H4",0.374907374,0.786441006138523,"Brain"
"GTEX-R55E-0006-SM-2TC5G",0.048821584,0.535023442988568,"Blood"
"GTEX-V955-1826-SM-4JBIL",-0.11817764,0.690659895093201,"Prostate"
"GTEX-14BMU-1126-SM-5RQJ8",-0.326596476,0.631231558047286,"Stomach"
"GTEX-13OVG-0326-SM-5KM57",0.387204985,0.835491598755194,"Lung"
"GTEX-ZVT3-3026-SM-5E43N",0.257087455,0.748699180352884,"Brain"
"GTEX-ZYW4-2226-SM-5GZYG",0.142332067,0.925973206708923,"Adipose Tissue"
"GTEX-PW2O-1926-SM-2S1OB",0.252104937,0.643238836817321,"Blood Vessel"
"GTEX-131YS-1426-SM-5IJF7",-0.65234435,0.488898545438092,"Esophagus"
"GTEX-Q2AH-1126-SM-48TZM",-0.540514191,0.544257645277574,"Stomach"
"GTEX-11OC5-0004-SM-5S2O6",-1.053829368,0.196691817457431,"Blood"
"GTEX-X4XY-0006-SM-46MV2",-0.041106166,0.642426038037278,"Blood"
"GTEX-P4PQ-1526-SM-3NMCK",0.044107656,0.679722807871571,"Stomach"
"GTEX-13X6J-0011-R10b-SM-5PNWA",0.326129183,0.803622594462025,"Brain"
"GTEX-PX3G-1626-SM-2S1PT",0.220742733,0.678142679060422,"Muscle"
"GTEX-11TTK-0126-SM-5987B",0.018722411,0.785254997412181,"Skin"
"GTEX-11I78-0008-SM-5Q5DI",-0.498274998,0.492689904039433,"Skin"
"GTEX-ZAB4-2126-SM-5HL8U",-0.315994407,0.627416116328886,"Skin"
"GTEX-R55D-0006-SM-3GIJS",-0.158811485,0.575642636036137,"Blood"
"GTEX-QMRM-1526-SM-4R1K6",-0.649780867,0.302709252393296,"Testis"
"GTEX-11GSP-3126-SM-5A5LL",-0.124514246,0.608638806955831,"Brain"
"GTEX-13FH7-1526-SM-5J2N6",0.057528104,0.575866447198474,"Colon"
"GTEX-11EM3-0005-SM-5N9DK",0.329660739,0.722907824460958,"Blood"
"GTEX-Y8E5-0526-SM-57WBY",0.042038417,0.75875371430701,"Nerve"
"GTEX-13PL6-0011-R5b-SM-5O9BI",0.153750957,0.835348076321213,"Brain"
"GTEX-11WQC-0011-R8b-SM-57WCH",0.343430948,0.859234520460574,"Brain"
"GTEX-YB5E-2426-SM-5IFIV",0.340083609,0.808166275210328,"Blood Vessel"
"GTEX-P4PQ-1626-SM-2HMKK",-0.002405059,0.662825113810254,"Muscle"
"GTEX-13OVJ-0011-R4b-SM-5P9H5",0.349881535,0.858949071478902,"Brain"
"GTEX-XBEC-0626-SM-4QARY",0.325415582,0.703009872946003,"Muscle"
"GTEX-R55C-0726-SM-48FCN",-0.044004021,0.706711345209101,"Esophagus"
"GTEX-14753-0126-SM-5S2TX",0.102481124,0.783647712530666,"Nerve"
"GTEX-U3ZH-0002-SM-3NMDD",-0.97414178,0.216736300348478,"Blood"
"GTEX-13PL7-1026-SM-5MR5C",0.281092177,0.749249320961467,"Adrenal Gland"
"GTEX-13RTJ-0011-R2a-SM-5PNW9",0.402385393,0.904141755133706,"Brain"
"GTEX-SE5C-0008-SM-4B64J",-0.174806731,0.620452383855934,"Skin"
"GTEX-13N11-0726-SM-5L3DP",0.54559797,0.873225624944489,"Heart"
"GTEX-OHPM-0226-SM-3LK61",0.31684942,0.799360816793069,"Adipose Tissue"
"GTEX-11O72-3026-SM-5986R",0.384733826,0.852202313982309,"Pituitary"
"GTEX-X4EP-3226-SM-3P5YR",0.344140786,0.831586115924968,"Pituitary"
"GTEX-13FLW-0011-R7b-SM-5L3EZ",0.261740923,0.813890265145433,"Brain"
"GTEX-XMD1-0011-R1A-SM-4AT4C",0.320674711,0.82909525076464,"Brain"
"GTEX-TKQ1-0626-SM-4DXTS",0.121449262,0.661571747055369,"Colon"
"GTEX-Q734-2226-SM-3GAD9",-0.077466353,0.678013851489197,"Blood Vessel"
"GTEX-S7PM-0011-R6A-SM-3NM8F",0.160946855,0.817890239162473,"Brain"
"GTEX-N7MS-2326-SM-2HMLD",0.318457229,0.757893019993143,"Thyroid"
"GTEX-113IC-0226-SM-5HL5C",0.060162145,0.822337652991711,"Adipose Tissue"
"GTEX-P4PP-0626-SM-3NM9X",-0.159890828,0.741181275420689,"Esophagus"
"GTEX-ZTSS-0005-SM-4YCDR",0.263778317,0.657243226722701,"Blood"
"GTEX-SSA3-0226-SM-32QPN",0.062731013,0.950100212618133,"Adipose Tissue"
"GTEX-11ZTS-0008-SM-5S2VC",-0.506040897,0.415594604465764,"Skin"
"GTEX-QDVN-2026-SM-3GAEP",-0.300073904,0.71556330996902,"Skin"
"GTEX-YECK-0005-SM-4W217",-0.061440489,0.521201591326373,"Blood"
"GTEX-139UW-0011-R11a-SM-5IJGN",0.051004926,0.689039801838462,"Brain"
"GTEX-RN64-1026-SM-48FDX",-0.569204361,0.482959986807813,"Esophagus"
"GTEX-13W46-1226-SM-5SIAS",0.239073469,0.822352961562174,"Adipose Tissue"
"GTEX-13PL6-2926-SM-5L3I2",-0.139798594,0.652571282025257,"Breast"
"GTEX-13QBU-0826-SM-5IJBU",0.105834191,0.748360356516985,"Esophagus"
"GTEX-QVJO-0006-SM-2S1RC",0.067941319,0.655601187278034,"Blood"
"GTEX-Y3I4-1626-SM-4TT7W",0.148144101,0.716017323925779,"Stomach"
"GTEX-132Q8-0006-SM-5NQA4",0.120204551,0.588964994693223,"Blood"
"GTEX-139T6-1026-SM-5IJGC",-0.334934328,0.664222575492992,"Small Intestine"
"GTEX-Q734-1026-SM-48U16",0.084006801,0.656311093190374,"Stomach"
"GTEX-Y114-2526-SM-4TT8M",0.062101489,0.63808929014959,"Muscle"
"GTEX-145LS-1226-SM-5Q5D9",0.072112728,0.894439991788034,"Lung"
"GTEX-ZF2S-2026-SM-5E461",-0.146094641,0.721902836195232,"Breast"
"GTEX-1269C-2526-SM-5EGJ3",-0.318430599,0.609204726670477,"Skin"
"GTEX-1313W-3026-SM-5LZUZ",-0.141492954,0.628874267411501,"Brain"
"GTEX-133LE-1426-SM-5IFH1",-0.849549388,0.432955180822511,"Small Intestine"
"GTEX-ZDYS-0426-SM-5IJEQ",0.347346578,0.817566984280113,"Lung"
"GTEX-WL46-3026-SM-3LK7Z",0.170211413,0.707964900928307,"Pituitary"
"GTEX-13OVH-1026-SM-5J2NP",0.385306513,0.84342321407217,"Lung"
"GTEX-11DXY-0826-SM-5EGGR",0.101311698,0.796914651838186,"Heart"
"GTEX-YEC4-1226-SM-5CVLX",0.375621035,0.713253232569289,"Esophagus"
"GTEX-X585-1826-SM-4QAS3",-0.522949083,0.647591571784456,"Spleen"
"GTEX-QDT8-0426-SM-32PKZ",0.11842351,0.852803484432091,"Blood Vessel"
"GTEX-ZYW4-0126-SM-5E44A",-0.216322265,0.801912659785972,"Skin"
"GTEX-13PLJ-0005-SM-5NQ99",-0.271093129,0.425533441395286,"Blood"
"GTEX-ZZPU-0126-SM-5E446",-0.432615237,0.69977453538783,"Spleen"
"GTEX-WXYG-0226-SM-3NB2Y",0.098143224,0.694925858577923,"Thyroid"
"GTEX-X15G-2126-SM-4PQZR",-0.294050014,0.617468209944127,"Salivary Gland"
"GTEX-WL46-0011-R9A-SM-3MJFP",0.218113186,0.842635559909467,"Brain"
"GTEX-13FH7-0826-SM-5J2NW",0.328774528,0.739644182333949,"Heart"
"GTEX-144GN-1226-SM-5O991",-0.146289507,0.600338209979307,"Stomach"
"GTEX-11VI4-0326-SM-5EQ6L",0.195622945,0.666710492033776,"Stomach"
"GTEX-14ICL-0426-SM-5RQJ3",0.005897386,0.701149095867283,"Thyroid"
"GTEX-11ZU8-0011-R4a-SM-5BC6Y",0.213188065,0.789193155621717,"Brain"
"GTEX-NL3H-0011-R3a-SM-2I3GL",0.317531328,0.87679100529666,"Brain"
"GTEX-12WSK-0926-SM-5CVNQ",0.161094131,0.765248199655919,"Thyroid"
"GTEX-131XE-1526-SM-5KM1A",0.11143929,0.619293964638798,"Esophagus"
"GTEX-WHSB-0226-SM-4M1XE",0.414109749,0.843769116691919,"Blood Vessel"
"GTEX-13X6H-1326-SM-5LU42",-0.808231269,0.288121053563046,"Esophagus"
"GTEX-13N1W-0011-R6a-SM-5MR43",0.3188448,0.802718108498086,"Brain"
"GTEX-13FLV-0011-R3b-SM-5LZYP",0.320522105,0.777913319167236,"Brain"
"GTEX-X4XY-0326-SM-46MVZ",-0.057756387,0.725476244449509,"Adipose Tissue"
"GTEX-ZDTS-2726-SM-5L3E2",0.378149791,0.70585294479399,"Colon"
"GTEX-13O21-2926-SM-5J1OU",0.277469151,0.810139417799341,"Blood Vessel"
"GTEX-NPJ8-0011-R8a-SM-2HMLG",0.168239491,0.97785907475571,"Brain"
"GTEX-1445S-0011-R10a-SM-5PNWB",0.375154098,0.823071852659971,"Brain"
"GTEX-145ME-0826-SM-5O9AF",0.196992306,0.689548306372098,"Colon"
"GTEX-PWO3-1526-SM-48TCM",-0.42108488,0.642654535075649,"Skin"
"GTEX-UJMC-1226-SM-4IHLI",0.099457156,0.633406161675302,"Stomach"
"GTEX-WFG8-2426-SM-3GILL",-0.142281766,0.744336864156874,"Muscle"
"GTEX-X4XY-1526-SM-4QASE",0.431725125,0.838151472637941,"Blood Vessel"
"GTEX-WFJO-0826-SM-4LVM5",-0.707844662,0.372706980322179,"Esophagus"
"GTEX-T2IS-2926-SM-32QPO",-0.219415185,0.706747287483867,"Brain"
"GTEX-QESD-1426-SM-2S1R9",-0.388381366,0.572234478531909,"Skin"
"GTEX-PLZ6-0826-SM-3P61K",0.178513373,0.662175021397292,"Stomach"
"GTEX-13FTY-0526-SM-5L3EV",-0.399064107,0.678418875336161,"Skin"
"GTEX-131XW-0011-R11a-SM-5DUV9",0.026276176,0.673174117295399,"Brain"
"GTEX-RNOR-0008-SM-48FEY",-0.167708198,0.690384400441735,"Skin"
"GTEX-Y5V6-0226-SM-4V6G7",0.040782161,0.780666780256663,"Lung"
"GTEX-111YS-2326-SM-5987L",0.10698874,0.693795398615587,"Muscle"
"GTEX-131XG-2526-SM-5HL7F",0.057420431,0.703376987687802,"Nerve"
"GTEX-13RTJ-2226-SM-5S2Q1",0.519385506,0.789722320447713,"Kidney"
"GTEX-S7PM-0526-SM-3NM92",0.318750182,0.754516566846628,"Muscle"
"GTEX-TKQ2-0926-SM-4DXU5",0.099116209,0.634341331994634,"Stomach"
"GTEX-OOBJ-0826-SM-3NB2K",0.202429084,0.700691586801434,"Liver"
"GTEX-11P82-0926-SM-5986X",0.070821002,0.725878530261657,"Salivary Gland"
"GTEX-R55G-0226-SM-48FEI",-0.684227338,0.579785353251933,"Spleen"
"GTEX-132AR-1826-SM-5EGHR",-0.051664434,0.61253823951118,"Pancreas"
"GTEX-ZPU1-0926-SM-57WDO",-0.02552719,0.779288886227881,"Lung"
"GTEX-WYVS-1326-SM-4ONCQ",0.156223885,0.688093754332996,"Stomach"
"GTEX-14BIN-0926-SM-5S2OZ",0.276204679,0.697757079627311,"Blood Vessel"
"GTEX-14E6E-2226-SM-5SI6F",0.028396756,0.776206425909498,"Nerve"
"GTEX-144GN-0426-SM-5O9AP",-0.225965901,0.642855073943439,"Lung"
"GTEX-ZP4G-1726-SM-4WWCM",-0.444669083,0.50664710288458,"Colon"
"GTEX-P78B-1326-SM-3P611",-0.359873842,0.510597740940741,"Liver"
"GTEX-XV7Q-1126-SM-4BRVS",-0.233156641,0.626801896144839,"Esophagus"
"GTEX-11EMC-0826-SM-59862",0.268131758,0.8388994361771,"Heart"
"GTEX-12WSM-1826-SM-5BC64",0.263041929,0.789227085703796,"Salivary Gland"
"GTEX-ZYVF-1626-SM-5N9EH",-0.08769001,0.683836873584138,"Adrenal Gland"
"GTEX-QVJO-1325-SM-2S1QX",-0.202937302,0.65639867305873,"Brain"
"GTEX-XMD1-0011-R3B-SM-4AT5R",0.318035958,0.806251722975391,"Brain"
"GTEX-YBZK-0008-SM-59HL6",-0.504988815,0.398994369426718,"Skin"
"GTEX-1212Z-0006-SM-5NQ8M",-0.038776912,0.609434966615533,"Blood"
"GTEX-11ZUS-1326-SM-5FQUC",0.501746892,0.698180848295591,"Blood Vessel"
"GTEX-13OVI-2126-SM-5KM3U",0.137813916,0.60322329599336,"Colon"
"GTEX-ZE7O-0011-R10a-SM-57WAZ",0.13213216,0.773749535102657,"Brain"
"GTEX-S4UY-1326-SM-4AD4X",-0.030195703,0.57815609953817,"Vagina"
"GTEX-11LCK-0326-SM-5A5M7",0.352597681,0.865120928480592,"Adipose Tissue"
"GTEX-Y114-0726-SM-4TT6U",-0.388633604,0.712688548815165,"Spleen"
"GTEX-11P81-2226-SM-5PNYI",-0.388332286,0.614903703402618,"Skin"
"GTEX-11DXW-0626-SM-5N9ER",-0.266903644,0.713640493912327,"Breast"
"GTEX-Y111-1926-SM-4SOIS",0.288418951,0.742874156884963,"Thyroid"
"GTEX-11I78-1126-SM-5A5K5",-0.314398184,0.60034076072551,"Small Intestine"
"GTEX-U8XE-0826-SM-4E3J1",-0.284001369,0.734520299938472,"Breast"
"GTEX-WEY5-0326-SM-4LMI7",0.033042536,0.762504163824177,"Blood Vessel"
"GTEX-ZF28-1426-SM-5S2OG",0.248652461,0.847661676969429,"Adipose Tissue"
"GTEX-O5YT-1326-SM-3MJGR",-0.190694586,0.677620092396975,"Adrenal Gland"
"GTEX-XV7Q-2226-SM-4BRVY",0.277922157,0.663476945341414,"Colon"
"GTEX-OXRL-0526-SM-2I3EZ",0.182524489,0.761582448481426,"Lung"
"GTEX-TKQ1-0426-SM-4DXT4",0.255047132,0.672876540853639,"Esophagus"
"GTEX-13G51-3026-SM-5IJB8",0.117509835,0.733836649224748,"Brain"
"GTEX-WHWD-0008-SM-4OOSU",-0.115858622,0.707038179583328,"Skin"
"GTEX-W5X1-0008-SM-4LMKA",-0.143721591,0.75559863310499,"Skin"
"GTEX-ZG7Y-1126-SM-4WWEZ",-0.674429873,0.475104629949248,"Esophagus"
"GTEX-13FHP-0011-R11b-SM-5LZXP",-0.208672761,0.647516156909123,"Brain"
"GTEX-WZTO-0006-SM-3NM9T",0.003111268,0.4532795472799,"Blood"
"GTEX-QLQ7-1526-SM-2S1QA",0.121555379,0.845598371171991,"Adipose Tissue"
"GTEX-VUSG-1426-SM-3GIJN",0.430086922,0.882987354386001,"Adipose Tissue"
"GTEX-131XE-1926-SM-5IFER",0.095494258,0.715099047919276,"Pancreas"
"GTEX-13N11-2726-SM-5L3ER",0.320280244,0.720580207940975,"Muscle"
"GTEX-11LCK-0005-SM-5O98U",0.212186726,0.727698728970156,"Blood"
"GTEX-WWYW-0011-R11A-SM-3NB38",-0.241551136,0.675151250693316,"Brain"
"GTEX-Q2AI-0426-SM-48U13",0.082353287,0.65787376427097,"Pancreas"
"GTEX-ZYW4-0226-SM-5E44M",-0.075156252,0.815200760160606,"Adipose Tissue"
"GTEX-OOBJ-0006-SM-2I3F4",0.169223384,0.640855859655116,"Blood"
"GTEX-POYW-0008-SM-48TE4",-0.616247474,0.211020594966847,"Skin"
"GTEX-14ABY-0011-R5b-SM-5SI7B",0.245776863,0.828507489534588,"Brain"
"GTEX-12696-1926-SM-5EGJT",0.081791666,0.71231622571205,"Colon"
"GTEX-ZTX8-0002-SM-4YCEU",-0.996033446,0.219220278586141,"Blood"
"GTEX-13FHO-0826-SM-5L3E8",-0.281927189,0.702407116027299,"Breast"
"GTEX-1192X-0326-SM-5H11U",-0.048046545,0.72669713388469,"Nerve"
"GTEX-WY7C-1126-SM-3NB3A",0.456027899,0.855315125358833,"Heart"
"GTEX-XPVG-2726-SM-4B66W",0.306171488,0.858637660359918,"Adipose Tissue"
"GTEX-T2IS-2026-SM-4DM6W",-0.571949117,0.475124514078567,"Ovary"
"GTEX-ZTPG-0426-SM-5O98K",0.089978437,0.591171005433263,"Blood Vessel"
"GTEX-14753-1726-SM-5NQ9X",0.211884854,0.77489723932477,"Adrenal Gland"
"GTEX-ZXG5-0011-R6a-SM-57WBZ",0.171536207,0.790295443540157,"Brain"
"GTEX-X4EP-3026-SM-3P5YP",-0.12760589,0.668316952170803,"Brain"
"GTEX-RU1J-0526-SM-46MUT",0.303217164,0.648892313698278,"Stomach"
"GTEX-QEG5-1226-SM-447AR",0.19064051,0.666643731709908,"Blood Vessel"
"GTEX-RN64-0726-SM-48FCV",0.56837746,0.848683467153373,"Blood Vessel"
"GTEX-WVJS-0226-SM-4MVOU",0.04658215,0.841542550410023,"Adipose Tissue"
"GTEX-139T4-0008-SM-5S2WF",-0.365621918,0.549546964656317,"Skin"
"GTEX-XUZC-0005-SM-4BOQ8",0.149272582,0.668307333754422,"Blood"
"GTEX-13QJ3-0226-SM-5S2PU",-0.701800101,0.449582648335499,"Testis"
"GTEX-Y3IK-2526-SM-4WWDM",0.11666634,0.846938719345266,"Adipose Tissue"
"GTEX-RUSQ-1826-SM-2TF6E",-0.13108054,0.717931865269938,"Nerve"
"GTEX-11EM3-1226-SM-5N9DD",-0.144893985,0.757633088530761,"Skin"
"GTEX-13OW7-0011-R8b-SM-5L3HR",0.230985843,0.811506527764375,"Brain"
"GTEX-Q2AG-3026-SM-48U1L",0.094239251,0.728714935188034,"Pituitary"
"GTEX-14A5H-0826-SM-5QGPJ",-0.32933893,0.719154303539874,"Skin"
"GTEX-TMMY-1926-SM-4DXUU",-0.204632755,0.655121666936851,"Vagina"
"GTEX-11GSO-0005-SM-5O9CA",-0.02953687,0.475542187894862,"Blood"
"GTEX-OXRO-1726-SM-3LK6C",-0.097462559,0.711449017164113,"Muscle"
"GTEX-13RTJ-0011-R8b-SM-5O9DL",0.274305092,0.868180716785663,"Brain"
"GTEX-145MO-0826-SM-5NQBL",0.21604885,0.765862933209055,"Breast"
"GTEX-11WQC-2326-SM-5EQKE",-0.492579694,0.265402524384815,"Testis"
"GTEX-13NZB-0226-SM-5KM1T",0.327083711,0.760278903434785,"Heart"
"GTEX-12ZZZ-0011-R4b-SM-5DUV7",0.221416517,0.785632121214819,"Brain"
"GTEX-145LT-1826-SM-5QGP4",0.094058006,0.827831484899235,"Adipose Tissue"
"GTEX-ZVTK-0526-SM-5GZWT",0.210735587,0.8649683047545,"Adipose Tissue"
"GTEX-13CZV-0011-R3a-SM-5KM27",0.290257667,0.799170327162284,"Brain"
"GTEX-ZAK1-1126-SM-5PNXU",0.512652579,0.795149587059086,"Heart"
"GTEX-11ZTS-1026-SM-5LU8O",0.455277462,0.848180544822616,"Blood Vessel"
"GTEX-Q2AH-0226-SM-48U1I",-0.559562096,0.6669001023304,"Spleen"
"GTEX-11DZ1-2726-SM-5A5KH",0.254057415,0.77231027834013,"Thyroid"
"GTEX-148VJ-1526-SM-5Q5DU",0.176460681,0.848783983500394,"Heart"
"GTEX-145MF-2626-SM-5O98S",0.296778055,0.830553437735604,"Pituitary"
"GTEX-OHPK-1826-SM-2YUMR",0.377831654,0.659445419291935,"Blood Vessel"
"GTEX-QDVN-1226-SM-48TZ5",-0.309069592,0.600242579303948,"Stomach"
"GTEX-13D11-2326-SM-5IJCY",0.309727701,0.884739810984964,"Adipose Tissue"
"GTEX-XXEK-2426-SM-4BRUS",-0.059144784,0.741160258756563,"Adipose Tissue"
"GTEX-N7MS-0011-R11A-SM-2HMJS",-0.274149458,0.611031801722472,"Brain"
"GTEX-13PVQ-1426-SM-5J1O4",0.524312581,0.8742800336259,"Blood Vessel"
"GTEX-Y9LG-0008-SM-4VBRJ",-0.301297314,0.655257446725109,"Skin"
"GTEX-ZAK1-0726-SM-5HL8Q",0.234074242,0.743926952688497,"Thyroid"
"GTEX-148VJ-1126-SM-5NQBZ",0.173195632,0.73582595722417,"Esophagus"
"GTEX-WK11-0008-SM-4OOSX",-0.05402556,0.69704857334068,"Skin"
"GTEX-V1D1-0326-SM-4JBIY",0.159966052,0.813300464395049,"Blood Vessel"
"GTEX-11ZTT-1826-SM-5CVLN",-0.516712007,0.511168921006832,"Ovary"
"GTEX-145MF-0426-SM-5LU9T",0.378000582,0.737774019928627,"Blood Vessel"
"GTEX-ZE9C-0726-SM-4WKGA",0.23049468,0.767137683845642,"Blood Vessel"
"GTEX-12WSE-0011-R10b-SM-5P9JV",0.307299845,0.803735747478908,"Brain"
"GTEX-OHPM-1826-SM-2YUNF",0.392938424,0.698195236686882,"Blood Vessel"
"GTEX-QESD-0226-SM-447BH",0.070446381,0.644026470832203,"Pancreas"
"GTEX-ZVT2-2526-SM-51MT1",0.02791704,0.699552424750504,"Skin"
"GTEX-1313W-3226-SM-5LZUU",0.371147807,0.799794672188456,"Pituitary"
"GTEX-12ZZX-3026-SM-5GCP3",0.609418283,0.862144969324784,"Pituitary"
"GTEX-ZVT2-0826-SM-5GIEO",0.199028215,0.796594069666878,"Adrenal Gland"
"GTEX-12696-0526-SM-5EQ3Z",0.190954066,0.783834555444284,"Blood Vessel"
"GTEX-Y5V6-2626-SM-5IFIX",0.142327978,0.659741757516925,"Muscle"
"GTEX-11NSD-1026-SM-5N9BE",-0.622789165,0.265900614238551,"Testis"
"GTEX-146FR-1026-SM-5NQ9T",0.570455138,0.844115812023916,"Blood Vessel"
"GTEX-145MN-1926-SM-5SIAI",0.183284344,0.79274130362652,"Breast"
"GTEX-T5JW-0326-SM-4DM6J",-0.23796496,0.539704056058977,"Fallopian Tube"
"GTEX-13SLW-0011-R5b-SM-5SI6Z",0.359676111,0.82327351700163,"Brain"
"GTEX-14753-0011-R10b-SM-5S2WE",0.277012768,0.81006682194718,"Brain"
"GTEX-13OVI-1426-SM-5L3EY",0.019245307,0.691220759787424,"Skin"
"GTEX-14AS3-0626-SM-5QGQD",-0.660743218,0.468650369334582,"Esophagus"
"GTEX-YF7O-2026-SM-4W1YE",-0.538337109,0.35544845961992,"Testis"
"GTEX-Q2AI-0008-SM-48U2H",-0.325858349,0.528783555210915,"Skin"
"GTEX-ZV6S-1426-SM-59HKX",0.026569546,0.635547302019997,"Ovary"
"GTEX-13OW5-0011-R1b-SM-5L3GE",0.33549984,0.784823729159014,"Brain"
"GTEX-111VG-2426-SM-5GZXD",-0.421717595,0.665901019562633,"Skin"
"GTEX-Y111-0926-SM-4SOIU",0.494102745,0.808094620813728,"Adipose Tissue"
"GTEX-13OVJ-1326-SM-5K7Z9",0.223312353,0.811942445413282,"Esophagus"
"GTEX-S95S-0426-SM-4B64I",-0.567038927,0.522880470703546,"Esophagus"
"GTEX-1211K-1026-SM-5EQ4B",0.25391192,0.663619662514146,"Esophagus"
"GTEX-Q2AH-2026-SM-2S1PX",0.104969369,0.682847717319231,"Blood Vessel"
"GTEX-REY6-0326-SM-2TF5A",0.034541,0.806105340561791,"Adipose Tissue"
"GTEX-132Q8-1426-SM-5EGK7",-0.106867949,0.777567267601482,"Breast"
"GTEX-ZVZP-2726-SM-5GZXZ",0.518159477,0.839031259716132,"Blood Vessel"
"GTEX-12C56-2026-SM-5FQSI",0.309294395,0.701215868537089,"Blood Vessel"
"GTEX-ZYY3-0626-SM-5NQ6W",0.32567565,0.808805805776175,"Liver"
"GTEX-ZXG5-0005-SM-57WCN",0.217248914,0.6476837346458,"Blood"
"GTEX-R3RS-1326-SM-48FE7",-0.853447823,0.416341231107624,"Esophagus"
"GTEX-117YX-1926-SM-5GIEC",-0.013498044,0.688347920675998,"Skin"
"GTEX-11P82-0008-SM-5S2MS",-0.252622415,0.639672389221495,"Skin"
"GTEX-14ABY-0011-R4b-SM-5S2VN",0.288710218,0.798662726784076,"Brain"
"GTEX-WRHU-0226-SM-3MJFV",0.516435076,0.924848200568862,"Lung"
"GTEX-11NSD-1426-SM-5HL67",-0.267195127,0.558925341819575,"Stomach"
"GTEX-13W3W-1326-SM-5LU4T",-0.202331699,0.67321984154716,"Adrenal Gland"
"GTEX-S341-0626-SM-4AD5T",-0.190036493,0.592573500381632,"Stomach"
"GTEX-14C38-1526-SM-5RQJ7",0.099570708,0.693350404773301,"Liver"
"GTEX-WOFL-0008-SM-4OOSZ",-0.125429908,0.748072022209377,"Skin"
"GTEX-1211K-1926-SM-5EQLB",-0.130779909,0.734301214861711,"Breast"
"GTEX-ZXES-0726-SM-5E451",0.043040412,0.64454707279291,"Uterus"
"GTEX-WYJK-2326-SM-4ONDN",-0.457548389,0.593749631725905,"Colon"
"GTEX-Y3IK-0126-SM-4WWE9",-0.625467964,0.5086333355679,"Spleen"
"GTEX-145LU-0426-SM-5O9AH",0.325434399,0.807434206878906,"Thyroid"
"GTEX-12ZZY-1126-SM-5DUWQ",0.144450459,0.803102843100677,"Heart"
"GTEX-ZYY3-1926-SM-5GZXS",0.119508943,0.843790579846283,"Thyroid"
"GTEX-NL3H-0011-R10A-SM-2I3E9",0.279769615,0.774053067417284,"Brain"
"GTEX-11EQ9-2326-SM-5HL5H",-0.035375112,0.769948900507742,"Nerve"
"GTEX-XGQ4-0626-SM-4AT56",0.374939381,0.719266874706171,"Blood Vessel"
"GTEX-X8HC-0726-SM-46MWG",-0.030740559,0.791377101256429,"Thyroid"
